userid,actionType1_num_after_submit_last_order,actionType2_num_after_submit_last_order,actionType3_num_after_submit_last_order,actionType4_num_after_submit_last_order,actionType5_num_after_submit_last_order,actionType6_num_after_submit_last_order,actionType7_num_after_submit_last_order,actionType8_num_after_submit_last_order,actionType9_num_after_submit_last_order
111421713791,3,0,0,1,5,3,1,1,0
114621967744,0,0,0,0,9,0,0,1,0
110141173126,11,0,0,0,3,3,0,1,1
110166633863,18,3,4,0,7,4,1,1,1
114809367947,13,7,5,16,10,4,1,1,1
110844210572,0,0,0,0,2,0,0,0,0
110101818768,1,0,0,0,1,2,0,0,0
110104112529,24,0,2,0,4,4,0,1,1
111496785296,0,0,0,0,2,1,0,0,0
110148873621,4,0,0,0,4,1,0,2,0
112523865505,8,0,1,0,7,2,2,1,1
114820967843,0,0,0,0,2,1,0,0,0
112562269604,6,0,1,0,3,2,1,1,1
114820967845,6,0,3,0,5,2,1,1,1
111150984614,1,1,2,0,4,1,0,0,0
112562269608,0,0,0,0,0,0,2,0,1
111143513516,0,0,0,0,2,3,0,0,0
110104014260,5,0,0,0,5,1,0,1,1
110975217077,0,0,0,0,1,2,1,0,0
112522980789,0,0,0,0,1,1,1,0,0
110347873721,1,0,0,0,7,3,0,0,0
110946971071,6,1,4,0,1,1,0,1,1
114721680831,1,0,0,0,6,2,0,1,0
110838017474,1,0,0,0,3,3,0,0,0
111448616390,0,0,0,0,2,1,0,0,0
114725580232,0,0,0,0,1,1,0,0,0
110107618762,0,0,0,0,2,1,0,0,0
111127948752,5,0,0,0,3,1,0,1,1
111149313496,0,0,0,0,3,5,0,0,0
110917610972,8,3,8,0,13,2,0,1,1
100000001505,2,0,0,0,3,2,1,1,1
114826767842,1,2,0,3,3,0,1,0,0
114826767846,1,0,0,0,10,5,1,0,0
111421713897,7,0,4,0,5,1,1,1,1
111157013998,2,0,12,26,9,0,5,0,0
114620853743,0,0,0,0,2,1,0,0,0
112661065201,5,0,0,0,5,1,0,1,1
114608467443,0,0,0,0,9,1,0,1,0
112506465785,4,0,0,0,6,1,0,1,0
114838367741,9,4,1,0,7,1,2,1,1
114715291134,34,5,4,4,45,23,2,1,1
110767435265,6,3,0,0,11,3,1,1,1
114748780034,3,8,4,24,4,2,1,1,1
110946217475,6,0,0,0,2,1,0,1,1
110972235268,5,2,1,0,3,1,1,1,1
111154785796,1,0,0,0,1,1,0,0,0
114838367748,0,0,0,0,1,1,0,0,0
111154785799,12,0,0,0,23,18,0,1,1
112527765005,7,0,0,0,4,3,1,1,1
114803469846,2,0,0,0,1,1,0,1,0
110100835863,3,0,0,0,2,1,2,0,0
111126113815,11,0,1,0,5,3,1,1,1
114713882136,2,0,0,0,3,2,0,0,0
114803469849,5,4,1,0,9,5,3,2,1
110104735260,2,0,0,0,2,2,0,1,1
110347873823,3,0,0,0,11,18,0,2,1
112606965281,0,0,0,0,3,2,0,0,0
114806353444,3,0,2,0,1,1,1,0,1
110147071526,0,0,0,0,4,1,0,0,0
111120313895,7,0,1,0,5,2,2,2,2
110129835560,3,0,0,0,8,3,0,1,1
112606965289,0,0,0,0,6,8,0,1,0
112620465702,2,1,0,0,2,1,1,0,0
110105816621,3,0,0,0,1,1,0,1,1
110129835565,0,0,0,0,2,1,0,0,0
111154916911,5,1,4,0,4,4,0,1,1
114725580339,0,0,0,0,1,1,0,0,0
110380871221,6,0,0,0,2,3,1,1,1
111149313591,7,0,0,0,4,2,0,1,0
111456513596,1,0,0,0,2,2,0,0,0
111456316991,0,0,0,0,1,1,1,0,0
112525569601,16,0,1,0,9,2,2,1,1
110934617671,0,2,0,0,3,1,1,0,0
111157046859,0,0,0,0,2,1,0,0,0
110919872079,6,1,1,0,8,1,2,1,1
112626265685,15,2,16,8,7,8,0,1,1
110100016726,0,1,0,0,1,1,1,0,0
114668367446,3,0,0,0,6,1,0,1,0
114668269149,7,0,2,0,6,6,1,2,2
114194280032,1,0,0,0,1,1,1,1,0
110724935268,0,0,0,0,4,2,0,0,0
112523865700,10,2,2,0,7,1,2,2,2
111147413094,0,0,0,0,2,1,0,0,0
110178135668,2,0,0,0,6,1,1,0,0
111154785914,13,0,0,0,11,4,0,1,1
112500665980,3,0,0,0,2,1,1,1,1
111154785917,3,1,0,1,5,2,0,1,1
110108110462,8,1,2,0,4,1,1,1,1
110872817278,8,0,0,0,8,1,1,1,1
114142080637,1,0,0,0,1,1,0,0,0
114606567048,0,0,0,0,2,1,1,0,0
111427513994,0,0,0,0,1,0,0,0,0
114721582733,10,3,6,1,14,6,1,1,0
110105816720,0,0,0,0,1,1,2,0,0
114832469649,0,2,30,0,3,1,1,0,0
111149313692,1,0,0,0,4,3,0,0,0
110769335968,44,0,0,0,31,12,1,1,0
111842815652,9,0,0,0,11,7,0,1,1
114865467046,3,0,0,0,3,1,1,0,0
111191813799,3,0,4,0,1,1,1,1,1
111842619054,3,0,0,0,5,2,0,1,1
111495016111,12,0,2,0,2,2,2,1,1
114122780339,0,0,0,1,1,0,1,0,0
114625769140,13,0,1,0,1,1,1,0,1
112521080506,18,8,29,39,31,14,2,1,1
110100016828,1,0,0,0,6,1,1,0,0
112630886086,9,0,2,1,6,2,2,0,1
114715193032,3,2,0,4,7,4,0,1,0
112537169609,0,0,0,0,1,0,0,0,0
111154785997,6,0,0,0,8,4,1,0,1
114748780238,7,0,2,4,9,2,1,1,1
111122116311,2,0,0,0,2,1,1,0,0
111154982617,1,0,5,2,4,1,2,1,1
111854448350,1,0,0,0,1,1,0,2,0
110326673123,0,0,0,0,2,1,0,0,0
110104833764,10,0,0,0,3,1,0,1,1
111858446054,0,0,0,0,2,0,0,1,0
111141646055,2,0,0,0,5,1,1,1,0
112662769385,5,3,0,0,8,6,1,1,1
111858446058,0,0,0,0,4,0,0,1,0
112526683884,4,0,1,0,10,3,2,0,1
110701735663,23,0,0,0,10,1,0,4,4
114128580335,4,0,0,0,7,2,0,1,0
111124246257,10,0,0,0,5,2,0,1,1
114742980335,0,0,0,0,2,1,0,0,0
112564465402,5,0,49,7,29,7,1,1,1
112606965500,2,0,0,0,1,1,0,1,0
111149313797,4,0,0,0,11,1,0,1,0
111842815755,0,0,0,0,1,1,0,0,0
114793180939,0,0,0,0,2,2,2,0,0
111195713295,7,0,0,0,5,1,0,1,0
111842619152,0,0,0,1,0,0,0,0,0
114122682132,15,0,0,0,10,1,0,1,0
112533565205,6,1,5,0,7,2,1,1,1
114719780631,2,0,1,0,3,3,0,0,0
112524980007,0,0,0,0,2,1,0,0,0
110106373929,4,0,0,0,2,1,1,0,0
114194280233,1,0,0,0,4,1,0,2,0
111143513899,0,0,0,0,1,1,1,0,0
110174433068,0,0,0,0,5,3,1,0,0
114715193131,13,4,0,1,12,8,1,1,0
110173318960,1,0,0,0,1,1,1,1,0
110847717171,1,1,0,0,4,1,1,0,0
111158685512,0,0,0,0,3,2,1,0,0
110326771529,4,0,1,0,2,1,1,1,1
111145480013,0,0,0,0,4,2,0,0,0
114128482130,0,0,0,0,1,1,0,0,0
111841046355,0,0,0,0,4,2,2,0,0
111848419159,8,3,2,4,6,0,1,1,1
110109912923,2,0,0,0,3,2,1,2,2
112564465500,5,0,3,0,2,1,0,1,1
110773235563,1,0,0,0,1,1,0,0,0
110324871023,3,0,0,0,3,4,2,1,1
112661065584,8,0,0,0,4,1,0,1,0
110919872373,6,0,0,0,6,2,1,1,1
112625315701,7,0,0,0,2,1,1,1,1
111199416193,2,0,0,0,8,3,1,1,1
111150985091,3,2,0,0,2,3,2,1,1
112630165380,0,0,0,0,3,0,0,0,0
110105718661,2,0,0,0,4,2,1,1,1
114834567049,2,0,0,0,1,1,1,1,0
110109618069,2,0,6,1,1,3,2,0,0
114838269847,6,0,0,0,6,3,0,2,0
100000001955,2,1,0,0,2,2,2,1,1
114602569640,5,0,0,0,2,1,0,1,0
114717880233,0,0,0,0,2,1,0,0,0
111145185195,6,0,0,0,14,3,0,1,0
111155113899,0,0,0,0,1,1,1,0,0
114145980331,3,0,0,0,2,1,1,2,2
111145185199,5,0,0,0,2,2,0,1,0
110944710577,4,0,1,0,4,2,2,1,1
110107914167,2,0,2,0,4,1,2,1,1
111848419257,10,0,2,0,10,3,1,1,1
111124213695,0,1,1,0,2,1,1,0,0
111495016390,3,0,0,0,3,5,0,1,0
114712080332,8,0,0,0,3,0,0,2,0
114825850846,3,0,1,0,2,1,1,1,1
110187671523,1,0,0,0,4,4,0,0,0
114719780835,4,0,0,0,1,1,1,1,1
110187671527,14,0,0,0,7,5,0,1,0
111150985193,2,0,1,0,4,1,0,0,0
112524980202,15,0,0,0,2,1,1,1,1
114829553643,1,0,0,0,1,1,0,0,0
111443013614,0,0,0,0,1,1,0,0,0
111126048756,14,14,2,35,13,2,1,2,0
110109618166,0,0,0,0,1,1,1,0,0
111145480191,3,0,0,0,14,3,1,0,0
110340173824,1,0,0,0,4,0,0,1,1
110340173826,19,0,2,0,23,4,3,4,4
110301573127,8,0,0,0,6,4,0,1,0
114623967242,0,0,0,0,1,1,2,0,0
114717880330,33,1,0,0,42,7,0,4,3
110121873421,1,0,0,0,1,3,2,0,0
112624365582,0,0,0,0,2,1,2,0,0
114666467349,2,0,0,0,2,1,1,0,1
110309273623,10,0,2,0,4,0,0,0,1
110104473627,3,0,0,0,3,3,1,0,0
110103818268,3,0,0,0,2,1,0,1,1
110841917471,1,0,1,0,1,1,1,0,0
110765535264,8,0,0,0,4,1,1,1,0
114725580836,3,0,0,0,10,2,0,0,0
112525865003,31,0,0,2,19,2,1,1,1
112606965809,5,0,0,0,4,1,0,1,0
111195713595,0,0,0,0,3,1,0,0,0
110879010878,4,0,0,0,5,1,0,1,0
110145171520,0,0,0,0,2,1,0,0,0
110145171523,0,0,0,0,0,0,0,0,1
112664965201,2,0,0,0,4,2,0,2,0
110103916626,0,0,1,0,2,2,2,0,0
110108012629,7,0,2,0,8,1,2,2,2
111156916313,7,0,1,0,4,4,1,1,1
114803667046,6,0,0,0,6,3,1,1,1
110917972072,0,0,0,0,2,1,0,0,0
111458316393,0,0,0,0,2,1,1,0,0
114713882731,1,0,0,0,2,1,1,0,0
110932717676,1,0,0,0,1,1,1,1,0
110917972077,1,0,0,0,2,1,0,0,0
110143271023,1,0,0,0,7,4,0,0,0
114713882737,4,0,0,0,8,3,0,2,0
110102212724,6,0,0,0,4,2,0,1,1
111145480312,5,0,0,0,6,1,1,1,1
112525865082,4,0,0,0,8,3,2,1,1
111145480318,10,0,0,0,4,1,0,1,0
110103818368,9,0,0,0,6,2,0,2,1
110146973827,2,1,0,0,1,1,0,1,1
110946971779,3,0,0,0,4,1,0,1,1
114746880133,3,0,0,0,2,1,0,1,1
112625315980,0,0,0,0,3,1,0,0,0
112533565584,0,0,0,0,1,1,0,0,0
111157080211,4,1,0,0,2,1,1,1,1
110120235163,5,0,0,0,6,1,0,1,0
114140180639,0,0,0,0,0,0,1,0,0
110303473827,0,0,0,0,1,1,1,0,0
111153016995,0,0,2,0,2,1,1,0,0
112524783786,6,0,2,0,7,2,1,1,1
110307373227,0,0,0,0,2,1,0,0,0
110106833069,13,1,1,1,7,1,2,2,2
110944972975,0,0,0,0,1,2,1,0,0
110149071025,12,0,0,0,5,1,1,1,0
110105718964,7,0,0,20,2,0,2,2,2
112630165684,0,0,0,0,1,1,1,0,0
112630165687,3,0,0,0,3,5,0,0,0
114829553849,8,2,0,0,5,5,2,1,0
114194280635,8,0,0,0,2,1,0,1,0
110109618367,0,0,0,0,3,1,1,0,0
114715193535,6,0,0,0,2,1,0,1,0
110775333060,18,0,0,0,3,1,0,1,1
111151313092,0,0,0,0,2,1,2,0,0
110973972679,15,0,5,0,19,10,0,1,1
112527765703,0,0,0,0,0,0,1,0,0
111145480396,2,0,0,0,6,5,2,0,0
110919610575,9,0,2,1,8,3,2,2,1
112531665103,1,0,0,0,3,4,1,2,2
114828767440,8,0,2,0,11,3,1,1,1
114141982932,11,0,0,0,3,2,2,1,0
112564465881,22,0,17,3,9,1,0,2,2
110876717274,6,2,2,0,9,4,1,1,1
110919217375,13,0,0,0,7,1,0,1,0
110104473827,0,0,0,0,1,1,0,0,0
112508465381,7,0,0,0,7,1,2,0,0
111145513190,7,0,0,0,9,1,0,1,1
112606769383,2,0,0,0,1,1,0,1,1
111145185516,1,0,0,0,2,1,2,0,0
111844946156,0,0,0,0,1,1,1,0,0
111152885998,0,0,0,0,1,2,1,0,0
112504369388,0,0,0,0,3,3,0,0,0
114729382134,0,0,0,0,0,0,0,0,1
111145513210,15,0,0,0,1,1,1,1,1
110913417472,0,0,0,0,2,1,2,0,0
111153213699,3,0,0,0,2,1,1,1,1
111156785411,9,0,1,0,5,2,1,1,1
112524980487,7,0,0,0,7,2,0,1,1
110945071372,14,0,3,0,11,4,2,4,2
111100948751,6,1,0,0,13,2,0,1,0
111195713816,22,0,0,0,39,11,1,1,1
114834469149,4,0,0,0,4,2,0,1,1
110109618469,5,5,0,0,4,1,1,1,1
111429513510,4,0,2,0,8,2,0,1,1
110935372074,15,1,0,0,9,2,1,1,0
110301573422,6,4,0,0,5,1,1,2,2
110917972271,3,0,0,0,2,1,0,1,1
111158685998,6,0,0,0,4,1,0,1,1
111450616114,9,0,4,0,1,1,0,0,1
110348071220,6,0,0,0,3,3,0,1,1
110348071221,0,0,0,0,2,1,0,0,0
114744291637,9,0,1,0,2,1,1,1,1
112521965882,8,3,4,7,2,0,2,2,1
111145185595,0,0,0,0,2,1,2,0,0
111141548350,18,0,1,0,11,7,1,1,1
110164635968,8,6,1,1,15,9,1,2,2
100000002371,7,0,0,0,7,2,1,1,1
112525865285,4,0,0,0,13,4,0,0,0
110723133768,2,0,0,0,3,4,0,0,0
112508465481,3,0,0,0,4,1,2,2,2
111840948555,0,0,0,0,2,3,0,0,0
112624365902,15,2,5,0,2,2,2,5,1
112603165009,4,0,0,0,3,1,0,1,1
110109716823,8,6,0,5,10,9,1,1,1
112508465508,15,3,2,0,18,6,1,1,1
114822050149,1,0,0,0,2,2,2,1,1
110102933862,2,0,2,4,13,14,2,0,0
110941172072,0,0,2,0,5,1,0,0,0
111157113198,7,0,2,0,10,1,0,1,1
110102573423,16,0,0,0,11,5,0,1,0
111456416115,6,0,0,0,9,3,0,1,0
114126582136,0,0,0,0,2,3,0,0,0
114625769848,9,0,0,0,5,1,1,1,1
112524980604,5,0,0,0,13,4,0,1,1
110103916929,0,1,0,0,2,1,0,0,0
112520065409,8,0,1,0,3,2,1,1,1
112630886786,4,0,0,0,8,0,0,0,0
111454613899,0,0,0,0,2,2,0,0,0
111145480593,18,2,0,1,19,18,0,1,1
111850746259,0,0,0,2,0,0,1,0,0
112500765088,0,0,0,0,4,1,1,0,0
110168535461,1,0,1,1,2,3,0,0,0
110108733865,12,3,1,0,9,4,1,2,2
111120413099,3,3,1,0,5,2,1,1,1
110102016429,13,0,0,0,4,2,0,0,1
112508465582,0,0,0,0,1,1,0,0,0
114631569842,10,0,0,0,18,7,0,0,0
112500765107,0,0,0,0,1,1,1,0,0
111145513396,5,0,0,0,4,3,0,1,0
114746880437,3,0,0,0,3,4,0,1,1
110948217274,4,0,3,1,3,2,2,1,1
110120333760,1,0,0,0,3,1,0,0,0
112504369600,9,0,0,0,3,3,0,1,0
110120333762,0,0,0,0,1,1,0,0,0
110120333763,2,0,0,0,2,2,0,0,0
110973317571,0,0,0,0,1,1,1,0,0
114822050240,10,0,0,0,8,3,1,1,1
110120333768,1,0,0,0,4,1,1,0,0
111156785611,4,0,1,0,3,4,2,2,2
110941172174,4,0,1,0,6,3,0,1,1
114620953040,15,0,0,0,13,13,1,1,1
110101918161,0,0,0,0,2,1,1,0,0
110307373526,3,1,0,0,1,1,1,1,1
111122346455,5,0,0,0,8,1,2,2,2
111823516118,42,4,0,0,18,16,0,1,1
110703735260,0,0,0,0,5,3,0,0,0
112506565085,0,0,0,0,0,0,1,0,0
111104848353,0,0,0,0,1,1,0,0,0
114727580130,6,5,1,0,16,14,1,1,0
112562565607,3,0,4,0,8,1,0,1,1
110109618664,3,0,0,0,2,1,2,1,1
111126213098,0,0,0,0,1,1,0,0,0
110174335467,0,0,0,0,1,1,0,0,0
110174335469,0,1,2,2,3,0,1,0,0
111846846958,0,0,0,0,2,3,0,0,0
114803667440,5,0,0,0,7,6,0,1,0
110847717873,0,0,0,0,2,1,0,0,0
111155180019,0,1,0,0,1,1,0,0,0
114803569145,12,0,0,0,4,1,1,1,1
111145185795,6,0,0,0,1,1,1,1,1
111145185796,0,0,1,0,3,1,1,0,0
110917579270,1,0,1,0,2,1,1,1,1
110103818763,0,0,0,0,1,1,0,0,0
110103818769,3,0,0,0,8,1,0,1,0
110913810978,0,0,0,0,1,1,0,0,0
114622067242,51,0,4,0,306,80,1,1,1
110811017773,0,0,4,0,3,2,1,0,0
111421813293,0,0,0,0,2,0,0,0,0
111452713518,2,0,1,0,6,2,1,1,1
114140082736,1,0,0,0,2,1,1,0,0
112660869682,2,0,0,0,5,1,0,1,0
111157113396,2,2,2,0,4,4,1,1,1
111199613496,0,0,0,0,6,0,0,1,0
111456416313,2,4,2,3,8,4,1,1,1
110917317179,8,0,0,0,1,1,2,1,1
112502469180,6,0,0,0,6,3,0,1,0
110145073726,2,0,0,0,2,1,0,1,0
112506565185,2,0,0,0,2,2,0,1,1
111150985795,8,0,0,0,11,3,0,1,1
111199613514,4,0,0,0,3,2,2,1,1
110109618764,0,1,1,0,2,1,1,0,0
111446913615,6,0,0,0,2,2,1,1,1
111151313492,4,1,0,0,9,2,1,1,1
111143613013,0,0,0,0,4,2,0,0,0
111143613016,0,0,0,0,1,1,0,0,0
111122313817,3,0,0,0,2,1,0,0,0
110126035560,10,1,2,0,9,2,1,1,1
112522883688,9,1,1,0,9,9,1,1,1
111145185898,0,0,0,0,2,1,2,0,0
110189671020,0,0,0,0,2,1,0,0,0
111858446957,1,0,0,0,5,4,0,1,1
111151313518,2,0,1,0,1,1,1,1,1
110189671025,0,0,0,0,4,9,0,0,0
111151116914,0,0,1,0,1,1,1,0,0
112560665202,0,0,0,0,2,2,0,0,0
110103818868,0,1,0,0,2,1,1,0,0
110973710972,2,0,1,0,6,4,0,0,0
112508269183,0,0,0,0,3,3,0,0,0
111128113792,0,0,0,0,1,1,1,0,0
111191913091,3,0,0,0,3,1,0,0,0
111153148551,10,1,13,0,6,4,1,2,2
112529765006,25,1,13,1,6,4,0,1,1
110832317075,0,0,0,0,3,5,0,0,0
110934717076,0,0,0,0,0,1,0,0,0
110166635160,0,0,0,0,1,1,0,0,0
110304916121,14,0,0,0,7,6,0,1,1
110917317272,3,0,0,0,3,1,0,1,0
111199613592,0,0,0,0,0,0,2,0,0
114144080539,0,0,0,0,1,1,0,0,0
114829750941,0,0,0,0,1,1,2,0,0
111823516318,19,0,7,1,11,3,1,2,0
114741080738,6,2,2,4,10,3,1,1,1
110106473124,10,2,1,8,10,1,1,1,1
110942417572,0,0,0,0,2,1,2,0,0
110149071527,1,0,0,0,2,1,0,1,0
114744980137,17,12,8,24,10,3,2,1,1
110948872874,1,1,2,0,1,1,0,0,0
110948971178,1,0,1,0,2,1,1,0,0
112502665900,3,0,1,13,20,4,2,1,1
110174335665,4,0,0,1,4,1,1,1,1
112630887089,6,0,0,0,6,1,2,1,1
112506565300,0,0,0,0,3,1,0,0,0
112528683705,2,0,0,0,1,1,1,0,0
112506565306,21,1,2,0,6,1,1,1,1
114820969146,0,0,0,0,2,1,1,0,0
110917972675,0,0,0,0,2,1,0,0,0
114828767943,10,0,2,0,4,1,1,1,1
110103818960,0,0,10,0,1,1,1,0,0
110102016721,18,0,0,0,21,5,1,0,0
110917579474,28,0,0,0,26,19,0,1,0
111145480912,0,0,2,0,1,2,0,0,0
111145546451,5,2,1,0,6,3,0,1,1
114832667346,14,0,0,0,11,1,1,1,1
110946972374,2,0,5,0,2,1,0,0,0
112529765082,3,0,0,0,2,1,0,1,0
112508465883,3,0,0,0,8,4,0,1,0
111445013214,3,0,0,0,4,2,0,1,0
114742391537,8,1,0,0,3,3,1,1,1
112520983284,0,0,1,0,1,1,0,0,0
114826867449,6,0,3,0,7,3,1,1,1
110942810875,2,0,0,0,4,2,1,0,0
111846519550,20,0,0,0,31,0,0,0,0
111499113215,0,0,0,0,1,1,1,0,0
111150985993,0,0,0,0,1,1,0,0,0
114749993739,0,2,0,0,3,1,0,0,0
110840017677,3,1,0,5,1,0,1,1,1
110148973326,3,0,0,0,4,2,0,1,0
112527569681,3,1,2,0,5,1,2,1,1
110109618966,3,0,1,0,9,6,2,1,1
114820150040,3,0,0,0,9,3,0,0,0
111808246556,2,0,1,0,1,1,1,1,1
112506565407,11,0,0,0,28,12,0,1,0
110775235364,0,0,0,0,2,2,0,1,0
110100935462,0,0,0,0,1,1,1,0,0
110164833063,0,0,0,0,2,1,0,0,0
110917972775,1,0,0,0,3,2,0,0,0
112603165488,0,0,0,0,3,1,0,0,0
110168535862,5,1,0,6,5,5,0,0,0
110125118266,4,0,0,0,6,2,0,1,0
110946874171,0,0,0,0,2,1,1,0,0
114827653948,8,0,2,2,11,3,1,1,2
111491216197,0,0,0,0,1,1,0,0,0
112525865801,7,0,0,0,1,1,1,1,1
111456613196,9,0,0,0,12,8,0,3,3
114114982732,0,0,0,0,1,1,0,0,0
114118882133,32,0,2,2,45,9,0,1,1
112520983382,2,5,1,1,4,1,1,1,1
110934717275,5,0,0,0,3,1,0,0,0
110941172571,3,0,0,0,2,1,0,1,1
114715980635,19,0,0,0,7,6,0,1,1
112520065889,19,0,1,0,5,4,1,1,1
111846519652,0,0,0,0,1,1,0,0,0
111122248557,5,0,0,0,3,1,2,1,1
112528683885,0,0,0,0,0,0,1,0,0
112520065903,2,0,2,0,4,2,1,1,1
110942417778,0,0,6,0,11,2,0,1,1
110107816821,5,1,4,0,5,2,2,1,1
112531665782,0,0,0,0,2,0,0,0,0
110107816825,2,0,2,0,5,1,1,1,1
111108846458,2,0,0,0,5,2,0,2,1
114740294533,8,0,0,0,1,1,1,1,1
112522982282,16,0,1,0,2,3,0,0,1
112603165587,6,0,1,2,27,28,1,1,1
114828669845,18,5,8,0,17,5,1,0,1
110147171225,8,0,0,0,8,1,0,1,0
110129935262,8,0,0,0,2,4,0,1,1
112560665503,2,0,0,2,3,0,2,0,0
114725680031,1,0,0,0,2,1,0,1,0
111120216993,2,0,0,0,2,2,0,1,1
110129673122,0,0,0,0,2,3,2,0,0
110948610978,4,1,0,2,5,3,0,1,1
111145513892,0,0,0,0,2,1,0,0,0
110946874278,34,1,6,0,19,8,1,2,1
114196280233,24,0,0,3,16,11,2,2,1
110321071020,0,0,0,0,1,0,0,1,0
111842915250,3,0,0,0,1,1,0,1,1
112525865906,4,0,0,0,7,2,0,0,0
114822050746,0,0,0,0,0,0,1,0,0
111152985019,14,2,0,2,7,3,1,1,1
110832317372,0,0,0,0,1,1,0,0,0
112520983489,0,0,0,0,1,1,1,0,0
110100116423,0,0,0,0,0,0,1,0,0
110166635464,0,0,0,0,6,0,0,1,0
114620953544,0,0,0,0,3,1,1,0,0
112537465806,8,0,0,0,1,0,0,1,1
112537465807,4,0,0,0,5,2,0,1,1
112537465809,1,0,0,0,2,0,0,0,0
111143613397,0,0,0,0,5,3,0,0,0
111199613914,4,0,1,0,6,4,3,1,1
111143613412,0,0,0,0,2,1,0,0,0
111147316197,19,0,6,2,15,6,3,3,2
114715096037,10,0,0,0,28,9,0,1,0
111151248359,0,0,0,0,2,2,0,0,0
114824967146,5,0,0,0,3,2,1,2,1
110911517678,0,0,0,0,2,1,0,0,0
111840719856,0,0,0,0,2,1,0,0,0
111158785013,6,0,2,0,5,1,1,1,1
110183216120,5,0,0,0,3,1,1,1,1
111141385211,0,0,0,0,1,1,2,0,0
110701835260,0,0,0,0,3,2,0,0,0
110917579776,4,0,1,0,7,6,2,1,1
111102948354,2,0,0,0,2,0,0,1,0
111149446150,0,0,0,0,1,1,0,0,0
110105916426,0,0,0,0,1,4,0,0,0
112564565008,4,0,2,0,3,1,2,0,0
114793280530,2,0,3,0,1,1,0,0,0
114793280536,1,0,0,0,6,1,2,1,1
100000003097,3,0,0,0,4,1,0,1,0
111454680096,0,0,0,0,3,2,2,0,0
110124135460,3,0,2,0,4,3,1,0,1
114715980838,1,0,0,0,1,1,0,0,0
111143646250,5,0,0,0,4,1,0,1,1
110328673326,0,0,0,0,2,1,0,0,0
110106735663,5,4,2,5,6,1,2,1,1
110945072176,10,0,1,0,1,1,2,0,0
111846519859,1,0,0,0,2,0,0,1,1
111454680116,16,1,1,0,10,10,1,1,1
114744980531,1,0,0,0,2,1,2,0,0
112506565686,1,0,0,0,5,1,0,1,0
114715391030,9,0,2,0,4,1,0,1,1
112506565688,8,0,0,0,4,2,0,2,2
111157113919,6,2,2,2,9,5,1,1,1
110946317379,2,0,0,0,3,1,0,2,2
112562369603,0,0,0,0,1,2,2,0,0
114740393033,3,0,0,0,2,1,0,2,2
114820150347,6,2,14,4,5,2,0,1,1
110911517775,4,0,0,0,2,1,0,0,0
114740294736,10,1,2,0,6,3,1,1,1
111155213398,3,0,0,0,10,3,1,0,0
114807567447,3,0,0,0,6,1,0,2,2
111155213415,0,0,0,0,1,1,0,0,0
114725680232,1,0,0,0,7,2,0,0,0
110946874475,4,0,0,0,4,3,0,1,1
111806346350,10,0,0,0,20,3,0,0,1
111128048751,0,0,0,0,5,1,0,0,0
112526783602,6,0,2,1,6,2,1,2,2
111141713011,5,0,0,0,9,3,0,1,0
111427613814,4,2,0,0,4,1,1,1,1
111499113591,2,0,0,0,1,1,1,0,0
112504665206,8,0,0,0,10,6,0,1,0
114742391932,0,0,0,0,1,1,1,0,0
112601265287,14,1,0,0,12,3,1,0,4
114664567944,0,0,0,0,2,2,0,0,0
114715980935,4,0,0,0,7,1,0,1,0
110101918860,0,0,0,0,2,2,0,0,0
111101146253,4,0,0,0,4,4,0,1,1
111157113997,10,0,0,10,1,1,1,1,1
114127598735,1,0,0,0,9,1,1,1,1
110328673424,5,0,0,0,4,1,0,1,0
110388573329,7,0,2,0,5,1,2,1,1
114825753744,0,0,0,0,3,1,1,0,0
111195813011,2,0,0,0,2,1,0,0,0
114147882133,8,2,0,0,7,1,0,1,0
114744980631,0,0,0,0,1,2,2,0,0
112622269600,0,0,0,0,2,2,0,0,0
110843917475,0,0,0,0,2,1,0,0,0
110914172070,27,0,0,0,3,2,1,1,0
110914172073,0,0,0,0,2,2,1,0,0
112608965806,2,0,0,0,2,2,0,1,0
111154885810,5,0,0,0,4,3,1,2,2
114710082738,11,0,0,0,4,2,0,1,0
111154885812,0,0,0,0,11,1,0,0,0
111190013110,1,0,6,5,5,3,2,1,1
112522982583,1,0,3,0,12,2,2,1,1
112522982585,7,1,1,0,1,2,1,1,1
114807567546,3,1,0,0,2,1,1,1,1
110143173820,1,0,0,0,2,2,1,0,0
112564565180,0,0,0,0,2,1,2,0,0
110143173825,10,0,0,0,10,8,1,1,1
111158785217,22,5,3,0,25,18,1,1,1
111197516995,10,0,0,0,5,1,1,1,0
110940517579,12,0,1,0,2,2,1,1,1
111102948555,0,0,0,0,2,2,0,0,0
111152985291,22,1,0,0,11,1,1,1,1
114149782731,0,0,0,0,23,4,2,0,0
110129673423,2,2,1,1,8,4,1,1,1
110910010575,12,0,0,0,11,2,0,1,0
111806346452,7,0,0,0,8,2,0,1,0
110769435861,15,1,0,3,17,7,1,1,1
112529765588,0,0,0,0,3,1,2,0,0
110109816027,1,0,0,0,8,2,0,1,1
112529765604,4,0,0,1,6,5,2,1,1
110773335269,0,0,0,0,2,1,1,0,0
110303671526,1,6,0,1,5,3,1,0,0
110849717479,1,2,1,0,2,1,1,1,1
111152985318,8,0,2,0,3,2,1,1,1
111122085098,3,0,2,0,4,3,0,1,1
114621969648,2,0,0,0,1,1,0,2,0
