userid,actionType234_after_submit_last_order
114828069148,3
110167935267,0
110103218468,0
111840446755,0
110943717671,0
114728880430,0
111156185393,1
110972717372,0
110870317375,1
110101514562,0
111855946050,0
110162135366,0
110102235466,1
114740480333,0
111100348751,0
111100348758,0
112630483289,0
114833869148,0
112509765981,0
112524282207,0
114820467040,0
114748180835,4
114636867942,0
111142816110,0
114824169848,0
111140948351,12
110101416320,2
110942472577,3
110946371970,0
110108133768,2
111144946057,1
112522283403,1
112522283405,3
114746280335,2
114839669145,0
112627665308,0
110162135462,0
111846214055,0
110102333864,1
114715380135,0
114724293031,7
114724293033,0
110306773420,2
111845919154,0
111150680499,8
114719082931,1
114740382131,0
111845919159,0
112621865400,1
114829969847,1
112621865404,2
110948272573,8
112528280001,0
112600369604,3
112531065289,0
111840414156,0
114803067341,0
110910917072,3
112629565907,0
111840119259,2
110120618461,0
110936017375,0
112538569183,0
111158413795,2
110722533860,0
111158413796,8
111847819750,1
110125435369,1
110722533865,0
114627267049,0
110109116928,17
112536865285,0
114826267145,3
111152613898,3
110940572175,4
114803853841,0
111104248350,2
112629565983,0
111428913697,1
112524380706,0
112506980901,0
112524282407,0
111154285096,0
110173735467,0
112528083504,0
110949517874,1
111150385717,0
111428913717,0
114743593530,15
110142573121,0
114747591235,0
110142573125,0
110120618567,0
111140948556,0
111840348751,0
110147816022,0
111127546455,0
112538569306,6
112538569307,0
111459813990,11
111842314856,2
111156480619,0
111803714156,9
110870317678,0
112524380782,1
111842019952,0
111191313011,10
114808867444,0
111150680695,1
112565865080,0
110105414265,0
114825153148,0
114744380032,0
112668265089,17
111154317958,0
110948272777,0
110109018763,2
111424916111,0
112505965203,0
111129348758,0
111857519255,0
110300973720,0
111150385816,0
110910917274,1
111440513694,0
112569469601,0
110120618662,1
112538569385,0
110103218861,1
110107314862,4
110978517677,0
111141046957,0
110107773620,9
112508783286,0
111457716919,0
110705035962,0
110109412027,0
111144716990,2
114728880830,0
114801167040,0
114839767743,2
112507669186,0
114728880834,0
111156185796,0
114822269642,2
112520383180,2
111148616398,0
110345571023,2
114821450449,0
111851948755,0
111851948756,0
111456013014,0
110144473820,0
112528280284,0
112536865505,0
110186973926,0
114837867240,0
110767033065,0
110148373227,0
110948272879,1
111803648753,0
110107216627,0
110911310579,0
110300973823,0
112629369600,5
112629369602,7
111197113091,0
110917274373,0
111840119558,0
114141580038,0
110104333064,0
112522283785,1
112560065288,2
110942472974,1
112522480401,0
114717182738,0
111140948756,0
110107118360,1
110171835161,1
112627665688,37
110105316125,0
110147816223,0
112631565087,0
114839767843,0
112525265703,0
110768835369,0
112661383981,0
111803714353,0
112536865585,0
114741693236,2
112524380981,21
111452113719,0
111855946551,0
114715380535,0
110123535164,2
112524380989,0
114825153341,0
111154580290,0
112532769604,0
112630483783,0
112635169608,6
114744380235,0
111424916311,2
112524086108,0
112522480480,0
110300973925,0
110910917478,0
110917372773,0
111840119654,18
110104071021,25
110936017776,3
111496416113,2
114832067442,1
114721180532,0
114627169142,0
110101416823,0
111427013496,0
110108035961,0
112522382201,0
112508783488,0
111144913795,1
111144913796,6
114839767940,0
111452113799,4
110845217675,0
112525265805,0
111156185999,4
111191313295,0
112508783506,0
112532769685,0
114822269845,0
111148813216,0
110101973922,2
111442316199,0
110106135464,1
112528280488,0
114825153448,0
111842446252,0
111156513712,2
110107216821,18
110945717174,2
114837867447,0
111807646650,5
110160235460,0
114803067846,0
111854046152,11
110160235469,10
114602167248,0
114627267544,0
111427013595,0
110101416924,0
110329973727,2
110171835360,2
110107118563,3
110946372579,0
112504065001,0
110934510570,0
112504065004,0
110101810163,0
110101810167,0
110101810168,0
111452113911,2
111490616316,0
114826267644,3
112506883080,0
110183173129,0
111154580490,0
114625367048,1
110720633869,1
110941817871,2
111859846159,0
111842446354,0
111152516117,41
114726980631,0
110107216921,1
112604269601,0
111154482215,0
110917471272,2
111143013416,7
111857519658,0
112604269608,5
111844314159,1
114806967343,0
110100335665,9
111840119859,1
112530869300,1
111844019253,6
114806967347,10
114743594039,0
114747591736,7
114124180538,4
110129335361,0
111102348353,3
110188973124,0
110109510726,0
111152385098,0
114839669842,0
110845217875,14
111152680019,6
114118380632,0
110123633764,0
114621467749,3
110123535462,0
111855848553,0
110944472174,2
111143013496,1
112626683001,1
110707035269,0
110917471370,0
111154613391,0
114801953940,0
110107610262,0
114801953943,0
114806967447,2
114801953948,1
110103973022,0
112526183585,2
114793893032,4
112529165481,0
112522382509,1
110147816625,0
111448313016,1
110814710975,5
111152385218,0
114143382736,0
114125982930,0
110109314261,1
111154580694,0
112524086487,1
112660565208,4
111152516313,0
111158480092,0
111158480093,0
112569765088,3
110843317478,0
112524086504,0
111840414955,3
112629665004,2
111154384110,0
114820369646,0
112522480881,2
114662067444,0
112500165880,0
114794482937,0
114713382139,0
110326271229,10
114742480131,0
112504065284,0
111144946950,0
114869652742,0
114742480138,10
110122716427,11
111102348556,0
111152385291,3
111154613515,0
110107118869,2
112602369301,0
110934510871,0
111158316312,0
111158316315,0
110109117724,1
114805067044,0
110940671270,2
110919372075,0
114621467949,0
111803419951,0
114825153840,0
110103612721,1
110103612724,0
112621669686,0
110944472376,0
114603969849,0
114744380731,3
112520383808,1
110148373825,0
111108246855,0
111154285895,7
112523365703,0
112524086603,2
112505965902,0
110177635664,1
111154285913,0
114743594333,17
110100073827,1
110104071523,0
110812417379,0
111444413797,0
112522186085,1
114124180837,6
114742480230,1
110701333866,0
111154613610,0
110939917676,3
112526183787,30
111154613614,0
111197113717,0
112533065080,0
114140794234,0
111848246654,2
112526183806,0
111448313217,0
110109117826,0
111803714950,0
111803714953,0
111820819851,2
110940671372,0
114825350545,1
110306971027,0
110103612820,5
114719280531,0
111148813718,0
114825350547,0
110103612824,2
111152713113,0
110946110877,3
111143013793,0
111803846050,0
112608169381,0
111846346154,0
112608169386,3
111158185391,0
111154580912,0
114820369841,0
111450213810,0
112506883506,0
112527265206,0
110917471672,0
114824367544,0
112501083581,0
110917471678,0
111428816318,0
110121373121,1
110104333762,0
114747493835,14
110946471378,3
110105316822,8
111154613718,14
110940671476,3
114745593333,0
114803953140,0
112524086787,0
112527265284,6
110169935366,7
111424916999,0
110109314569,1
111154482698,0
110945717775,1
111150485014,5
110949617178,3
110917471771,1
114636869148,0
110917471777,0
110164233762,0
110120914467,0
110917471779,0
110778633765,0
114828267043,3
111801519656,8
114747493932,6
111857946157,0
110107414062,1
110103318069,1
114721082934,1
112538865207,0
114631167547,0
111148846653,0
114725080637,0
112623865408,0
114114580035,1
111148748358,0
112524283481,0
112626683483,0
110169935461,0
111150485094,0
111195213413,0
112506883703,0
112637365881,8
111154482810,0
112527265407,6
112538865282,0
110120914563,0
114713480834,0
114806967941,0
114713480838,0
114806967943,7
112522382985,1
110104235660,0
110104235661,0
110914817677,1
114606067342,0
114828267148,10
111840546450,9
110104235668,0
111152680597,1
110103973525,0
114606067349,0
110841417370,0
112521465501,0
111148846754,2
114199580335,0
112567865009,0
112664465081,1
111442316990,3
111156285119,0
110102335168,0
114803953345,0
110187171522,0
110328073924,0
112600469189,1
110385319622,0
111803846351,0
112527265489,1
111454113491,0
111129546452,0
114790780631,43
114824367840,0
112509865704,0
111454113515,0
114743693036,0
111454113518,0
110146473724,0
114742480639,2
110943817476,0
112504065802,0
111848148755,2
111152385813,0
111152385814,1
114821353240,0
114600267545,0
112621965082,0
110101614364,0
114825350940,0
110102335262,0
112524480287,102
111842119456,2
114719280930,0
111859846955,0
111152713518,6
111150485295,15
112506883889,0
111154482994,0
111150780212,0
110847217471,6
111158480712,0
114743791439,0
110164135762,0
114717282132,0
110942572373,26
114639654742,5
110125535063,0
114717380438,6
111152680793,2
110103973722,26
111847919453,2
114191880030,0
110769033063,1
112504065902,0
111805648751,0
112533065583,2
114822467443,4
111141113716,0
111842414453,0
111152713590,2
114822369142,0
111152713593,0
110912917372,0
114821353341,0
111156285313,0
110102073220,0
110144573320,1
114803953548,0
110938017677,0
112528183187,0
111150485396,0
114607869844,0
110103416726,0
110105218969,1
110109314969,2
111454113691,0
112633565081,0
114197680032,0
111846346657,0
112527265700,0
111150485415,0
111154646951,0
110305071028,65
111158513591,0
111158284219,0
112509669309,0
110946471871,1
112623669186,0
111152680899,7
111840546758,0
110845317077,0
111842414553,0
111842414556,5
111842414558,1
112536965087,0
111459913697,0
112524283887,0
111421313010,0
114147282931,0
112569765881,4
112569765882,3
112604565502,2
112604565504,20
111454113793,0
110107316226,1
111150813197,0
111150485518,0
111192985615,21
111850246157,0
112633565205,23
114743791638,1
112521465882,9
114623467546,1
112522186784,1
110101516321,1
111145013297,0
110705135667,0
112525365304,0
111191216191,0
111191216194,2
110162333763,42
112562065481,0
111156285515,1
110940672078,0
111150780497,0
112536965203,0
110103416923,11
111156613214,0
112569765986,19
111803846757,0
111840514152,1
111846248553,0
111840514154,37
110949617776,0
110936510577,0
110949617777,2
111840219256,1
114743693432,0
111154385018,0
114717380737,2
111197016196,11
112567865481,0
114127982730,0
114827153546,1
114746380438,4
114822467743,0
111148716198,0
111803814055,0
111846314152,0
114664067242,0
110942310579,0
110106071225,2
111191216318,0
112565965004,0
111807746254,8
111846346959,0
114146693334,0
114803167449,0
114717380831,9
110185271520,0
110125535460,1
111857946854,1
112509669607,0
110120718568,0
110120718569,2
114605969640,0
110918717678,0
111440613615,0
110103318768,2
114721280238,3
110108135666,11
114149380338,0
110768935164,3
111158513916,0
114839867647,0
112627765504,3
110179635461,0
111809646853,0
112532869382,0
110179635467,0
110183371022,0
110972817679,0
114868867348,0
114740580630,11
111803519256,1
111148716313,2
110720635162,0
111150780698,2
112506065181,0
111455916318,0
112536965405,0
112562983201,1
110940279076,0
111154385190,3
114744480039,10
112531165480,0
111199113514,0
111150780715,0
112562065707,1
111825146158,3
111143113012,0
112532083004,0
110917472573,7
111154385214,17
110917472575,4
110774735169,18
110942572871,0
114665869641,0
111801946450,0
111847919955,0
112627765587,0
111145013590,0
114127982935,0
114149282135,0
110167118169,16
110973210972,0
110870810976,0
114801267042,0
114792780131,1
111809646951,0
110972817771,0
114822467947,11
114741793138,18
112537883003,1
110940574078,2
111803519358,10
112536965502,9
114749493633,11
110148473220,0
114837967240,0
112506065289,0
111150780812,2
114820567441,0
112531165588,0
111807746453,0
111143113111,0
111154680217,0
111143113114,0
112620065185,0
112527069603,0
110936117674,0
111129416110,3
110940017071,0
112522580402,0
112526283186,2
110103318964,22
112529265080,0
110171935164,0
110109512126,24
110303171020,0
112536965580,0
111145013711,0
112529265104,0
110178718161,12
111145013713,0
111156613590,1
114821353943,0
114664067546,0
111156384219,0
111150780893,24
110942310879,0
111156285919,0
110940574177,4
112536965605,0
110720635366,0
110106071527,0
114629267941,0
114744480235,0
110724633068,0
114726982130,0
111146848758,1
112523465207,2
110917472770,0
111427080716,0
114639655441,0
114790093332,1
112620065308,0
110109512221,0
110171935261,1
112620065309,2
111145013792,0
111805846058,0
111448216116,2
111803814453,0
111842415157,1
110140871226,0
111803814458,0
114715480637,6
111442416191,2
110328173120,0
110874317377,0
114740580930,0
114719380036,0
111150780998,8
112622883401,4
110948471378,0
114744480339,23
112621769306,0
114837869147,0
112530969183,0
110322471520,5
111154680418,1
111150813799,0
110121833068,1
111196885613,0
110160335469,0
111854146159,0
111844119152,2
111129416311,0
114721280633,0
110125535867,0
110769033863,37
111127646856,0
112526283401,2
110947717770,14
110147916427,0
112504165008,0
110845317779,0
111842415255,0
112520483481,0
114143580831,0
111803519652,0
111846019751,0
110106333864,0
110166135467,0
112506983083,0
110106333869,32
111450313390,0
112565965483,3
111421313718,22
114744382137,0
110911410877,0
111154680518,2
114803069641,0
111154746059,0
114662167246,4
114713580239,0
114662167248,1
111150813919,4
111152485090,9
110105416423,0
112500265706,0
110105416428,6
112526283505,1
111158416114,0
114114482931,0
114728882931,0
111427113719,0
111141016315,0
110917210878,0
111803814657,0
111148913413,4
111156613898,1
114147480335,0
110106235664,6
112523465489,2
114825253648,0
110106235667,3
110148473626,0
112524383002,2
111143113510,0
114862969648,2
114602169146,4
111152780092,0
111844119357,14
110347473726,0
114602169148,1
112504165188,4
112522482504,23
111152485213,11
110917210974,2
112567669602,10
111846314855,0
114868867947,3
110103712629,16
110944572278,0
111800046455,0
110109873021,4
111142916992,0
111158580099,0
111142916996,0
111496713092,0
111454016397,4
111428916114,1
111454213011,0
112569865106,0
114713482133,0
114713580437,0
111454213015,0
114803069848,2
111844119452,10
110100173725,6
111158285217,0
111145046951,7
110701335466,0
110107218865,0
110109512628,3
110934610875,3
110832210878,0
111803814854,6
112520483782,3
114825450443,4
112533165004,0
114715382734,0
111191413711,0
114826269646,1
110103712721,5
110122718162,2
114667869140,0
112527365080,0
110105973725,0
111143113694,13
111442613213,9
111125648359,0
111154680813,0
110932317171,7
110911017972,0
110917571573,0
111158580214,3
110940410870,0
114662167545,0
110872417275,3
111147013116,0
110914917373,0
112530969600,2
110308971528,8
110722733065,4
114747593738,0
112538965005,0
110841517071,0
110129435664,3
110171018260,0
112564065301,1
111197213719,0
111440516119,8
111148913690,0
112533165084,0
114834953245,0
111148913696,0
111152485413,0
112537883704,0
111143146555,0
112537883708,12
111154680893,0
110105973822,19
112523269181,1
112520483905,1
111154385994,0
114633069642,0
114837967949,0
111158285390,8
111840515152,0
110872417372,1
110872417375,4
110101812321,0
110121473126,2
110914917479,0
112663680102,7
114666067047,0
110104073322,2
111158285419,0
114742580330,2
112504165486,0
111154713711,0
114149282938,0
112529265789,0
111158613118,0
111456113792,0
114801267843,4
114638967942,0
112660665480,0
112537883788,0
110878610573,0
110178718864,1
110940771474,8
114745693336,69
114745693337,0
110122718362,0
110835717278,1
110174033066,2
112524383402,0
114639623343,0
111846446256,0
111158285491,0
111108248756,0
114637067444,0
111154746551,0
114713580733,0
111147013312,0
114713580737,0
114828367044,0
114606167240,0
110101615825,0
114742580433,0
111848019157,1
110109512920,0
110943917273,0
110705235162,0
114729080031,0
111141213411,0
111141213416,11
114711680237,0
114822567149,19
112660665584,0
114660267249,0
110940771574,0
112524580087,5
112502265080,1
110101714169,0
110183273721,0
111803946251,0
114129982739,0
114748380436,1
111150585111,0
111457916192,3
111145080098,0
110121833765,0
110326273320,1
114602267945,1
110104335662,1
112637465902,1
110942672176,3
110104073526,0
110103418169,0
111848019257,0
110189073723,0
110129435964,0
114742580539,0
112508065100,0
110972917070,8
114805069143,0
110140773729,0
111147046251,2
112622065004,0
110948472176,0
114607969648,0
111129646455,0
112506983800,0
112506983805,0
110975210879,0
111158580614,0
111154713994,0
110185371020,0
111146816911,0
114717480339,0
110946571671,1
112606369180,2
111152682399,1
112525465000,4
114805167541,0
114821453240,2
110162335164,0
110144771520,0
110940771777,1
110306973125,12
111199016394,0
114667967946,2
112527365581,1
110948472273,1
110948472276,0
110707135969,0
111454016994,0
112528283105,0
110301271525,0
111193413098,3
110932317678,0
112522483185,0
111150913010,5
110347671027,0
111858046454,0
114806969846,0
110104073720,0
110101616128,0
110101616129,0
112522483202,0
111152485891,9
110943917572,5
111440713219,0
111423313414,0
112526480903,3
111158613515,0
111152682517,0
111152485910,2
112508065302,0
111195313698,0
110102435365,0
112562165287,0
111156516397,9
114625369645,5
111156713012,0
110103516726,7
111454213693,0
114748380738,7
111158285897,3
110160533068,0
110816810572,0
110301173326,4
110120818261,2
112509769307,0
110104335964,0
112504165981,0
114828269148,3
112504165984,0
114742580833,0
110946571875,0
111452313191,0
114631169645,0
112525465203,0
114839967349,0
114741991032,15
114838853241,0
110101714560,0
114715580032,0
110940771978,0
114749593233,2
114740680339,0
112503183005,0
112527169181,1
111803848354,0
110771033764,0
111803848359,0
112509769384,0
114820667047,0
114803267244,1
114116482733,0
111154648755,4
112637269687,0
110142871227,0
111141148351,0
111150913215,0
112564065984,4
110103418563,0
111145080515,0
110946571974,30
114742580935,0
112627865289,0
110841517770,0
114191980233,0
112623965902,1
114839869144,2
110911772379,0
112533165801,0
112524580588,19
111121946350,0
112502265583,0
110942017272,7
111150585593,17
112630880000,2
110107416328,1
114748380938,4
110834210578,0
114623567645,1
111141246753,0
110978717476,0
110103418663,0
110168135466,0
110109710123,2
110109710124,0
112508983086,0
111145113392,0
112662665009,0
111844546355,2
110913410870,0
110769035066,1
114822567743,0
111148816193,11
111809746754,0
112508065602,0
114741991234,0
110162433861,18
110776833861,1
112537065288,0
114715580238,0
114821453646,91
110101616464,0
111191316313,0
111421413210,11
111191316318,0
110703335263,0
111147013991,0
111150880617,1
111803848553,6
112630880108,0
111429113714,0
110386173822,1
111154616198,0
110121473928,0
110101616522,3
114790193034,6
110948210574,0
111193413519,0
110101616528,0
110943917970,0
111152682899,16
110913410973,0
111197116319,13
112533165984,14
110709135266,2
111156680617,2
111421413290,4
114741893039,4
110324373425,0
111191513014,0
111846119351,0
110106335160,22
111150880696,9
111803619257,0
114740680635,0
110101518268,1
112520583101,10
114749593537,0
111156713412,1
110948571078,0
110911117273,2
110847317979,5
111458113510,3
114145482730,81
110125635565,0
114747693039,0
114721380338,1
110108235766,0
111154616313,0
110705235963,0
110726535165,0
112507869186,0
112627865602,0
110769035269,1
110947817478,0
111191513097,0
110101714960,0
111145113616,1
110101616663,0
112523565084,70
114809067549,0
111150880798,3
112537065502,43
110106073127,11
111150880815,0
111803848756,2
110107416629,8
111143213110,0
111150913590,0
111154780219,0
114803267646,0
110917572673,0
110160435266,0
112522680387,0
110120818763,0
110100273229,6
110942771278,13
114747693133,0
114747693136,0
111150913618,4
114827253844,0
111141148759,1
112522680408,0
110107514969,0
111444613210,0
111145113690,1
110107318364,3
110105516127,3
111152584799,7
110917310577,0
114143680630,1
110916917373,0
110123735168,0
114629367942,1
112502069384,0
114834167949,0
111842646158,0
111442516111,1
110109218960,7
114193782931,0
112630880404,1
111146948758,0
111143213214,1
111193413790,0
110911117473,0
110778833060,1
110917572774,0
111850248359,0
112620165288,23
114713680039,26
110778833068,0
110347573422,0
110942771376,0
111427213498,1
110845810876,0
112567965884,0
111844546751,4
111809419456,0
112538769605,0
111848446152,1
110769035465,0
114127591633,0
114741893330,0
111141116117,0
112537065685,0
114711582933,0
114809067741,0
111442516193,6
111803619553,1
110102173926,0
111450413299,0
111195216116,2
111842646259,0
114837969145,0
111840614653,23
114824567040,3
114803267841,2
110100633862,44
112522680582,0
112522680586,1
111197313291,0
114141780235,8
110120818961,0
111197313298,0
110146771220,4
112602765589,1
110946572570,0
110948210970,3
111150913818,0
114747693338,2
110107318561,0
111448316194,0
111452313893,0
112567769382,4
110105516327,1
110107318567,0
110109612327,0
112606665002,1
111844448555,0
114801367346,20
111145113911,0
112529365304,1
112537065787,0
114825353540,0
110101518665,0
110944672075,2
110106073424,0
112622983505,1
114744580434,1
111156713815,3
114727180632,0
111154485595,0
114740091232,0
112630880609,7
112637565282,0
111454116195,0
111150913896,0
110917572970,1
110917474670,0
110917671278,0
111196985713,0
110915017074,0
111158385010,0
110100535669,0
110309071221,0
112637565303,0
114661153143,6
110125635963,0
110101617025,0
111152585091,0
111145146758,0
111802046856,0
110946474377,4
111844546953,0
111848446351,2
112526383505,0
114728982932,0
114741991830,0
110947817879,0
111141116313,0
111191513499,0
114801269147,2
110303173021,0
110123833762,0
110140873128,9
114719480234,0
111456213419,0
110944672172,16
110101518767,0
110105418164,0
111842646453,0
112668465589,18
111842646458,0
110911510971,0
110148573628,1
112630880701,0
111825148350,6
111825148359,7
111492913611,0
112569965006,0
111450413519,1
110917573073,0
110911117779,0
111496813012,1
110107810261,1
114742680034,0
114627467748,2
111141116394,0
114191882736,0
111191316990,0
110814910976,0
114741893632,4
114715580933,0
114741893638,0
110940772875,0
112537983502,0
110878317074,0
114740582930,0
110103812628,0
112630880789,0
111154780694,0
111152716316,10
112506165789,0
112524483101,0
110945917472,1
110707235361,1
112630880803,3
114820667940,0
111154485799,0
111154813494,1
110915017271,0
110915017273,0
114602367545,0
111844219451,0
112500365885,17
110103714366,1
111423216190,2
111158385216,0
110101912129,0
112564165184,1
112624065085,4
110189173323,0
114725280332,0
110109612627,0
114746382935,0
111158516315,2
110709135964,3
112525269600,1
114805267040,0
111195413097,0
111152716394,3
114826467945,2
110976817775,0
114825353841,0
111158680191,0
111842646658,23
112569965187,0
111154485892,0
110109973128,3
111129746056,0
111825148559,3
111143213715,0
112506165909,0
110915017370,0
110915017371,7
111154584219,0
110840371872,2
110100273825,3
110946671276,0
110841617074,0
110107318967,0
110109416120,0
112662469305,2
110109416122,17
111141313211,0
110769035965,0
112529365700,8
111152913098,10
111803914957,0
114825353940,0
112625965781,0
110878317273,0
112523369182,0
110944672479,0
112608369383,0
110945917672,2
112535165680,0
112569965301,8
110343871224,1
110917475070,0
111147113218,0
110917475076,0
114124380933,0
114836069143,0
114836069144,32
111456213794,0
114800253741,0
110303173423,0
110878710575,0
114796780337,0
110101814067,0
114715482933,5
112533265209,0
112630881083,2
110103812924,0
114829450044,1
112660765504,0
110946310977,16
112660765507,1
111143213894,0
112527465286,11
111842646858,0
110945917771,8
110174133069,25
111454313295,0
110847417170,3
111825148754,0
110301371222,0
111158385494,0
110177835864,1
110917475171,0
114807167848,0
112637565804,0
110107614061,0
112637565806,0
111840746352,0
111141313393,0
114742680433,0
114747693939,0
114639657844,0
111129516917,0
111152585598,15
114822667140,0
110946179973,2
111152880517,0
111152880518,8
111848348552,0
111855819654,0
114822667146,0
112660765585,0
112529169300,0
111156485014,0
111149013916,0
110938217373,0
112524286883,0
110944672678,1
111152913318,0
111143213992,0
111842646952,0
111158680490,2
112562265001,0
112524483506,0
114637167541,17
112629865406,0
111154846655,0
111129516992,2
111150816196,0
111158680516,6
111154813897,0
111440616394,0
112521665482,11
112637565900,0
111158385613,0
111854148557,0
110101912528,0
111840746453,1
110308973528,0
111827246053,1
111848446952,1
111149013994,0
111842712557,0
114796780535,1
114805169143,0
112533265404,0
114805169148,0
110140873727,0
114749791233,0
111158680590,0
114829253648,7
111125748757,2
114790980630,1
112528383000,0
110771035164,0
112524287006,2
114790980639,9
111145180196,0
110121835561,1
111154813995,0
110386273326,9
110120918063,0
114828467246,0
110104435761,0
111158713393,5
114145680434,5
114661153842,0
110121573429,1
110104173622,0
110107614266,0
110700518460,0
111141313597,0
112522583100,5
110101617728,0
112508165186,0
112564165700,2
112564165706,5
111141313612,0
111448513615,13
110913117271,12
110162435161,0
110940871771,33
110940871772,0
111195216990,0
111150980192,0
110144871522,0
112630881380,0
111421316198,0
112622165100,1
111199116398,0
111459916917,0
111150980219,0
112630881405,0
111146916990,0
112523369600,5
111146916994,2
111454313611,0
112531365003,0
111150816397,0
114713582732,2
111141346451,0
114823453845,3
111151013019,0
110107614368,3
110946671777,0
111127846057,1
110913510570,0
112504069300,0
110384471221,0
110938610870,0
112504265908,0
114711780534,1
111842614458,0
110973017275,0
111145213118,0
111842417854,5
110878710976,0
110140873922,4
114809167042,0
110162435268,0
111129517252,0
111156616394,0
111156813011,0
112524680405,11
111195413718,0
110948572374,3
111150980313,0
112528383200,0
111158385895,32
114794880234,10
114803367147,0
110919310572,0
114823650545,5
110917573874,0
110101912822,0
111151013110,0
112509869307,5
110104435965,0
111158516991,0
110104435969,1
110308973825,13
110765333766,0
111158516998,1
111452413194,0
112508165386,0
110871010573,0
111158713617,0
112525565204,0
111156780313,3
111152913695,9
111145213217,0
111156813091,2
114809167140,0
110776835369,0
110307073326,0
111191416111,1
114829450546,1
112630881587,0
114749693236,4
111100648758,0
112524680504,0
110174035262,0
112604765502,0
111150980416,0
112629865805,9
111158680910,2
114824469840,7
114828467544,2
114713582937,0
110917573978,0
110778735965,1
110842010978,3
110104173923,4
111145180515,0
111152880996,1
111427116391,0
110944017771,0
110911872372,0
111427313012,0
112521469305,8
112521469307,33
111191416191,0
112508165506,242
111421513091,39
110776835461,21
111152913797,0
112533265800,0
111803719051,0
110938217870,0
112524483982,2
111456116119,0
110103616923,11
114629467548,0
112629865885,0
111450316193,0
111840714151,0
110178033067,0
110949817774,25
111145180591,0
112506265008,0
111492816312,5
112522583484,0
110120918461,0
110917475773,0
110386273728,0
114832367040,0
111840746956,7
110108335565,0
111141313998,0
110109810128,2
111844646353,3
114746482134,2
114631269848,0
111156780513,0
111152684516,27
112664665581,0
110101814767,0
114869067247,0
110917017076,0
112562265589,7
111804046852,25
111846546958,0
114116582930,0
114743893532,0
114743893534,0
111440616995,0
112509869603,0
111145180710,0
110120918567,0
111858048553,0
110845910572,0
111440813613,0
111193316914,18
111145213491,0
112500465205,8
114746580535,1
110871010879,0
112537165386,0
110913117771,0
110101814860,0
110940872271,0
110913117776,0
110101814865,0
114821553747,1
110917017176,12
114740780632,0
114740780634,7
110101618267,2
110102273628,0
111148916315,0
110349573726,3
112630881889,1
110148673123,0
111147146852,2
111156813412,0
111446416995,0
112524287589,30
114727280231,0
110174133865,0
110109318762,0
111147146857,2
111804046955,0
112523665005,0
111143116399,0
111840714352,0
112502365808,0
111199116919,0
111458213496,0
110919310975,0
110942871175,0
111197216392,10
111120146055,8
110185373321,0
110978817675,0
110125473420,1
111458213511,0
114721480333,0
114145582735,13
111848119958,1
112522583704,3
114746580633,3
114742582939,0
111844646559,0
110709235363,0
112525565608,5
111191613097,0
114742091436,0
114869067441,6
110101814967,0
112622165688,0
114869067447,0
110307073724,3
110102273726,1
114829450942,1
114740780738,11
114744680131,0
111150685895,0
112502365900,9
111104548558,0
110911610575,0
114727280338,0
111803948759,0
111122013912,59
111151013592,2
114743893733,0
111154716392,0
111197413098,0
111458213615,0
110103518960,0
110942772977,1
114827353841,0
110103518964,0
111145180917,0
112567869181,0
110769135364,0
114144993032,16
114144993034,0
111809748750,0
110975672079,4
114742091534,2
114127593239,1
110940872472,4
111150980894,0
111803719457,1
111199313699,0
112537165603,0
114740780835,0
112520683305,1
111150685995,0
111143313198,0
114820767541,0
114838167349,0
112629669687,4
110173118268,2
112535265084,0
114197880638,4
114803367744,0
110911217473,0
114794880833,1
111151013712,0
111844319059,10
110104371029,0
114627469147,0
111145213792,0
111827246950,0
114839969640,0
114839969644,1
112627965805,0
110849417075,2
111156780916,6
112529465207,0
110776835962,2
114118582138,0
111150980991,0
110942510977,0
110917017475,0
112562069380,0
114724593539,6
111846219659,4
111104548757,0
110946017178,9
111154880416,2
114824667040,0
112531169187,0
111454216115,0
114747891637,0
114717482936,0
114721480636,42
112662765507,0
110109712324,0
114110980037,0
112525565901,0
111156813790,0
114715680735,5
110388273120,8
114825453540,4
112621969383,0
112660865003,0
110166335468,0
112520683500,0
112523665389,4
110148673522,0
112506265586,0
111143313396,21
111156813816,2
111154880513,1
111154946055,0
114803269641,0
111154585612,0
110100635661,0
110911217678,0
112526680080,2
111854346258,0
114823553044,2
111158485013,0
112526680085,1
110936317976,1
110942871577,0
110104535067,3
110309171229,0
112504365085,0
111120113696,0
112525565986,0
112529465380,0
110105616423,1
111806046251,0
111452413997,0
114801467440,0
110917410870,11
111141216310,0
111158616118,0
111427313719,0
112529465400,0
114742091830,3
110849417277,1
110940971072,0
110179835969,0
111149113410,0
112507969601,0
110183571524,0
110103912520,6
110140973128,0
110917017672,0
112523665486,0
111154880593,0
112604569682,0
112633765980,0
112528580701,0
111150784612,0
111807946856,1
110911217770,0
111450513516,1
110911217779,0
111496913012,2
110100635766,0
110142873725,2
110946771071,0
110940217474,0
110109810822,1
111145148550,0
110189273224,0
111145246856,0
111427313799,0
110107418763,14
111444713612,0
112564265101,0
111806046357,0
112526483607,11
112536969382,0
112567869608,2
110123933865,0
110123933866,0
112524583083,4
111149113516,0
111143346359,0
112608665785,0
114608169149,0
110148673727,0
111143116998,0
111158485190,0
112506265802,1
114141880530,0
111854346456,0
111454413017,0
110102012123,0
110778835167,0
110812717279,23
111152980191,0
112521765089,3
112662569186,7
114806153443,0
114832367841,2
112522780902,0
