userid,tages_num,keywords_num
111424413114,0,11
111424413296,9,3
111424413594,6,0
111424416115,0,0
111424516195,4,0
111424613091,2,9
111424613218,1,0
111424613513,0,0
111424713711,1,0
111424913219,4,0
111424916111,0,4
111424916999,10,0
111426116118,4,0
111426116919,10,4
111426216914,1,0
111426413511,0,0
111426413713,5,0
111426416115,0,0
111426416995,7,4
111426613212,2,2
111426613617,4,0
111426713016,2,0
111426716198,0,0
111426913298,0,0
111426913698,0,0
111426916112,6,0
111426916114,5,0
111427013292,4,0
111427013595,9,0
111427080297,0,5
111427080592,5,2
111427080716,0,0
111427113715,5,0
111427113719,10,0
111427116199,0,3
111427116391,7,4
111427213011,1,3
111427213494,8,6
111427213593,8,0
111427213919,4,0
111427216917,0,4
111427313012,0,0
111427313512,0,0
111427316195,10,0
111427316397,5,6
111427413790,0,4
111427416993,8,3
111427513911,5,4
111427516317,3,0
111427516993,5,0
111427613414,9,0
111427613710,9,0
111427616311,2,0
111427616392,1,3
111427680219,0,0
111427680813,2,2
111427713194,0,0
111427716393,3,0
111427785694,0,6
111427813290,3,0
111427816997,9,7
111427880094,10,0
111427882294,3,0
111427882697,0,0
111427884991,1,0
111427885094,0,4
111427885311,0,2
111427888113,4,0
111427888995,9,6
111427913297,6,0
111427916111,0,0
111427916317,3,0
111428116393,4,8
111428213613,4,8
111428216998,0,0
111428313015,0,8
111428513219,0,0
111428513793,5,4
111428516391,0,0
111428613793,10,7
111428616397,0,0
111428713792,5,0
111428713794,0,0
111428716318,0,0
111428816318,10,7
111428816995,5,0
111428913295,4,0
111428913697,3,0
111428913717,0,6
111428913792,3,0
111428916994,10,0
111429016399,10,0
111429113298,7,7
111429116911,4,2
111429216312,4,0
111429216917,2,0
111429313615,4,0
111429413010,4,0
111429413619,1,2
111429413694,0,7
111429413697,10,4
111429513510,0,0
111429513694,0,0
111429613295,0,0
111429616317,0,0
111429713516,0,0
111429713613,0,0
111429716198,4,2
111429813216,8,2
111429813615,1,0
111429813718,5,5
111429913614,4,0
111429916399,0,0
111440016313,1,0
111440116113,4,4
111440116117,0,0
111440116199,0,0
111440116991,0,0
111440213611,4,9
111440213612,0,0
111440513615,0,4
111440513694,6,3
111440516119,10,3
111440613216,0,0
111440616394,4,0
111440616995,0,2
111440713219,0,12
111440716111,9,0
111440913611,9,13
111440916113,10,4
111441113619,0,2
111441316997,9,5
111441413299,3,3
111441613290,0,0
111441616398,0,0
111441813711,10,6
111441916914,4,6
111442016194,7,0
111442116390,0,0
111442216116,0,0
111442216997,2,0
111442316199,0,9
111442316990,4,0
111442516110,0,3
111442516111,0,0
111442613213,10,0
111442613214,0,0
111442616994,3,0
111442713213,3,0
111442713617,5,0
111442913092,6,14
111442913610,3,0
111443013614,0,0
111443016395,9,0
111443113093,1,0
111443113312,3,19
111443113392,6,0
111443113410,5,3
111443113494,0,0
111443113890,9,0
111443180718,4,0
111443180797,0,0
111443185017,3,0
111443185094,2,0
111443185110,10,3
111443185199,2,0
111443185318,0,0
111443185415,9,13
111443185590,2,3
111443185594,0,3
111443185596,2,0
111443185895,4,0
111443185911,10,6
111443213613,10,0
111443213790,0,0
111443313018,8,0
111443313094,0,0
111443313210,9,10
111443313216,4,0
111443313899,4,3
111443413190,0,3
111443413214,4,0
111443413294,10,4
111443413999,9,8
111443485111,7,11
111443616914,4,0
111443616993,6,0
111443713611,4,0
111443716117,0,0
111443913497,0,5
111443913793,6,3
111444013214,0,0
111444113292,10,10
111444116310,6,8
111444116392,5,0
111444213295,8,6
111444313210,0,0
111444313212,5,0
111444313693,0,0
111444313694,0,0
111444413095,1,0
111444413795,5,0
111444413797,1,6
111444613210,3,0
111444713612,0,3
111444713616,1,0
111444813014,0,0
111444816117,0,0
111445013214,2,0
111445013714,10,4
111445013790,0,0
111445016310,3,7
111445113096,4,4
111445216110,10,3
111445313797,9,0
111445416990,10,11
111445513414,6,4
111445513590,10,4
111445516192,4,0
111445516311,0,0
111445516391,3,5
111445613819,0,7
111445616192,5,0
111445713290,0,0
111445713619,3,5
111445713790,2,0
111445716310,10,5
111445813413,0,0
111445813617,0,0
111445813819,0,0
111445816911,5,0
111445816917,0,5
111445913097,9,0
111445913412,10,4
111445916190,0,10
111446113097,0,0
111446116390,4,4
111446213016,1,0
111446613612,10,0
111446616319,0,0
111446716995,3,0
111446913615,4,0
111447013096,8,8
111447013098,0,0
111447013693,0,8
111447116111,10,0
111447413614,10,6
111447513295,7,0
111447513596,0,0
111447513617,0,0
111447613513,10,0
111447613514,2,2
111447616193,10,3
111447913010,4,0
111447913294,5,0
111447913516,1,0
111447913596,0,0
111447913610,1,0
111447913711,7,8
111447913793,0,5
111447913819,10,3
111447916312,0,0
111448016113,0,5
111448116998,10,0
111448213612,9,9
111448216116,3,0
111448316194,3,5
111448416996,0,0
111448513615,4,3
111448713614,3,4
111448816394,1,0
111448913213,10,0
111448913296,1,0
111449016311,2,0
111449113293,0,0
111449213611,3,0
111449216391,0,0
111449316313,0,8
111449413611,0,5
111449413694,2,0
111449416316,3,0
111449416911,0,0
111449616911,2,0
111449716994,0,3
111449813218,0,0
111449813617,4,0
111449816118,0,0
111449816314,0,3
111450003017,10,3
111450016312,0,0
111450113417,3,0
111450113915,0,0
111450113993,3,0
111450116110,0,6
111450116190,2,0
111450213219,5,2
111450213718,10,4
111450216992,0,0
111450313190,7,0
111450313390,10,2
111450313819,2,0
111450313995,0,4
111450316193,3,4
111450316398,4,3
111450385213,0,0
111450413299,0,0
111450513516,8,0
111450513618,0,0
111450513910,0,0
111450513999,0,4
111450613418,10,11
111450713394,9,5
111450713417,0,0
111450716991,10,5
111450913495,5,2
111450913992,0,0
111450916113,0,0
111451016314,10,0
111451016392,9,0
111451113697,0,0
111451213016,4,7
111451213214,5,0
111451213294,0,0
111451213690,4,0
111451213818,6,2
111451216919,6,4
111451413519,1,7
111451416990,0,0
111451416997,5,0
111451513499,0,0
111451516391,2,4
111451713096,1,0
111451713510,0,0
111451813295,0,0
111451813296,3,2
111451913896,10,0
111451916319,10,0
111452013290,6,5
111452013292,0,0
111452013495,9,3
111452013617,0,3
111452013816,10,3
111452016392,5,0
111452113295,0,0
111452113799,10,0
111452113911,4,0
111452113999,3,3
111452185014,2,0
111452213096,4,0
111452213891,6,4
111452216996,4,2
111452313893,10,0
111452413199,10,3
111452413714,10,0
111452413915,9,0
111452513099,2,4
111452513312,0,0
111452613211,3,3
111452613215,10,0
111452613710,1,0
111452613992,4,0
111452713115,10,5
111452713117,0,0
111452716317,0,2
111452813313,0,0
111452913493,5,0
111453013913,0,0
111453013996,4,7
111453016110,0,0
111453016191,3,7
111453116313,9,3
111453213510,1,10
111453313292,8,0
111453313514,0,0
111453313697,10,0
111453313912,10,0
111453313916,10,0
111453313917,0,0
111453316193,0,3
111453513190,3,0
111453513499,5,3
111453513515,3,0
111453513698,0,0
111453516116,1,0
111453613892,0,0
111453613914,6,0
111453616191,3,0
111453616399,10,3
111453713019,5,0
111453713595,0,0
111453713899,8,0
111453716317,0,0
111453813297,4,0
111453813492,10,3
111453813696,1,0
111453813999,5,2
111453816919,9,3
111453913010,10,5
111453913291,2,3
111453913517,0,0
111453913812,2,0
111454013013,10,0
111454013017,3,7
111454013298,9,0
111454013490,9,5
111454013591,3,4
111454016397,4,7
111454016994,10,2
111454113410,0,0
111454113491,10,0
111454113518,4,6
111454113691,0,0
111454113793,10,2
111454116195,0,5
111454116314,4,0
111454213011,0,3
111454213693,0,0
111454216115,5,0
111454313614,5,0
111454313619,0,0
111454313811,6,2
111454313819,5,0
111454316111,0,0
111454416317,0,3
111454513092,0,0
111454513297,3,0
111454513490,10,0
111454613112,0,8
111454613118,4,3
111454613196,3,0
111454613197,10,0
111454613899,3,0
111454680098,10,7
111454680116,3,0
111454680292,10,4
111454680298,10,5
111454680513,5,0
111454680710,5,0
111454680717,4,0
111454680811,4,3
111454680813,3,0
111454680893,0,0
111454682010,3,12
111454682092,1,0
111454682697,1,4
111454684711,5,0
111454685117,8,8
111454685298,5,0
111454685419,0,0
111454685491,0,6
111454685493,0,0
111454685717,0,0
111454685911,0,5
111454713614,5,0
111454813796,0,0
111454813914,2,0
111454885293,9,6
111454885411,7,7
111454913213,10,0
111454913597,6,0
111455013093,0,0
111455016192,8,0
111455113390,3,0
111455113718,4,0
111455116398,6,2
111455213119,7,0
111455213218,10,0
111455213591,4,0
111455213998,9,6
111455313113,0,0
111455313192,8,8
111455313219,7,0
111455313318,2,2
111455313495,9,0
111455316198,0,0
111455413310,0,0
111455413390,0,0
111455413595,9,5
111455416317,0,0
111455513294,8,4
111455513795,4,4
111455516318,0,6
111455613196,5,0
111455613297,0,0
111455613692,0,0
111455613714,9,0
111455613796,7,2
111455613816,2,0
111455713498,10,17
111455713616,0,0
111455813598,0,0
111455813690,1,0
111455813896,9,0
111455816119,5,0
111455913294,0,0
111455913315,2,3
111455913391,0,5
111455913698,0,0
111455916192,0,0
111456013218,6,0
111456013892,10,3
111456116119,0,0
111456116991,10,0
111456213419,0,0
111456216111,9,4
111456216116,0,0
111456216195,1,2
111456313591,10,0
111456313592,10,0
111456313815,10,0
111456313819,0,0
111456313998,0,0
111456316991,2,0
111456413418,4,0
111456413617,10,6
111456416114,2,3
111456416115,0,0
111456416313,0,8
111456513292,9,0
111456585214,10,7
111456585611,0,0
111456585696,9,0
111456713090,4,0
111456713197,4,0
111456716990,0,0
111456813316,0,3
111456813612,10,7
111456913416,0,4
111457013698,8,0
111457016310,10,0
111457016397,2,2
111457113016,2,4
111457213096,5,2
111457216190,0,0
111457313096,4,0
111457313518,0,2
111457313810,3,0
111457313813,10,10
111457413715,0,0
111457513212,4,0
111457513790,3,4
111457613511,0,0
111457713212,1,0
111457713217,0,2
111457713493,10,0
111457713718,10,0
111457716919,0,3
111457813793,10,0
111457816119,4,0
111457816197,6,0
111457913417,10,0
111457913891,2,3
111457916114,5,0
111457916192,1,0
111458013696,0,0
111458016118,0,0
111458113016,0,0
111458116112,2,0
111458116313,0,0
111458213010,0,12
111458213011,3,0
111458213511,9,7
111458213615,4,0
111458216191,4,0
111458316393,4,0
111458413417,0,0
111458416192,0,5
111458513796,0,0
111458516393,0,0
111458713213,2,0
111458713694,10,5
111458813096,7,4
111458813298,2,4
111458813693,9,0
111458816199,0,0
111458913295,4,6
111458913519,1,0
111458916111,3,4
111459013113,10,0
111459013995,10,6
111459113496,4,0
111459113619,5,0
111459113811,4,0
111459213290,0,0
111459216115,0,4
111459216315,2,0
111459216998,0,0
111459313813,1,0
111459413516,1,0
111459413992,0,0
111459513619,5,4
111459516111,0,0
111459516195,9,0
111459516999,6,0
111459613197,2,0
111459613699,0,0
111459613794,0,0
111459813690,0,0
111459813898,10,0
111459813990,0,0
111459913697,0,0
111459913895,1,0
111490016194,0,3
111490516315,4,3
111490613297,4,0
111490616316,0,0
111491213691,4,5
111491216192,0,4
111491216197,3,2
111491413798,0,0
111491513611,0,0
111491516319,10,5
111491613616,0,3
111491616114,0,0
111491616917,0,0
111491816919,1,0
111492016995,9,7
111492113612,2,4
111492116990,3,12
111492213690,1,0
111492413710,9,6
111492416198,9,0
111492613692,3,0
111492613717,9,13
111492616316,0,0
111492816191,10,0
111492913611,0,0
111492916995,3,0
111493313694,4,0
111493416319,2,5
111493616191,0,0
111493616312,0,0
111493713698,0,5
111493716319,0,0
111493816191,0,0
111493916113,5,0
111493916399,3,3
111495016111,1,0
111495016996,4,0
111495113099,0,0
111495116911,0,0
111495413294,0,0
111495416110,1,0
111495416396,6,6
111495513017,0,0
111495513219,3,4
111495513698,0,0
111495516398,0,0
111495816199,0,0
111495816319,0,0
111495816395,9,12
111495816914,2,0
111495913217,0,3
111496013218,0,0
111496013618,4,0
111496016197,10,0
111496113418,4,0
111496113599,0,5
111496213715,6,5
111496313511,9,0
111496413098,0,0
111496416113,5,2
111496513412,0,0
111496516197,3,0
111496613016,0,0
111496613519,0,0
111496616315,4,0
111496713091,6,0
111496713092,5,0
111496713119,3,2
111496713390,5,4
111496713392,5,4
111496713413,0,7
111496713510,3,0
111496785010,5,3
111496785219,10,7
111496785296,3,0
111496785299,0,0
111496813012,4,0
111497013714,7,0
111497016194,0,0
111497416397,4,5
111497416996,6,0
111497516318,0,3
111497716195,0,2
111497816118,0,0
111499113510,4,2
111499113591,1,0
111499116195,4,0
111499185216,8,0
111499185291,8,4
111499185598,10,4
111499185716,4,6
111499213017,10,3
111499213097,1,2
111499213293,4,0
111499213416,3,0
111499213417,3,0
111499213418,0,0
111499213514,10,5
111499213610,0,0
111499213615,7,0
111499213616,0,0
111499213618,3,5
111499213693,10,5
111499213790,10,0
111499213794,0,0
111499213799,10,0
111499213818,0,4
111499213896,10,0
111499216319,0,0
111499216993,0,2
111499216997,0,0
111499280014,3,0
111499280018,3,2
111499280097,3,5
111499280099,2,0
111499280196,4,0
111499280292,3,3
111499280690,0,0
111499280715,9,2
111499280813,4,0
111499280814,0,0
111499280893,1,0
111499280991,4,6
111499282017,5,0
111499282213,0,0
111499282416,10,0
111499282810,3,0
111499284291,10,7
111499284491,3,0
111499284716,0,0
111499284790,3,16
111499284990,2,0
111499284998,0,0
111499285018,4,6
111499285092,4,5
111499285297,4,0
111499285490,2,0
111499285699,0,0
111499285892,8,0
111499286197,10,0
111499286598,5,5
111499287013,0,0
111499287299,8,10
111499287692,0,0
111499287696,4,4
111499287792,4,0
111499288298,0,0
111499288312,0,5
111499288315,4,0
111499288419,8,0
111499288592,0,0
111499288691,8,6
111499288696,0,0
111499288998,0,0
111499289011,8,0
111499289297,3,0
111499289398,0,0
111499289490,0,7
111499289610,0,2
111499289816,0,0
111499289915,9,3
111499290893,0,4
111499290996,10,2
111499294913,2,0
111499295414,0,0
111499295516,0,0
111499295812,0,9
111499295890,5,3
111499295996,1,0
111499316193,2,0
111499413016,4,6
111499413299,4,0
111499413411,0,3
111499416114,0,0
111499416310,2,0
111499513095,0,3
111499513717,4,9
111499513915,4,0
111499613391,2,0
111499613692,3,0
111499613816,8,15
111499813210,0,0
111499813719,1,31
111499913618,5,0
111499916312,2,3
111499985291,4,5
111499985793,0,0
111499985797,2,0
111721648756,0,9
111800046455,1,0
111800148751,4,3
111800346057,4,0
111800448556,3,3
111800846252,0,4
111800846658,2,0
111800846852,4,11
111801019152,4,3
111801019856,1,3
111801046156,3,6
111801119453,4,6
111801346852,0,0
111801446654,1,6
111801648557,6,0
111801648750,4,0
111801948551,4,3
111802046856,2,8
111802248553,0,0
111802346156,0,9
111802346854,10,7
111802548556,7,0
111802846856,9,5
111802946451,3,0
111802948351,10,0
111802948755,8,0
111803019358,8,0
111803019450,4,0
111803048557,3,2
111803110053,0,0
111803110459,3,4
111803114057,3,4
111803115450,2,0
111803115758,0,5
111803119353,4,2
111803119554,0,0
111803119650,4,7
111803219658,10,0
111803319254,2,31
111803319951,0,5
111803346154,0,0
111803346758,0,0
111803410755,0,2
111803412352,10,2
111803414553,9,9
111803414657,0,9
111803446250,3,0
111803519256,0,0
111803519652,0,9
111803546956,4,3
111803548359,1,0
111803548557,10,12
111803614255,3,4
111803619257,9,0
111803646156,0,7
111803648753,3,0
111803714950,10,0
111803714953,3,3
111803719051,4,0
111803814458,9,0
111803814657,0,0
111803814854,3,7
111803819258,8,2
111803846050,6,10
111803846351,8,0
111803848354,7,6
111803848359,4,0
111803848553,6,9
111803914957,0,0
111803946251,4,0
111804548356,0,0
111804548552,0,0
111804746357,3,0
111804746757,0,6
111804846859,0,3
111804946258,1,0
111805446456,10,3
111805448355,4,0
111805646056,4,3
111805646250,9,0
111806046251,0,5
111806048750,4,0
111806346350,0,4
111806348752,1,0
111806446054,3,3
111806446952,0,0
111806448550,5,0
111806448755,0,2
111806546451,1,0
111806646251,6,0
111806746850,7,6
111806746852,0,3
111806748554,0,0
111807046257,0,0
111807046453,0,0
111807146857,0,0
111807148555,10,12
111807346659,3,0
111807446852,4,0
111807546951,0,0
111807646650,0,0
111807746254,0,0
111807746453,10,0
111807946856,2,0
111808246556,4,0
111808248358,4,0
111808346255,0,0
111808346952,10,12
111808446757,5,0
111808448359,3,0
111808546558,3,5
111808646555,0,4
111808746359,4,0
111808846759,4,2
111809019855,0,0
111809246450,0,2
111809346251,0,0
111809346359,0,0
111809419456,5,0
111809446452,0,0
111809446554,5,0
111809646951,9,5
111809746754,0,7
111809946053,4,0
111809946659,0,0
111820046152,3,2
111820346855,0,0
111820546056,0,0
111822119057,4,0
111822146557,3,3
111822446350,3,4
111822448752,0,6
111822846152,2,0
111822946259,10,0
111822946659,0,0
111823116110,2,2
111823313219,10,2
111823313618,0,0
111823513297,1,0
111823516118,4,2
111823516318,0,0
111823916194,0,0
111823916911,0,4
111825146158,4,0
111825148359,4,3
111825148559,0,3
111825148754,3,6
111825748759,0,0
111825948356,8,3
111826546357,10,0
111826746750,3,0
111826846058,0,0
111826846657,10,6
111827246053,2,2
111827746459,3,11
111827848758,0,0
111840014758,2,6
111840114257,0,0
111840119654,4,5
111840146253,3,0
111840146853,4,11
111840215058,2,3
111840215957,0,0
111840219256,3,0
111840314259,8,5
111840314452,0,6
111840346157,9,0
111840346750,4,9
111840348751,2,3
111840414955,0,5
111840514152,1,0
111840515152,8,2
111840519155,3,0
111840519357,10,0
111840546450,0,2
111840546758,10,4
111840614653,1,0
111840619055,10,4
111840619356,4,9
111840719856,0,0
111840746352,3,0
111840746453,2,0
111840748550,2,9
111840819956,6,8
111840846552,10,13
111840846650,10,5
111840919554,10,6
111840919753,4,10
111840919852,6,0
111840919858,6,0
111840946152,4,3
111840946754,0,5
111840948555,10,0
111841019558,10,0
111841046355,9,0
111841119255,4,4
111841119855,10,0
111841148755,4,0
111841414957,7,0
111841519255,10,3
111841519659,2,3
111841646155,3,0
111841646356,0,0
111841819154,0,0
111841846057,2,4
111841846153,0,0
111841846753,10,3
111841848352,4,6
111841848359,10,5
111842119456,1,5
111842146052,3,4
111842146452,0,9
111842148757,0,4
111842214652,3,2
111842246954,10,0
111842314856,2,2
111842414556,4,8
111842415255,10,0
111842419055,1,0
111842419858,0,0
111842446252,3,0
111842446354,3,0
111842519459,6,0
111842614458,0,0
111842619054,10,9
111842619152,7,0
111842619552,0,3
111842646158,0,0
111842646658,5,6
111842646858,3,4
111842646952,0,5
111842648556,0,7
111842715452,10,4
111842748353,0,9
111842815755,10,7
111842846258,3,7
111842846655,10,5
111843019056,2,2
111843114652,4,0
111843119355,8,2
111843148358,0,0
111843246054,4,0
111843246252,3,0
111843319256,3,0
111843346858,10,2
111843348758,10,4
111843648552,9,8
111843719059,7,0
111843719757,0,0
111843846055,0,0
111844019253,0,0
111844046058,4,7
111844048752,4,4
111844119152,4,6
111844119357,4,3
111844146355,1,4
111844146357,0,6
111844146755,10,0
111844219451,5,4
111844246250,1,0
111844314159,4,4
111844319059,0,0
111844419550,2,4
111844419955,2,0
111844446857,2,3
111844546953,3,0
111844619658,3,5
111844646559,3,2
111844648752,4,0
111844719154,4,0
111844719251,0,0
111844719855,2,0
111844748755,5,0
111844819356,4,0
111844846153,1,0
111844846857,2,0
111844919754,3,2
111844946156,4,0
111845014752,2,5
111845014856,1,0
111845019250,4,5
111845048352,0,0
111845114551,4,8
111845119459,9,10
111845119556,0,0
111845119950,2,4
111845146354,10,15
111845219556,3,4
111845219956,1,0
111845246352,4,3
111845319353,0,0
111845319657,0,0
111845348757,9,0
111845419251,0,0
111845419455,4,3
111845446150,0,0
111845448357,2,0
111845514053,3,4
111845546158,5,6
111845614053,8,4
111845614056,2,7
111845614058,1,7
111845614957,8,2
111845714459,1,5
111845714655,0,8
111845746252,9,4
111845746258,9,6
111845815057,3,0
111845815456,0,0
111845819352,10,4
111845914750,4,0
111845919159,4,0
111845946954,10,0
111845948352,4,4
111846014059,4,7
111846046552,0,0
111846048350,8,0
111846048354,4,3
111846119351,7,7
111846148357,0,0
111846314855,0,0
111846346657,0,0
111846346959,0,0
111846348550,2,0
111846419250,0,0
111846419451,0,2
111846446256,0,0
111846519550,9,8
111846519652,0,0
111846519859,4,0
111846614153,3,5
111846614551,4,0
111846619156,4,2
111846619159,4,0
111846646359,3,4
111846719556,10,9
111846746651,0,0
111846746655,0,0
111846746659,3,0
111846819253,4,0
111846819652,0,0
111846846958,6,0
111846919158,0,0
111846919458,1,0
111846919852,3,3
111846946650,2,0
111846946657,4,0
111847015851,3,8
111847146858,0,0
111847214752,10,0
111847219350,8,9
111847219557,3,3
111847219652,3,0
111847219751,5,5
111847246754,2,0
111847319854,5,3
111847346557,3,0
111847348354,0,0
111847414055,4,3
111847414257,5,5
111847519354,0,4
111847612359,7,4
111847614357,9,5
111847615555,10,6
111847615957,4,0
111847714159,10,9
111847715858,9,0
111847719653,10,0
111847748753,6,5
111847814351,9,12
111847819457,0,0
111847846157,4,3
111847846758,3,5
111847848351,0,0
111847914453,3,9
111847915455,0,0
111847919453,4,3
111847919955,0,0
111848019157,2,0
111848046353,7,0
111848148755,7,9
111848219057,4,3
111848219453,2,0
111848419159,8,0
111848419257,1,0
111848446351,3,7
111848619659,10,3
111848646157,4,0
111848746050,0,0
111848846852,10,0
111848848757,9,3
111848919156,9,0
111848919355,4,0
111848919658,9,0
111848946453,10,0
111849114453,1,4
111849146653,4,3
111849246859,4,3
111849248754,7,8
111849346655,0,6
111849348354,8,0
111849419552,10,4
111849419956,2,0
111849746751,10,14
111849846054,2,7
111849846259,4,0
111849846856,4,2
111849946250,4,0
111849946255,2,7
111849946258,3,11
111849946652,1,4
111850046852,5,0
111850046856,0,0
111850246159,1,0
111850246750,0,5
111850248359,1,0
111850519750,0,0
111850646256,1,0
111850648351,0,0
111850748555,4,0
111851046051,4,0
111851146050,6,0
111851248554,0,0
111851348756,1,0
111851548355,8,5
111851748754,4,0
111851748756,0,0
111851948755,5,0
111853148753,0,0
111853446856,8,7
111853448558,0,0
111853546851,0,0
111853546852,4,0
111853746157,10,5
111853746658,4,4
111853846656,3,0
111853946459,0,0
111854046152,4,5
111854146159,0,0
111854346258,8,5
111854446453,0,0
111854446458,0,2
111854546156,0,6
111854746052,0,0
111854846853,1,0
111854946459,0,0
111854946655,0,5
111855046051,3,0
111855048350,0,0
111855146653,0,0
111855146854,5,0
111855146956,3,4
111855148556,0,0
111855248359,3,0
111855319255,0,8
111855319257,7,0
111855319958,3,0
111855346551,0,0
111855348558,3,0
111855419051,2,0
111855446753,3,0
111855448752,0,4
111855546156,0,0
111855546553,2,4
111855646658,0,0
111855646756,1,0
111855646757,4,0
111855648559,3,0
111855648756,4,0
111855719859,0,0
111855746656,5,4
111855819259,5,0
111855846054,0,0
111855846651,0,6
111855848752,0,0
111855946050,4,6
111857019255,2,0
111857019458,5,0
111857046259,3,0
111857048553,4,5
111857146654,6,0
111857219452,3,0
111857246552,4,3
111857248350,3,0
111857319852,0,0
111857346254,10,3
111857346354,3,3
111857346358,5,0
111857346757,0,6
111857346854,8,3
111857519255,3,2
111857519658,1,0
111857546054,0,2
111857546158,1,0
111857548750,1,0
111857646055,3,0
111857646750,1,0
111857648552,10,0
111857648751,10,0
111857746055,10,4
111857746458,0,0
111857746655,8,3
111857748758,7,0
111857846454,4,0
111857946157,4,0
111857946859,3,0
111858046253,2,0
111858048553,8,0
111858148552,4,0
111858246655,1,0
111858346454,0,6
111858446058,3,0
111858448754,3,6
111858746459,3,7
111858748752,0,4
111858748753,10,5
111858848756,3,0
111858946856,3,0
111858948752,0,0
111859046253,2,2
111859046254,5,0
111859248758,9,6
111859348558,9,13
111859446451,0,0
111859646855,10,2
111859648755,0,5
112500065084,5,0
112500065587,9,0
112500165880,0,3
112500265706,4,0
112500465205,4,2
112500565603,0,0
112500565708,9,0
112500565809,1,0
112500665287,1,7
112500665980,5,0
112500669300,3,8
112500765088,9,0
112500869605,6,0
112500965080,0,7
112500969601,10,0
112501065182,0,4
112501065400,2,0
112501065589,10,0
112501065701,10,7
112501069187,3,6
112501069300,9,10
112501083581,0,0
112501165103,10,0
112501169684,8,2
112501265301,2,0
112501265483,0,0
112501265786,0,0
112501265981,0,0
112501365303,4,0
112501369182,10,0
112501369304,0,5
112501383504,0,0
112501469182,10,3
112501565483,10,0
112501565602,3,5
112501569384,0,10
112501569680,4,0
112501583087,4,0
112501665087,4,7
112501665188,10,0
112501765586,1,5
112501783581,3,5
112501865404,0,0
112502265583,5,4
112502269185,4,0
112502365808,2,0
112502365900,0,9
112502469180,0,0
112502569189,4,0
112502665900,5,0
112502765703,2,0
112502769306,5,0
112502965002,1,5
112502965084,1,0
112502965482,3,0
112502965889,0,0
112503065582,2,0
112503169687,4,0
112503183005,0,0
112503265283,0,0
112503265788,3,3
112503269680,3,0
112503365483,3,7
112503469384,3,0
112503565083,6,0
112503565186,10,4
112503565588,0,8
112503565804,0,0
112503565980,4,9
112503569689,4,9
112503665800,4,0
112503665905,10,3
112503765608,7,4
112503765886,10,10
112503783480,3,3
112503865184,1,0
112503865607,8,0
112503965286,0,6
112503965483,0,2
112504065001,0,0
112504065004,0,0
112504065802,4,3
112504065902,5,0
112504069300,0,5
112504165008,7,0
112504165486,0,0
112504165984,10,6
112504169183,0,0
112504169688,0,10
112504265487,0,0
112504265908,5,0
112504269389,3,9
112504365085,3,0
112504369600,0,5
112504465209,5,0
112504465284,0,0
112504483284,0,0
112504569301,0,0
112504669181,0,0
112504669305,8,0
112504865402,0,0
112504869602,4,0
112504965487,0,0
112505065084,0,0
112505065288,4,0
112505169385,5,0
112505569686,1,4
112505665581,10,4
112505765204,3,0
112505765483,3,0
112505865582,0,3
112505965902,10,0
112505969182,0,0
112506065181,10,0
112506065289,3,0
112506065601,1,9
112506080085,4,5
112506080406,5,0
112506080807,3,5
112506080989,0,9
112506083002,0,9
112506083187,2,3
112506083702,6,7
112506084302,8,0
112506084408,0,6
112506086681,10,4
112506165789,4,0
112506180508,0,3
112506265802,8,7
112506280300,9,2
112506280388,3,4
112506280401,3,2
112506280609,0,0
112506280785,0,5
112506280805,0,0
112506280906,5,0
112506282504,2,0
112506283087,2,0
112506283408,3,2
112506283502,0,0
112506380401,10,4
112506380903,0,0
112506383207,10,4
112506383384,7,0
112506465000,6,8
112506465001,2,3
112506465089,0,0
112506465785,4,9
112506469682,0,0
112506480002,1,0
112506480185,4,5
112506480483,3,5
112506482184,10,12
112506482203,9,3
112506483487,0,0
112506483506,5,0
112506483702,0,9
112506486500,3,6
112506488006,1,0
112506565185,0,0
112506565300,0,0
112506565306,3,6
112506565407,0,0
112506565686,9,6
112506565688,4,0
112506565904,10,7
112506565985,0,6
112506580205,0,4
112506580288,4,0
112506580703,0,0
112506580783,0,0
112506583381,10,0
112506583600,5,0
112506665381,2,0
112506665809,9,5
112506669300,5,0
112506669682,3,0
112506669686,0,0
112506680209,5,2
112506680306,3,3
112506680585,0,0
112506682504,10,7
112506683684,8,6
112506765186,0,0
112506765508,10,5
112506765682,10,0
112506765907,3,3
112506783004,0,3
112506783304,0,7
112506783380,4,4
112506865102,4,0
112506865881,10,0
112506869602,4,12
112506883080,5,7
112506883703,0,3
112506983800,1,0
112506983805,3,0
112507065080,10,11
112507065584,4,0
112507265489,4,0
112507269184,3,5
112507269382,0,2
112507365289,0,0
112507369689,4,0
112507665589,0,0
112507669186,3,0
112507869186,0,0
112507969601,0,7
112508065100,0,3
112508165186,0,9
112508165506,10,6
112508265685,7,9
112508365305,10,0
112508365487,3,2
112508365888,0,0
112508465381,3,9
112508465508,6,7
112508465883,10,0
112508469388,0,0
112508483081,4,0
112508483580,0,0
112508565001,2,0
112508565083,3,0
112508565888,1,0
112508583206,1,0
112508583488,10,2
112508583585,1,5
112508583882,3,9
112508665205,10,0
112508665586,6,0
112508665601,10,8
112508665703,10,0
112508683084,0,0
112508765205,0,0
112508765389,2,0
112508783506,3,4
112508865288,10,4
112508865603,0,4
