userid,user_purchase_orderType01_times
111842415255,2
111842417854,3
111842419055,2
111842419855,2
111842419858,1
111842446252,1
111842446354,1
111842519459,1
111842614458,1
111842619054,1
111842619152,1
111842646158,1
111842646259,1
111842646453,1
111842646458,1
111842646658,1
111842646858,1
111842646952,2
111842648556,2
111842648756,1
111842712557,1
111842715158,1
111842748353,1
111842748551,1
111842748557,1
111842815652,2
111842815755,4
111842819459,1
111842819650,1
111842846258,1
111842846655,2
111842915250,1
111842919154,3
111842946155,1
111842946253,1
111842946356,1
111843019056,1
111843114652,1
111843114655,1
111843119355,3
111843148358,1
111843246054,2
111843246252,2
111843248552,1
111843319256,1
111843319957,1
111843346858,2
111843348758,1
111843446958,2
111843448550,1
111843546450,3
111843648552,1
111843719059,1
111843719757,1
111843848559,1
111844019253,4
111844046058,2
111844046550,1
111844048553,1
111844048750,1
111844048752,2
111844119152,1
111844119357,1
111844119452,1
111844146355,1
111844146357,1
111844146755,2
111844146854,2
111844219451,2
111844246250,1
111844246255,1
111844246857,2
111844246959,1
111844314159,5
111844319059,2
111844419254,1
111844419550,6
111844419955,1
111844448555,5
111844519255,1
111844546355,1
111844546751,1
111844546953,4
111844619658,3
111844646353,1
111844646559,2
111844648752,2
111844719154,2
111844719251,3
111844719650,1
111844719855,2
111844746257,1
111844746655,2
111844819356,1
111844819655,1
111844846857,1
111844919156,1
111844919453,1
111844946156,1
111845014556,1
111845014752,1
111845014856,7
111845019250,1
111845048352,5
111845114551,2
111845119459,1
111845119556,1
111845119654,2
111845119950,2
111845146354,1
111845214954,5
111845219556,1
111845219956,1
111845246352,3
111845248555,1
111845248557,2
111845314356,1
111845315851,1
111845319353,1
111845319657,5
111845346756,6
111845348757,2
111845419251,1
111845419455,1
111845446150,4
111845448357,2
111845514053,2
111845519850,1
111845546158,1
111845614056,1
111845614058,1
111845614853,1
111845614957,3
111845619159,1
111845648353,1
111845648759,1
111845714459,2
111845714650,3
111845714655,2
111845715359,1
111845746252,2
111845746258,1
111845815057,10
111845815456,4
111845819352,1
111845819951,1
111845846952,1
111845914750,3
111845919154,1
111845919159,2
111845946157,1
111845946550,1
111845946951,1
111845946954,1
111845948352,1
111846014059,1
111846019751,1
111846046552,2
111846048350,1
111846048354,4
111846114756,1
111846119351,1
111846146055,1
111846146651,1
111846148357,1
111846214055,1
111846219659,1
111846246253,1
111846246356,1
111846248553,1
111846314152,1
111846314855,3
111846346154,1
111846346657,1
111846346959,1
111846419250,1
111846419451,7
111846446256,1
111846514956,1
111846519550,1
111846519652,2
111846519859,1
111846546958,1
111846614153,1
111846614551,1
111846619059,1
111846619156,1
111846619159,1
111846646359,2
111846648550,1
111846719556,2
111846746651,2
111846746655,1
111846746659,1
111846819157,1
111846819253,3
111846819254,1
111846819652,2
111846819658,1
111846819759,1
111846846958,1
111846919158,1
111846919458,2
111846919550,1
111846919852,1
111846946650,1
111846946657,1
111847015851,1
111847019054,2
111847046253,1
111847119756,3
111847146359,1
111847146858,6
111847214752,1
111847214857,2
111847219350,1
111847219557,1
111847219652,1
111847219751,3
111847246754,5
111847319854,2
111847346452,1
111847346557,1
111847348354,2
111847414055,1
111847414257,1
111847446352,1
111847512358,1
111847517853,1
111847519354,1
111847612359,2
111847615555,1
111847615957,1
111847714159,1
111847714458,1
111847715858,2
111847719653,1
111847719956,1
111847748753,2
111847814351,1
111847814957,1
111847819457,1
111847819750,1
111847846157,2
111847846758,1
111847848351,1
111847914453,1
111847914554,1
111847915455,1
111847919453,5
111847919955,6
111847946254,5
111848019157,1
111848019257,3
111848046353,1
111848119958,1
111848146056,1
111848148755,1
111848219057,3
111848219453,1
111848246654,1
111848319952,1
111848348552,2
111848419159,1
111848419257,2
111848446152,1
111848446351,1
111848446952,1
111848619659,5
111848646157,3
111848719558,1
111848746050,1
111848846852,1
111848848757,2
111848914452,1
111848919156,2
111848919355,1
111848919658,1
111848946453,3
111848946458,1
111849114453,1
111849146259,2
111849146653,4
111849148355,1
111849246458,2
111849246755,2
111849246859,1
111849248754,2
111849346655,12
111849348354,1
111849414057,1
111849419552,2
111849419956,1
111849646354,2
111849646757,1
111849646758,3
111849646856,4
111849746150,1
111849746156,1
111849746751,1
111849746854,1
111849846054,1
111849846259,1
111849846856,4
111849946250,1
111849946255,2
111849946258,1
111849946652,1
111850046856,1
111850246157,1
111850248359,2
111850746259,1
111850748555,1
111850946954,1
111851046051,6
111851146050,3
111851148351,1
111851248554,2
111851348756,3
111851448759,2
111851546254,3
111851548355,1
111851746052,1
111851748754,2
111851848551,1
111851948755,2
111851948756,2
111853146259,1
111853148753,1
111853446856,1
111853448558,1
111853546851,1
111853546852,2
111853646057,2
111853746157,1
111853746658,1
111853746850,1
111853746856,1
111853846656,7
111853946155,1
111853946459,4
111854046152,5
111854146159,3
111854148557,1
111854346258,1
111854346456,1
111854446453,1
111854446458,1
111854448350,1
111854546156,5
111854546255,1
111854746052,2
111854746254,1
111854846853,2
111854946655,6
111855046051,1
111855146653,4
111855146956,2
111855148556,2
111855319255,1
111855319257,2
111855348558,2
111855348754,1
111855419051,2
111855446254,2
111855446753,3
111855448759,1
111855519858,2
111855546553,1
111855646658,29
111855646756,6
111855646757,2
111855646859,6
111855648559,3
111855746656,4
111855819654,1
111855846651,6
111855848553,2
111855946050,1
111855946551,1
111857019255,13
111857046259,1
111857048553,2
111857246552,2
111857319852,5
111857346350,2
111857346357,1
111857346552,1
111857346957,1
111857446454,11
111857448551,3
111857519255,2
111857519658,1
111857648751,7
111857746655,2
111857846454,2
111857946157,2
111857946854,1
111858046454,1
111858048553,1
111858148552,3
111858246655,1
111858246859,3
111858346154,1
111858346454,3
111858446054,1
111858446058,1
111858446957,4
111858448754,4
111858746257,1
111858746459,3
111858748752,5
111858748753,1
111858846854,1
111858848756,7
111858948752,1
111859046253,2
111859046254,1
111859248758,2
111859348558,9
111859446451,1
111859646459,1
111859646855,4
111859648755,1
111859846159,2
111859846955,1
112500065084,1
112500065587,2
112500165880,1
112500265706,1
112500269602,3
112500365885,2
112500369387,10
112500465205,2
112500565603,3
112500565708,1
112500565809,2
112500665287,1
112500665980,2
112500669300,3
112500765088,4
112500765107,2
112500869605,9
112500965080,1
112500965702,1
112500969601,5
112501065182,2
112501065400,1
112501065589,15
112501065701,5
112501065908,1
112501069187,2
112501069300,2
112501069304,1
112501083581,1
112501165103,6
112501165305,1
112501165306,2
112501169684,5
112501265301,1
112501265483,3
112501265786,5
112501265981,4
112501365303,1
112501365383,1
112501365703,1
112501369182,1
112501383504,6
112501465406,1
112501465784,2
112501469182,9
112501565483,1
112501565602,1
112501569384,2
112501569680,1
112501583087,4
112501665087,1
112501665188,2
112501765586,2
112501783581,1
112501865305,1
112501865404,3
112501965086,1
112501965408,1
112502069384,11
112502265080,1
112502265583,1
112502269185,1
112502269189,1
112502365808,2
112502365900,4
112502469180,2
112502665900,9
112502765281,1
112502765703,1
112502765802,3
112502769306,1
112502769609,1
112502865083,2
112502869608,1
112502965084,2
112502965086,1
112502965482,2
112502965585,1
112502965889,2
112502969604,2
112503065582,1
112503069688,1
112503165585,2
112503165805,2
112503169687,1
112503183005,1
112503265283,1
112503265689,1
112503265788,1
112503265985,1
112503269680,1
112503365483,1
112503365708,1
112503469384,1
112503565083,2
112503565186,1
112503565588,1
112503565609,1
112503565804,3
112503565980,4
112503569689,3
112503665183,1
112503665488,1
112503665687,1
112503665800,1
112503665905,2
112503765087,1
112503765886,1
112503783480,1
112503865184,1
112503865185,3
112503865607,2
112503865781,1
112503965286,2
112503965483,1
112504065001,2
112504065004,1
112504065284,1
112504065802,5
112504065902,1
112504069300,2
112504165008,3
112504165188,2
112504165486,3
112504165981,1
112504165984,16
112504169183,4
112504265908,2
112504269387,1
112504269389,1
112504365085,1
112504365586,1
112504369388,1
112504369600,1
112504465209,1
112504465284,2
112504465407,1
112504469188,1
112504483284,2
112504569301,1
112504665206,1
112504669181,3
112504669187,1
112504669305,3
112504769606,1
112504865703,5
112504869602,2
112504965487,1
112505065007,1
112505065084,2
112505065288,1
112505169385,2
112505269600,1
112505269686,1
112505465586,1
112505565408,1
112505569389,2
112505569686,2
112505665581,6
112505765204,2
112505765483,1
112505865483,1
112505865582,1
112505965203,1
112505965902,1
112506065181,3
112506065289,3
112506080085,2
112506080300,2
112506080402,1
112506080406,1
112506080807,1
112506080989,1
112506082787,1
112506083002,1
112506083187,2
112506083301,1
112506083489,1
112506083584,1
112506083702,1
112506083909,1
112506084205,1
112506084302,3
112506084408,2
112506084500,4
112506084989,2
112506086303,1
112506086681,4
112506086800,1
112506087508,1
112506087981,1
112506165789,1
112506165909,1
112506180508,1
112506265008,3
112506265586,1
112506265802,1
112506280300,1
112506280388,1
112506280401,1
112506280606,2
112506280609,2
112506280785,4
112506280805,20
112506280906,2
112506282504,1
112506283087,1
112506283408,1
112506283502,6
112506283580,2
112506283983,1
112506369387,3
112506380084,1
112506380401,1
112506380903,2
112506383207,1
112506383384,1
112506383683,2
112506383708,2
112506383883,1
112506465000,1
112506465001,1
112506465089,3
112506465785,1
112506469602,1
112506469682,1
112506469687,3
112506480002,1
112506480185,4
112506480481,1
112506480483,1
112506480783,1
112506481705,1
112506482184,1
112506482203,1
112506483487,1
112506483506,1
112506483702,2
112506483805,1
112506483902,1
112506484986,2
112506486382,1
112506486500,1
112506488006,1
112506565085,1
112506565185,2
112506565300,3
112506565306,1
112506565407,1
112506565686,2
112506565688,1
112506565900,1
112506565904,1
112506565985,2
112506569188,1
112506569387,1
112506569684,1
112506580003,1
112506580205,1
112506580288,1
112506580503,4
112506580703,1
112506580783,2
112506583281,1
112506583381,1
112506583586,3
112506583600,1
112506665381,1
112506665809,1
112506669300,1
112506669301,1
112506669381,2
112506669682,4
112506669686,1
112506680209,1
112506680306,1
112506680381,1
112506680585,2
112506680606,2
112506682504,1
112506683684,1
112506765186,1
112506765404,1
112506765508,1
112506765682,1
112506765907,1
112506765908,1
112506783004,1
112506783304,3
112506783380,1
112506783503,5
112506865102,8
112506865909,1
112506865981,1
112506869602,12
112506883080,2
112506883506,1
112506883703,1
112506883889,1
112506965486,2
112506969601,2
112506980901,2
112506983083,1
112506983800,1
112506983805,4
112507065080,4
112507065581,1
112507065584,1
112507165083,1
112507165202,1
112507169308,3
112507265489,1
112507269184,2
112507269382,4
112507269606,1
112507365289,1
112507369689,1
112507465886,1
112507665589,5
112507669186,5
112507765205,1
112507869186,2
112507969601,1
112508065100,1
112508065302,1
112508065602,1
112508165186,4
112508165386,2
112508165506,2
112508265186,1
112508265685,1
112508265706,2
112508269183,1
112508365002,1
112508365305,1
112508365487,2
112508365802,1
112508365888,2
112508369683,2
112508383588,4
112508465381,1
112508465481,1
112508465508,1
112508465582,2
112508465883,1
112508469388,1
112508483081,2
112508483580,4
112508565001,4
112508565083,3
112508565086,1
112508565500,1
112508565888,1
112508569386,1
112508583086,1
112508583206,1
112508583488,2
112508583585,2
112508583601,2
112508583809,1
112508583882,1
112508665205,5
112508665586,5
112508665601,1
112508683083,1
112508683084,3
112508765205,1
112508765389,9
112508765586,2
112508765607,1
112508783286,1
112508783488,3
112508783506,2
112508865288,2
112508865603,3
112508965106,1
112508965284,1
112508965286,1
112508965407,3
112508969687,1
112508983086,1
112509169300,2
112509169308,1
112509169387,1
112509265486,1
112509265580,1
112509265803,2
112509269181,5
112509269303,3
112509269381,2
112509365209,5
112509465205,1
112509469386,2
112509565280,1
112509665484,1
112509665889,1
112509669309,1
112509669607,2
112509765480,4
112509765981,1
112509769307,2
112509769384,2
112509865704,1
112509869307,1
112509869603,4
112509969384,1
112509969685,2
112509969687,2
112509969688,1
112520065409,1
112520065889,3
112520065903,2
112520069386,1
112520080087,1
112520080587,1
112520080588,2
112520083481,1
112520165106,1
112520165986,1
112520169386,1
112520180503,1
112520183380,1
112520183483,1
112520183608,1
112520265006,1
112520265205,1
112520265504,1
112520265986,1
112520269309,4
112520283285,5
112520283707,1
112520283989,1
112520365006,2
112520365686,2
112520365808,2
112520365906,1
112520383180,1
112520383808,1
112520465086,6
112520469301,1
112520480400,3
112520480801,1
112520480908,1
112520483481,1
112520483782,3
112520483905,1
112520565184,2
112520565484,2
112520565585,4
112520583101,1
112520665005,4
112520683305,4
112520683500,3
112520683883,1
112520765105,8
112520765308,13
112520765485,1
112520765782,1
112520765908,2
112520769300,2
112520769384,1
112520783881,1
112520865509,2
112520869382,1
112520880402,1
112520880785,1
112520883182,2
112520883284,1
112520965401,1
112520969304,2
112520969307,1
112520969388,1
112520980900,1
112520983284,2
112520983382,1
112520983489,1
112520983983,2
112521080506,1
112521083688,2
112521083781,1
112521165302,1
112521165381,3
112521180085,1
112521183187,1
112521183801,2
112521265187,5
112521265200,1
112521265482,1
112521265886,1
112521283701,5
112521380504,6
112521380584,1
112521465501,1
112521465882,1
112521469305,1
112521469307,1
112521483807,1
112521569186,1
112521583680,2
112521583781,2
112521665482,2
112521765089,1
112521765204,1
112521765307,2
112521783784,1
112521865100,1
112521865485,1
112521865504,1
112521865704,1
112521883106,1
112521883403,1
112521965882,1
112521969189,1
112521969385,5
112521980508,1
112521983105,1
112521983887,2
112522080286,1
112522080288,1
112522083207,1
112522083305,1
112522169389,1
112522180286,1
112522180785,2
112522180907,1
112522183703,2
112522184504,1
112522186085,1
112522186784,1
112522265581,5
112522265801,1
112522265984,2
112522269383,1
112522280082,1
112522280609,3
112522280687,1
112522280781,1
112522280906,1
112522283081,1
112522283403,1
112522283405,1
112522283785,1
112522369386,3
112522380184,3
112522380508,2
112522380882,2
112522380901,2
112522382201,4
112522382509,4
112522382985,2
112522465100,1
112522465184,1
112522465409,1
112522465808,3
112522480401,1
112522480480,3
112522480881,2
112522482504,2
112522483185,1
112522483202,1
112522565780,3
112522580402,1
112522583100,1
112522583484,1
112522583704,1
112522665003,1
112522665184,3
112522665683,1
112522665705,1
112522669381,1
112522680387,1
112522680408,1
112522680582,1
112522680586,1
112522683509,1
112522683580,2
112522765881,1
112522780902,2
112522780907,2
112522782502,1
112522782508,3
112522783102,2
112522783287,1
112522783604,2
112522786082,1
112522786384,1
112522786603,2
112522786883,1
112522865186,1
112522865486,3
112522865904,1
112522869606,1
112522880089,1
112522880703,1
112522880781,1
112522880881,2
112522880987,3
112522882002,1
112522882005,5
112522882088,1
112522883688,1
112522965480,1
112522980409,1
112522980789,3
112522982282,1
112522982583,1
112522982585,1
112522983684,1
112523083008,6
112523083204,2
112523265001,1
112523265282,1
112523269181,1
112523280506,1
112523283403,1
112523283986,5
112523365703,1
112523369182,2
112523369600,1
112523383881,1
112523465207,1
112523465489,2
112523483507,1
112523565084,1
112523569183,1
112523569307,1
112523583184,1
112523583907,1
112523665005,2
112523665389,1
112523665486,7
112523765507,1
112523765707,1
112523769182,1
112523783900,3
112523783901,1
112523865505,2
112523865700,1
112523883184,1
112523883286,1
112523883506,1
112523980286,1
112523980980,2
112523983704,1
112524065007,3
112524065187,2
112524065280,1
112524065684,1
112524065889,3
112524069182,1
112524080408,1
112524080980,1
112524082588,2
112524082702,1
112524083802,1
112524084080,1
112524084083,3
112524086108,1
112524086487,1
112524086504,1
112524086603,1
112524086787,2
112524165488,1
112524180004,2
112524180105,1
112524180700,1
112524183086,1
112524183105,1
112524183408,1
112524265703,1
112524265786,1
112524280304,1
112524280585,3
112524280986,1
112524280989,1
112524282207,1
112524282407,2
112524283481,1
112524283887,1
112524286883,3
112524287006,1
112524287589,1
112524365403,2
112524365480,2
112524365482,1
112524365502,1
112524365686,7
112524380087,1
112524380102,1
112524380184,1
112524380706,1
112524380782,1
112524380981,1
112524380989,3
112524383002,2
112524383402,1
112524383902,1
112524480287,1
112524483101,1
112524483506,1
112524483982,1
112524565103,2
112524565381,2
112524565401,1
112524565402,1
112524565488,1
112524565503,2
112524565700,1
112524580087,2
112524580588,1
112524583083,4
112524583187,1
112524583380,1
112524583506,1
112524583581,1
112524583585,3
112524583708,1
112524583781,1
112524665685,1
112524665701,5
112524665806,1
112524669388,4
112524680405,2
112524680504,1
112524682303,1
112524682481,2
112524682486,1
112524682501,3
112524683004,1
112524683182,7
112524683303,1
112524683707,1
112524765001,1
112524780000,1
112524780106,1
112524780200,2
112524780206,1
112524780700,1
112524780900,1
112524783786,1
112524865084,3
112524865387,1
112524865587,1
112524865600,1
112524865705,1
112524865807,1
112524869187,1
112524869388,1
112524880583,3
112524883800,2
112524965008,1
112524965204,1
112524965304,1
112524965482,3
112524965687,1
112524965789,1
112524980007,1
112524980202,1
112524980487,2
112524980604,2
112525065909,2
112525080281,8
112525080804,1
112525083088,1
112525083106,3
112525083201,1
112525165086,2
112525165701,1
112525165906,1
112525180787,7
112525180886,1
112525180981,1
112525183482,2
112525183504,1
112525183989,1
112525265104,1
112525265703,1
112525265805,2
112525269600,1
112525280086,5
112525280101,1
112525280204,10
112525280389,1
112525280609,1
112525280985,1
112525365304,1
112525380109,6
112525380201,1
112525380589,1
112525380782,1
112525382903,2
112525383782,1
112525465000,1
112525465203,1
112525469180,2
112525480582,3
112525480589,1
112525480902,1
112525483103,1
112525483406,1
112525483581,1
112525483685,1
112525565204,2
112525565608,1
112525565901,1
112525565986,1
112525569601,2
112525580004,5
112525580405,2
112525583783,1
112525583984,1
112525665208,1
112525665287,1
112525665788,2
112525683204,1
112525683306,4
112525683688,1
112525765383,1
112525780200,1
112525780880,1
112525782085,5
112525782402,1
112525783488,2
112525783602,1
112525783980,1
112525865003,3
112525865082,4
112525865285,2
112525865801,3
112525865906,1
112525869384,1
112525869386,2
112525880005,2
112525880885,1
112525883006,1
112525883285,2
112525883309,1
112525883580,3
112525883605,1
112525883804,2
112525965887,1
112525969184,2
112525969309,1
112525969601,1
112525969689,1
112525980804,3
112525983005,2
112525983105,3
112525983381,1
112525983408,1
112525983582,1
112526065309,1
112526080202,1
112526080506,1
112526080586,1
112526080881,1
112526165104,1
112526169302,3
112526183585,1
112526183787,1
112526183806,1
112526265081,2
112526265089,3
112526265104,1
112526265287,2
112526265408,3
112526265780,1
112526280982,1
112526283186,1
112526283401,1
112526283505,1
112526365105,1
112526365281,2
112526369605,1
112526383505,2
112526465001,2
112526465181,1
112526465282,1
112526465289,1
112526469181,1
112526480903,1
112526483607,2
112526483803,1
112526565485,1
112526569380,2
112526665088,1
112526665489,4
112526665683,1
112526669384,1
112526680080,1
112526680085,1
112526680807,1
112526683106,1
112526683884,1
112526765580,1
112526783602,4
112526783800,1
112526783986,1
112526865280,1
112526865281,1
112526865303,2
112526865582,1
112526869680,1
112526869682,1
112526880088,1
112526883281,1
112526883508,1
112526883609,2
112526883909,1
112526965483,1
112526965900,1
112527065080,1
112527065609,2
112527065700,2
112527065780,5
112527065786,1
112527065985,2
112527069603,1
112527080187,1
112527080280,2
112527080303,1
112527080485,1
112527080683,1
112527080807,2
112527082009,2
112527082404,1
112527082581,1
112527083209,1
112527083705,2
112527165300,1
112527165584,1
112527165608,3
112527169181,7
112527180981,2
112527183483,1
112527183881,2
112527183904,1
112527265206,1
112527265284,3
112527265407,1
112527265489,1
112527265700,3
112527280189,1
112527280288,1
112527280604,1
112527282305,1
112527282706,1
112527282907,1
112527283200,1
112527283384,2
112527283582,1
112527283784,2
112527283785,1
112527283980,1
112527365080,1
112527365581,1
112527382007,3
112527383184,2
112527383300,1
112527383901,1
112527465286,7
112527480585,1
112527480686,1
112527482406,4
112527483009,1
112527565085,3
112527565685,1
112527565887,2
112527569681,4
112527580007,1
112527580304,3
112527580488,2
112527580583,1
112527582582,2
112527583185,1
112527583804,1
112527583906,1
112527665081,1
112527665106,2
112527665500,1
112527680484,1
112527683982,2
112527765005,1
112527765703,1
112527780002,1
112527780182,1
112527780206,3
112527780786,1
112527783680,1
112527865885,2
112527865983,1
112527880485,1
112527882202,1
112527882402,1
112527883401,2
112527883704,2
112527883889,1
112527883907,1
112527965181,3
112527965402,2
112527969181,1
112527969600,2
112527980900,1
112527983403,3
112527983487,3
112527983983,2
112528065002,1
112528065284,3
112528065608,1
112528065881,1
112528083504,1
112528165281,1
112528165287,2
112528169680,1
112528183187,1
112528265201,1
112528265301,2
112528269384,1
112528280001,3
112528280284,1
112528280488,3
112528283105,1
112528365587,1
112528383000,1
112528383200,2
112528465601,2
112528469387,1
112528469689,1
112528565502,2
112528565586,1
112528565986,1
112528580701,2
112528583286,1
112528583601,1
112528583709,1
112528583984,1
112528665482,2
112528665602,2
112528665709,1
112528683705,1
112528683885,6
112528765986,1
112528783208,1
112528783283,2
112528783284,2
112528783287,2
112528865909,1
112528883104,1
112528965305,3
112528965604,2
112528965707,2
112528965802,2
112528969605,1
112528980286,1
112528983508,1
112528983605,1
112528983706,2
112529065006,1
112529065401,1
112529065583,1
112529065689,1
112529080280,2
112529080283,4
112529080403,1
112529083082,1
112529083087,1
112529083886,1
112529165481,1
112529169300,1
112529180284,1
112529180605,2
112529180608,2
112529180609,1
112529180681,2
112529183506,2
112529183889,1
112529265080,1
112529265104,1
112529265789,1
112529269183,1
112529280582,1
112529283003,1
112529283283,4
112529283805,2
112529283906,1
112529365304,2
112529365700,1
112529369307,3
112529380286,1
112529380806,3
112529383404,1
112529383508,1
112529383602,1
112529383906,2
112529465207,1
112529465380,1
112529465400,1
112529465583,1
112529465689,1
112529465782,1
112529480900,2
112529480903,1
112529483085,2
112529565084,1
112529565087,2
112529565101,1
112529565200,3
112529565508,1
112529565687,2
112529569381,1
112529569385,1
112529569607,2
112529569608,2
112529580409,1
112529580506,1
112529580508,1
112529583001,1
112529583189,1
112529583302,1
112529583587,1
112529665081,3
112529669189,1
112529683004,1
112529683084,1
112529683100,1
112529683305,2
112529683306,1
112529683684,1
112529683709,1
112529683882,1
112529765006,2
112529765082,1
112529765588,1
112529765604,1
112529765909,1
112529780806,2
112529780900,1
112529780903,2
112529780986,2
112529865209,1
112529865303,1
112529865784,2
112529869188,1
112529869687,1
112529880483,5
112529880500,1
112529880584,3
112529880600,3
112529880782,1
112529882586,1
112529883284,2
112529883684,6
112529883885,1
112529965084,1
112529965089,1
112529965387,1
112529965684,4
112529965984,1
112529969180,3
112529969602,2
112529980504,1
112529983309,1
112529983608,1
112529983703,1
112530065500,1
112530069303,2
112530069601,2
112530165208,1
112530165303,1
112530165506,1
112530165907,2
112530169602,1
112530265000,4
112530265586,1
112530265680,2
112530265787,1
112530365507,2
112530369183,1
112530369601,3
112530465406,1
112530465884,3
112530565703,1
112530565986,4
112530665089,1
112530665487,1
112530765585,2
112530765700,2
112530765982,2
112530769382,1
112530869300,6
112530965105,1
112530965201,5
112530965489,1
112530965585,2
112530969183,1
112530969600,1
112531065289,7
112531165480,1
112531165588,4
112531169187,2
112531269307,1
112531365003,1
112531465086,1
112531465204,1
112531465582,2
112531665103,1
112531665782,1
112531765009,2
112531769600,2
112531865209,1
112531865486,1
112531865488,1
112531965206,3
112531965905,1
112532065000,2
112532065109,1
112532083004,1
112532165687,1
112532265909,1
112532269306,4
112532365181,5
112532365201,1
112532365409,2
112532365600,1
112532365901,4
112532365981,1
112532383204,1
112532465009,2
112532465706,2
112532465982,1
112532565681,3
112532565984,1
112532665104,1
112532665282,2
112532765487,1
112532765785,45
112532769604,1
112532769685,1
112532865204,3
112532865607,2
112532865686,1
112532865903,1
112532869382,3
112533065080,1
112533065583,1
112533165004,2
112533165084,1
112533165801,2
112533165984,2
112533169188,2
112533169687,1
112533265209,3
112533265404,1
112533265800,1
112533269186,1
112533269301,2
112533269606,2
112533365588,1
112533365981,1
112533465582,3
112533465905,1
112533565205,7
112533565584,1
112533669301,2
112533765201,1
112533769188,3
112533769609,2
112533865484,2
112533865705,1
112533869383,2
112533969308,4
112535165680,1
112535265084,1
112535365101,1
112535365282,2
112535365382,1
112535565601,1
112535565803,1
112535565908,1
112535665001,1
112535765084,1
112535765885,2
112535783206,2
112535783281,1
112535783405,7
112535783408,1
112535783604,5
112536165408,2
112536165480,2
112536169684,1
112536265200,1
112536265282,1
112536265788,1
112536269383,2
112536365289,1
112536365588,1
112536365808,1
112536369682,5
112536465201,4
112536465202,4
112536465206,1
112536469305,1
112536469383,1
112536469684,2
112536565000,3
112536565705,1
112536565706,5
112536565989,2
112536569681,1
112536569686,1
112536569687,2
112536665008,3
112536665889,1
112536765002,2
112536765200,1
112536765583,1
112536765784,8
112536765982,1
112536865285,2
112536865505,3
112536865585,1
112536965087,1
112536965203,1
112536965405,2
112536965502,2
112536965580,1
112536965605,4
112536969382,1
112537065288,1
112537065502,1
112537065685,1
112537065787,1
112537069605,1
112537083006,1
112537083084,4
112537165386,2
112537165603,1
112537169609,1
112537265708,3
112537283486,6
112537465806,1
112537465807,3
112537465809,1
112537565485,2
112537565608,1
112537565787,1
112537565801,1
112537565906,3
112537665083,3
112537765087,2
112537769688,3
112537865088,1
112537869684,1
112537883003,9
112537883704,2
112537883708,5
112537883788,5
112537965002,2
112537965203,1
112537965388,1
112537965786,3
112537965804,1
112537983502,1
112538065084,2
112538065284,1
112538065408,1
112538065806,1
112538069381,1
112538069383,1
112538165286,3
112538165408,2
112538265208,1
112538269181,1
112538269300,8
112538269301,1
112538269685,7
112538365408,6
112538365506,1
112538365980,3
112538369186,1
112538465006,1
112538465500,1
112538569183,2
112538569306,1
112538569307,1
112538569385,1
112538665085,7
112538765283,1
112538765485,1
112538769605,6
112538865207,2
112538865282,2
112538965005,3
112538969684,2
112560065288,1
112560269388,1
112560465089,1
112560480101,2
112560665202,1
112560665503,1
112560865087,2
112560865287,1
112560880105,3
112560880686,1
112560880809,1
112560882582,1
112560883085,1
112560883680,2
112560965487,2
112560965505,1
112562065481,1
112562065707,1
112562069380,2
112562165287,2
112562183403,1
112562265001,1
112562265589,2
112562269305,1
112562269384,1
112562269604,1
112562269608,1
112562365104,1
112562365109,1
112562365687,2
112562369603,1
112562383205,1
112562465805,1
112562469308,2
112562469603,6
112562565607,1
112562769300,2
112562783002,1
112562865403,4
112562983201,2
112564065301,1
112564065984,1
112564165184,1
112564165700,1
112564165706,1
112564169184,1
112564265101,4
112564265202,1
112564369185,1
112564383283,2
112564383787,1
112564465402,1
112564465500,4
112564465881,2
112564565008,1
112564565180,1
112564565887,1
112564582109,1
112564586507,2
112564765388,1
112564769389,1
112564865087,3
112564865901,1
112564965083,1
112565065203,2
112565069387,1
112565165905,1
112565169604,2
112565265900,3
112565365705,3
112565465881,1
112565665382,1
112565765480,2
112565765604,1
112565765902,1
112565865080,1
112565965004,1
112565965483,1
112567065780,1
112567065907,1
112567065988,1
112567069382,1
112567069602,1
112567165082,1
112567165204,1
112567165605,1
112567265102,2
112567465401,1
112567465587,3
112567465704,1
112567465987,1
112567469303,1
112567669602,1
112567769382,2
112567865009,1
112567865481,1
112567869181,4
112567869608,1
112567965884,3
112567969188,1
112569065983,5
112569165003,1
112569165181,3
112569165782,1
112569183081,2
112569465101,4
112569465103,1
112569465601,1
112569469601,1
112569665607,6
112569665706,1
112569683002,5
112569765088,1
112569765881,1
112569765882,1
112569765986,1
112569865106,2
112569869304,1
112569965006,1
112569965187,1
112569965301,1
112569969181,2
112600065005,2
112600269184,4
112600269186,1
112600369604,2
112600465582,1
112600469189,2
112600565286,1
112600869387,3
112601065483,1
112601265287,1
112601265985,1
112601365086,2
112601465407,6
112601465587,1
112601469184,1
112601565202,1
112601665901,1
112601665909,1
112601865486,2
112601965586,1
112602069387,2
112602265583,2
112602269605,2
112602365501,1
112602369301,1
112602765589,1
112603165009,5
112603165488,1
112603165587,1
112603269303,2
112603269607,1
112603365503,6
112603369305,3
112603369680,2
112603669183,1
112603765280,1
112604065480,1
112604169382,1
112604269601,1
112604269608,5
112604465409,5
112604565502,2
112604565504,2
112604569682,2
112604669302,2
112604669607,1
112604765502,3
112604965507,1
112605169381,3
112605365509,1
112605469180,1
112605569309,7
112605665004,2
112605665204,2
112605669681,4
