userid,to_firstorder_timestamp,to_lastorder_timestamp
112664265887,4940416,3072247
112664465081,1374522,1374522
112664665581,17510603,17510603
112664869186,3056,3056
112664965201,325957,325957
112665065286,15513869,558171
112665065802,21423663,21423663
112665065806,434885,434885
112665069688,24764737,24764737
112665165409,1887097,1887097
112665265206,1317,1317
112665365405,4870121,4841965
112665365488,316005,316005
112665565000,2914516,2914516
112665569301,645,645
112665665488,11391328,11391070
112665669185,405846,405846
112665865282,91909,91909
112665965504,396800,201011
112667065502,4412981,118730
112667065505,288433,141109
112667069601,725,725
112667069609,2287148,2287148
112667369387,4838561,44
112667369687,478764,478764
112667565000,969,423
112667565287,88209,88209
112667565403,877832,877434
112667569687,30987,30987
112667665501,245919,245919
112667665587,16349797,1925885
112667769381,5281172,89930
112667865806,5885571,958305
112667869686,13141603,13141603
112667869687,10260268,10260268
112667965084,11948233,464
112667965407,6641941,6641941
112668065704,1743,1743
112668165607,681,681
112668265089,10696316,5358370
112668465589,8811096,1232379
112668465904,1527588,0
112668665481,19430407,19430407
112668765304,18212368,378
112668865808,5099586,5099586
112669065285,18513037,18513037
112669265482,762854,762854
112669265506,185628,185628
112669569180,163780,163780
112669569187,8477781,439447
112669765281,33,33
112669765400,526488,526256
112669765484,142746,142746
112669769303,414218,53845
112669865501,768152,332644
112968869181,682069,682069
112968965085,16227991,1058191
114110082736,901,708
114110282938,1933181,139881
114110382933,13916,1337
114110480331,1799946,1750857
114110980037,6455155,6454721
114111282739,9784534,9279070
114111382133,1408511,1111969
114111580031,278,187
114111982937,81428,81428
114113780031,9800543,8820312
114113882739,16608311,3042657
114114182938,1151414,1151414
114114482931,5100613,254890
114114580035,872233,872233
114114982732,19197222,285
114115180230,1482174,100
114115280039,591879,591879
114115280237,92,92
114115380032,1020720,1020720
114115680233,197,197
114115780431,1319,443
114115780434,450733,275406
114115880832,50,50
114115980338,503521,503521
114116082135,800154,800154
114116082932,4759226,4758898
114116180237,12113896,6400403
114116180330,159233,159233
114116482733,2327021,1631427
114116582930,11757897,646164
114116682139,2768356,533069
114117380538,3314058,274466
114117680234,20149399,4129577
114117680333,479828,479828
114118182930,553490,150
114118280535,212094,1672
114118380632,1299,650
114118582138,824476,824098
114118582737,4999668,516216
114118780837,82,82
114118882133,3126058,3126058
114119082738,27308,27308
114119093439,16074525,7617646
114119093939,2681132,2681132
114119180536,703001,703001
114119180639,259184,259184
114119182735,4710099,4710099
114119380632,229629,229629
114119480535,4097308,210164
114119493839,139,139
114119580238,277,50
114119880634,5622,5076
114119980637,242085,242085
114121280036,15856130,552232
114121382138,3031610,154988
114121580338,1962,1962
114121782930,16262500,16061902
114121982736,9424072,7793039
114122482939,12146205,4196530
114122682132,12714887,12714887
114122780339,695,695
114122882738,1663,1141
114122982136,176381,176175
114124180538,4090377,420356
114124180837,5865852,2055108
114124380933,158955,58264
114124680035,786629,786629
114124682739,335,335
114124980537,521093,521093
114124982737,9058014,656211
114125780334,7750,433
114125982930,1502322,1502322
114126480230,2158149,2158149
114126482732,15625085,15625085
114126580337,91,91
114126582136,1168,1168
114126780634,14951430,176
114127091331,3273652,482792
114127280237,1209255,3123
114127511430,414488,414488
114127580234,880,880
114127580438,2281281,2281281
114127591633,1793099,240797
114127593239,5958777,2155881
114127594034,2689707,2689707
114127594231,2877675,2877675
114127598735,1846167,1846167
114127598837,2552363,2552363
114127598838,15259625,3011011
114127598935,1526695,1526695
114127599138,11847847,11491307
114127780134,16650811,12450198
114127980132,157,157
114127980534,1422612,902039
114127982730,1727220,1727220
114127982935,11923028,1222902
114128482130,18849,766
114128580335,20607288,20607288
114128582739,16438410,2524903
114128680337,217,217
114128980233,1315687,1315687
114128980333,10165846,214538
114129182139,3812295,1996841
114129280033,3215,70
114129982739,1792435,1792435
114140082736,18356514,18356514
114140180639,34287,34287
114140280336,16351162,16351162
114140280835,4214718,4214718
114140282935,2291959,2291959
114140480037,932287,294
114140582137,4095212,4095212
114140680735,1804317,63
114140682932,210651,204536
114140794234,53551,53551
114140982733,183,183
114141182137,25142008,7909
114141280536,647,647
114141480231,474,474
114141580038,398565,185
114141780235,2285170,2285170
114141880530,180082,180082
114141882737,73105,570
114141980636,604367,544210
114141982932,12305295,12292252
114142080134,990504,990504
114142080238,121,121
114142080637,3736,3736
114142280331,444811,444811
114142282134,7800084,7798150
114142480637,115264,115264
114142620637,4385965,4211890
114142680236,15735693,1998058
114142782137,0,0
114142882131,2399789,16214
114142980237,9138460,9138460
114142980939,464870,462385
114143080039,225,225
114143082730,61225,61225
114143280038,23080178,0
114143382736,1881,1881
114143580831,5493,403
114143680630,963356,963356
114143782135,484830,484830
114143880831,1125,1125
114144080539,87,87
114144480339,1880,69
114144580230,391531,171221
114144580931,8011321,8011321
114144780832,20831851,20831851
114144880630,87,87
114144993032,11638,11638
114144993034,6134220,207
114145080031,5189020,5189020
114145080935,1381509,846988
114145180232,259271,259271
114145180836,161,76
114145380538,5581,5581
114145482730,15852676,15852676
114145582735,45173,45173
114145680434,468126,468126
114145682939,490,137
114145780035,14059182,14059182
114145980331,343118,343118
114146180938,6659842,6659842
114146280737,184326,184326
114146282737,3195,3195
114146382130,695473,695473
114146480136,3475290,3475290
114146480231,1693526,1693526
114146480831,2784469,83291
114146580132,1315,1315
114146680434,1471692,1471692
114146693334,1979254,60422
114146780630,110068,110068
114147080232,341228,341228
114147282931,1708700,1513425
114147480335,940215,227
114147680931,3410198,8700
114147680932,519956,519956
114147882133,7062022,5937005
114147982731,1971535,1971535
114148082137,301370,301370
114148082730,82233,82233
114148180436,605698,409815
114148180630,1076706,1076706
114148480639,24904572,332953
114148580832,1527975,1524468
114148582733,16080936,4791690
114148680230,524790,524790
114148780233,3657330,3657182
114148880332,755016,755016
114148980034,18715199,18715199
114149180130,520080,520080
114149282135,924170,924170
114149282938,160,160
114149380338,1743835,106223
114149680730,0,0
114149782731,9606,6324
114149782932,22247076,1181
114190380238,109968,108477
114190480638,4730873,4309875
114190880234,350719,170235
114190880236,11350715,11350715
114190980334,788453,787592
114191080134,105,105
114191080335,444339,31170
114191180632,247762,154608
114191380237,16139,16139
114191380436,130,130
114191380537,2585511,2585511
114191380832,706496,706496
114191382730,434425,434425
114191482133,979,979
114191880030,3018,3018
114191882736,7927911,7927424
114191980233,215,215
114192280635,44113,44113
114192480033,9069870,461
114192782931,19525577,772278
114193080031,122631,125
114193080237,405226,403722
114193480233,11510196,3891287
114193782931,6604673,6479828
114194080239,14327280,567194
114194080633,822857,960
114194280032,20572033,20523037
114194280233,318942,318942
114194280635,3237926,3237926
114194282932,12244016,511
114194380631,616,616
114194382139,1308228,1308228
114194582738,15679084,412013
114196280233,1979809,1979809
114196782132,18410429,26867
114196982134,1530610,1530610
114196982135,8154005,7197459
114197282134,2775255,2775255
114197282933,20747533,20747533
114197680032,255993,255993
114197880638,7068598,826745
114197882135,19824900,3867185
114198080536,2906012,570910
114198191431,13324569,104496
114198194139,496,496
114198197931,1704710,1704710
114198280039,2154728,870498
114198480036,19782,19782
114198480631,4319758,4319347
114198580138,3661014,49123
114198580539,1820318,467
114198693039,380,380
114198780230,5639973,1115516
114198780330,592899,578900
114198880234,128666,128666
114198880239,1053,1053
114198882131,564546,564546
114198980536,675668,30742
114199080336,1025290,1025290
114199180534,218639,218639
114199180938,10639944,924712
114199182932,467288,467288
114199280531,66,66
114199280836,763191,421515
114199480334,20809,20809
114199580335,677236,159117
114566069148,1361,465
114566269149,246109,246109
114566869145,1543,1543
114600267545,7731,5594
114600569143,22291603,247643
114600569144,464200,464200
114601767341,493,493
114601769141,337261,337261
114601867544,2011275,393
114602167248,176,176
114602169146,1053004,1053004
114602169148,19892930,16335197
114602267945,4427556,235328
114602367545,130116,94302
114602369648,25297,25297
114602569640,210444,210444
114603069646,93603,93603
114603267544,9302521,7866960
114603269840,1108837,1108837
114603367749,16283630,352528
114603467542,3935421,3935421
114603567944,6548,6548
114603569143,6215789,5722891
114603569641,4587053,125525
114603667041,252648,252648
114603667248,204,204
114603667540,81534,81534
114603669847,1659013,151
114603767548,398,58
114603969849,8927065,8927065
114605669642,215,215
114605867445,2119289,2119289
114605969640,240372,240372
114606067342,2245981,2245981
114606067349,5331180,1046
114606167240,2535726,2535726
114606253041,700654,700654
114606269843,436393,436393
114606467443,605716,605252
114606567048,12011391,2356
114606967441,217951,217951
114606967449,523892,285
114607869844,6113874,6113874
114607969648,773272,526854
114608169149,735147,735147
114608467443,735214,735214
114608867946,538273,502
114609067946,5049,5049
114609267941,7920367,245103
114609367245,19789504,19789504
114609669843,250381,62873
114620467241,1773394,1773394
114620567545,414906,414906
114620569849,245,245
114620667046,3737205,385051
114620667947,157579,157579
114620853241,17621,0
114620853242,5354064,5354064
114620853743,60,60
114620856344,857141,857141
114620867048,859771,574
114620867448,13483946,696407
114620867643,164781,164781
114620869849,185654,184462
114620953040,7245241,2580788
114620953544,10409797,230
114620967040,2979685,1084101
114621067244,143038,143038
114621269845,10902010,548
114621367248,448586,448586
114621367740,0,0
114621467749,1273499,1273499
114621467949,439381,439381
114621867041,21256480,791
114621869144,14810406,215
114621967744,794723,240728
114621969648,1413119,655026
114622067242,8322573,8322573
114622167044,555,555
114622267048,943,943
114622367542,196953,196953
114622367746,161003,1651
114622369841,1154005,1045689
114622369844,3021191,934061
114622469843,1046001,56055
114622567249,182999,133
114622767145,3983628,3983628
114622767149,9559742,9559742
114622767640,369,369
114622867548,349287,272
114622869843,3537953,2854109
114622967542,6720,3404
114622967644,312053,290209
114622967845,950379,193546
114623053947,7064595,7064595
114623067843,568466,568466
114623169148,1340,17
114623267747,718,718
114623467546,1500828,1499473
114623567645,308,308
114623669142,14030545,55165
114623867443,2152641,2152641
114623967242,101,101
114624119646,16658930,414835
114624267043,6887832,77148
114624269646,1059792,139038
114624467241,14112496,901207
114624467540,759840,759840
114624567444,1940642,299
114624567941,249530,249530
114624667247,179,179
114624667545,18422777,467402
114624767040,9107894,854687
114624867847,8333668,8246020
114625067940,13094715,13094715
114625367048,1763146,1763146
114625369645,14016116,1731291
114625569140,636064,145949
114625769140,5284432,5124614
114625769848,20861459,1019347
114625967546,6149224,6148790
114625967549,5285946,2236647
114626067545,686440,686440
114626067747,350,350
114626167047,1025,1025
114626167646,351105,101083
114626167945,1871772,1871772
114626467740,553,553
114626469642,6191287,3676654
114626567144,1011769,1011769
114626667444,1070648,1070648
114626667749,18117715,4286755
114626667944,3091119,3090976
114626867047,276433,7411
114626867149,3712901,3712901
114626869145,14350131,14350131
114626967841,37781,1443
114626969643,900232,900232
114627067746,248872,248872
114627169142,684040,189
114627267049,670897,670042
114627267544,71108,1
114627467748,531204,531204
114627469147,1547,1547
114627569143,23666340,134634
114627867942,19820987,259
114627967449,4228708,1160296
114627967949,7718103,7718103
114628167042,7072882,7066599
114628167546,19608,19608
114628469845,4415,4415
114628553945,164,164
114628567644,7965747,1503516
114628867045,148,148
114628867047,1464587,1385544
114628867748,1821095,238
114629067548,292,292
114629267941,5409438,410413
114629367942,8066739,325578
114629467548,154,154
114629469146,4366891,63417
114629667447,606236,606236
114629667844,1202,1202
114629867149,6238756,209
114629867240,18849754,18807220
114629967245,201292,201292
114629967947,10619117,521940
114631067546,4501735,4501735
114631167547,5806156,5806156
114631169645,2697566,2001479
114631269848,457,457
114631569842,3054451,1112596
114631867547,25066887,3804367
114631967544,4478930,42039
114631969841,9597375,9597375
114632067547,1338,202
114632069848,5064868,5063811
114632469144,3637895,533956
114632667948,4922,1125
114633069642,467391,467391
114633367947,9753074,9753074
114633569643,3935995,155183
114633969145,2516187,2210563
114634169846,17346525,17346525
114634369645,500167,500167
114634867446,23600017,23600017
114636069148,1500014,299
114636267946,7193,73
114636769145,291549,291549
114636867942,253793,253793
114636869148,12506776,49716
114637067444,29460,29460
114637167541,3956700,3956700
114637269643,171942,1011
114637569144,7020508,7020508
114638167547,11416832,1049
114638267949,2151139,9480
114638269847,78234,7161
114638467447,2137681,2027
114638967942,11318140,445
114639250446,281,41
114639567242,8189869,8189869
114639567244,16300296,1566628
114639620344,446854,446854
114639623343,444917,444917
114639654742,10502167,10502167
114639655441,389414,389414
114639657844,1376711,103
114639667647,16529090,5232756
114639667947,438876,438876
114639867342,251476,24189
114639867742,954,954
114660267249,19521567,4465212
114660469848,19521872,18965174
114660767245,5398556,286771
114660867946,330,330
114661153143,1101337,1101337
114661153842,1476291,1476291
114661267343,9314190,72493
114661267941,1303559,540858
114661667344,129,129
114661667448,835,835
114661669846,261951,1706
114661767244,346657,346657
114661767549,5873440,1455
114661769149,21982827,85309
114661853941,6649754,6649754
114661867446,9982,6326
114661955148,8035219,8035219
114661956045,889,889
114661956742,254953,254953
114662067444,211497,211497
114662167246,1424122,1424122
114662167248,394847,394847
114662167545,40337,40337
114662269640,5960499,5960499
114662867942,2569529,643
114664067242,106027,106027
114664067546,815116,815116
114664467447,121382,121382
114664467549,166157,166157
114664567944,207,207
114664569148,8727485,437
114664667443,18002856,18002856
114664669849,5119,5119
114664967744,257,257
114664967940,250223,250223
114665167546,9904800,9904800
114665269847,8895740,165894
114665469840,4753,3356
114665569648,2251,2251
114665667743,4493937,4493937
114665667943,10740,10740
114665669843,346371,346371
114665767447,776612,776612
114665867548,13997809,13997809
114665869641,25627212,375575
114666067047,81121,81121
114666269643,174139,103863
114666467349,7826746,7826746
114666567147,2857,1422
114666653249,687989,687989
114666750948,4887016,4887016
114666767449,558277,224514
114666967141,21698032,4609294
114666967143,85,85
114667167346,18512299,4689272
114667269646,112,112
114667467347,1016208,960
114667467945,6444,6444
114667569143,3016459,3016459
114667869140,220932,256
114667967946,2892817,2334636
114668069846,561483,561483
114668267249,1907932,1907932
114668267941,75,75
114668269149,21608729,1300188
114668367446,10426547,10426547
114668569842,1966113,1184865
114668967444,285601,285601
114668969647,558157,558157
114669067947,611488,611488
114669367544,987832,552131
114669569640,699190,699190
114669569648,11298,9653
114710082738,4669512,4667298
114710182934,93314,93314
114710280330,4264448,425
114710382937,229848,229848
114710480037,3353,3353
114710482135,472,472
114710493031,504292,14069
114710580339,87770,87770
114710980031,10841694,10841694
114711080636,7084097,360641
114711082739,2148900,1625560
114711082939,622,622
114711180338,4169804,4157235
114711182736,2937195,2937195
114711182739,112042,112042
114711280133,7999885,7999885
114711280536,55795,201
114711280830,1780413,77
114711282933,8262316,404979
114711282935,2088132,2088132
114711480536,1516,1516
114711582933,5353222,1116106
114711680237,2640,2640
114711780534,13673367,75958
114712080332,382967,382967
114712082933,380,380
114712382733,3317530,3317530
114712382939,1096,1096
114712480534,453,453
114712680234,8815762,8815138
114712680330,1658,1495
114712780530,8922,8922
114712782139,1076047,1076047
114712880632,104,104
114712882132,129,129
114712982737,7167110,7167110
114713082932,8035680,526333
114713180338,1461150,1461150
114713180534,13906416,13906416
114713182138,548291,548291
114713280033,95,95
114713380236,6806,283
114713380630,2855705,76
114713382139,1235431,1235431
114713480834,776,439
114713480838,5577155,79053
114713482133,109536,109536
114713580239,810343,810343
114713580437,1221250,1221250
114713580733,200573,974
114713580737,10851801,305
114713582732,20658310,20658310
114713582937,5621977,5272355
114713680039,11783589,11783589
114713780639,273354,3182
114713782130,2980636,2980636
114713782137,296,296
114713880334,60417,60417
114713880631,963575,963575
114713880634,429179,429179
114713882136,76846,76846
114713882731,1879,1879
114713882737,1142606,170836
114714082933,290930,290930
114714280038,424941,424941
114714280230,83571,83277
114714280339,1058089,1058089
114714282731,1268829,1268829
114714380638,4522950,4522950
114714580539,364,364
114714880037,21058,21058
114714882734,1429,1429
114714980334,9999325,127986
114714982736,566,317
114715080734,346,346
114715082133,11172379,11172379
114715082737,1559,1559
114715093039,404,404
114715093138,618005,618005
114715093439,3801660,104
114715093837,210191,210191
114715094031,613648,182590
114715096037,991244,991244
114715096830,2327928,2327928
114715098837,2616,1066
114715180634,4553604,4553604
114715193032,10392607,10392313
114715193131,7102578,7102578
114715193535,911767,911767
114715280638,408019,408019
114715280937,438202,438202
114715291134,6000179,2791681
114715293031,7529412,1646034
114715293332,205787,205787
114715293833,583,583
114715380135,10705814,233542
114715380535,78466,78466
114715382734,310,310
114715391030,6023232,1868455
114715393331,200,200
114715480637,1134074,1134074
114715482933,1431460,145665
114715491030,1409798,1409798
114715491331,3229339,3229339
114715491437,9345400,50838
114715493435,9826,9826
114715497735,500479,500479
114715498131,851529,237317
114715498534,3086545,3086177
114715499338,6096162,6096162
114715499839,4784207,2709819
114715580032,17665,221
114715580238,1482687,1482687
114715580933,2607668,291
114715582734,3454177,3454177
114715582930,11369448,11369448
114715593238,8411344,8411344
114715593637,8684207,3226299
114715593835,3679205,3679205
114715680735,1490113,1490113
114715691239,5608,5608
114715691335,1128455,1128455
114715691534,1130,1130
114715693831,432541,432541
114715780832,3258358,3258358
114715791035,54,54
114715791232,2033334,267022
114715793030,49474,47214
114715793035,1127435,1127435
114715793239,286817,286817
114715793432,309842,309842
114715793539,91050,90113
114715793639,341126,341126
114715880332,6261598,10651
114715880435,167802,2096
114715891230,9952981,9952981
114715891231,6357048,6169348
114715891538,9337986,2507814
114715891735,57851,57851
114715893531,4135193,37
114715980635,878163,878163
114715980838,730,730
114715980935,576611,576611
114715991439,412684,412684
114715993539,7601504,7601504
114715993936,562377,105993
114716080532,2295,438
114716180030,515673,515673
114716180235,407007,407007
114716180832,11855,158
114716180836,2259717,2259717
114716282135,43115,43115
114716480039,117216,117216
114716582133,192926,192926
114716780239,438,438
114716782731,2196306,1341780
114716880534,16330045,735489
114716880632,268891,268891
114716980330,690143,62996
114716980632,3869,2763
114717080530,3623306,3623306
114717080636,428545,424142
114717180632,56,56
114717182738,380,380
114717282132,7363787,2718143
114717380438,3010197,3010197
114717380737,862248,132341
114717380831,16334572,3115623
114717480339,338,338
114717482936,100,100
114717680834,524035,523189
114717780339,318732,318732
114717880233,122,122
114717880330,2948924,2948924
114717882133,362460,304939
114717882734,2716,2716
114718080037,204624,204624
114718080630,6343489,6253403
114718080631,412865,412865
114718082730,1296,1296
114718082736,8071121,556525
114718193035,1112,1112
114718280431,10821656,3452334
114718280832,267694,110
114718282135,356995,356439
114718282733,720,720
114718380138,4417697,4417697
114718393037,119,119
114718393232,8205599,8205599
114718480838,4178370,159
114718580032,474,474
114718580132,74628,74628
114718580430,65664,65664
114718580836,5621942,5621942
114718582736,1740417,1740417
114718680133,4194,4194
114718680230,2514098,2514098
114718680531,7980577,824238
114718680730,6095144,6095144
114718680835,2784848,2703719
114718782135,306,306
114718980033,102,102
114718982932,1407,1407
114718993335,4124401,4124401
114719080133,84300,84300
114719082931,388,388
114719193630,19554,19554
114719280531,371760,174754
114719280930,107,107
114719380036,210,210
114719393236,146,146
114719480234,1957768,763187
114719580933,2474831,2474831
114719582131,834055,834055
114719593034,1356466,1356466
114719680230,81539,81539
114719680435,4507127,4507127
114719680833,341818,341818
114719780631,7716385,75664
114719780835,1557972,1556759
114719793034,3197240,3197240
114719793337,756,77
114719880535,11528722,11528722
114719882731,13805662,481491
114719980832,1869312,1869312
114719982131,7872899,1019
114721080537,16927066,16231474
114721080633,2954963,2954963
114721080636,1283,1283
114721082934,37395,37395
114721180532,774233,774233
114721280238,437333,437333
114721280633,274458,274458
114721380338,19335845,259243
114721480333,675,675
114721480636,1650988,1650988
114721482131,16108221,438496
114721582733,18422038,15661210
114721680831,461777,374166
114721782135,12748,12748
114721980336,170297,170
114721982737,709,214
114722180739,19335103,8381551
114722182938,248968,248968
114722380031,11968,11968
114722380831,430441,430441
114722382737,9619743,8888427
114722480232,159250,159250
114722680133,232,232
114722680734,118,118
114722780238,76462,76462
114722780535,6916486,17768
114722780739,19,19
114722782732,259267,259267
114722980532,11788126,11788126
114722980832,10006867,361161
114722982135,5329040,11930
114724080131,193424,193424
114724080137,14355360,186062
114724080139,1464449,1464449
114724180935,1164,1164
114724193338,527,527
114724282733,18423420,18423420
114724293031,732070,732070
114724293033,263,263
114724380332,19474249,19204350
114724380634,1237690,1237690
114724382930,62498,62498
114724480134,5290534,5290534
114724480438,17196810,17196810
114724480538,794124,516
114724580233,600349,558910
114724593539,12077710,12072338
114724782933,957933,957933
114724880235,226,226
114724880330,13983554,199898
114724980133,2336891,625299
114724980233,772365,500597
114724980831,646,646
114725080637,1105564,335705
114725280332,14062150,14062150
114725282130,8638567,770
114725380532,128926,128926
114725380835,489,489
114725382130,1877858,1877413
114725480233,9223824,9223824
114725580232,502,502
114725580339,116,116
114725580836,1780230,1780230
114725680031,612536,612536
114725680232,5020,5020
114725680530,124,124
114725780034,1266482,1066350
114725780531,3818202,3818202
114725782737,5575984,140045
114725782738,941143,941143
114725880031,163398,163398
114725880636,1191020,1191020
114725980435,18936165,267800
114726280938,24870148,1204
114726380533,35077,35077
114726482730,4680911,37054
114726580430,358,358
114726593332,20510508,20510508
114726680231,316,316
114726880332,238445,238445
114726880835,9149470,8560189
114726980631,28908,28908
114726982130,1792924,943528
114727180632,347955,347955
114727280231,359,359
114727280338,441235,441235
114727280931,136042,135145
114727380438,453498,453498
114727480136,18891816,4857
114727580130,25012232,25011247
114727582131,15158036,3549147
114727680235,15902317,15902317
114727680535,887,887
114727680834,2208474,4996
114727682933,272936,272936
114727780131,17538928,17537286
114727780337,474045,474045
114727980439,1245300,1245300
114728180039,5437,86
114728180336,1228,89
114728280238,162,162
114728480333,12851922,12851922
114728482938,5179084,5179084
114728582138,1843219,1843219
114728780231,8725954,169
114728880430,37685,37685
114728880830,297023,297023
114728880834,174492,174492
114728882931,1390069,1357439
114728982932,631862,364212
114729080031,603525,603525
114729182134,1217989,1217989
114729182734,427632,427632
114729182739,16155580,15366991
114729182933,881284,881284
114729280630,10805427,8407590
114729380038,1079,1079
114729380637,4995561,245
114729382134,119,119
114729480238,10167474,0
114729580031,1200808,870159
114729580632,12296,12296
114729580638,15299088,15299088
114729782731,1370486,427
114729880035,503236,503236
114729980239,28306,28306
114729982939,14641113,7580801
114740080037,1068398,1068398
114740080935,8687925,3193
114740091232,2033,2033
114740093433,344548,344548
114740193035,271253,271253
114740193537,271,116
114740193934,11767934,403060
114740280536,1329364,744
114740282131,4960488,4960488
114740282737,4917905,4917905
114740291238,2086925,2086925
114740291737,630167,630167
114740294533,229962,229962
114740294736,1944885,1944885
114740298431,3255744,3255744
114740380633,426,426
114740380730,6333,3419
114740380731,52856,52856
114740382131,2982723,2982723
114740391032,165,165
114740393033,1008135,183073
114740393232,7210820,7210820
114740480333,111,111
114740493330,2258015,538765
114740493331,5303,5303
114740494239,477702,477702
114740494336,605446,553650
114740497237,2327889,276244
114740498332,511935,511935
114740580630,6924317,5488680
114740580930,353,353
114740582930,1634075,1634075
114740591539,508057,508057
114740593235,753955,25962
114740593430,590088,590088
114740593532,163539,163539
114740593931,1579475,1579183
114740680339,21380,21380
114740680635,29984,29984
114740691633,1543416,1543050
114740780632,774194,774194
114740780634,259522,259522
114740780738,1886157,1886157
114740780835,369343,369343
114740782135,6474962,6474962
114740791030,344796,344796
114740791333,1755,1755
114740793339,423708,423708
114740880034,499,499
114740880331,1101489,222922
114740880436,11411,89
114740880736,916544,120
114740880836,2135845,2135845
114740891537,1872,1872
114740894637,2025,2025
114740980136,809411,94640
114740991030,245627,245627
114740991338,3114789,3114789
114740993337,45787,45787
114740993435,1788775,109
114740994635,9250959,90
114741080738,1143438,512543
114741082137,3316793,380748
114741093838,354210,608
114741180630,717,717
114741182131,637099,219562
114741293636,3297809,46
114741380733,325957,325957
114741380839,148502,148502
114741382934,1978581,543
114741393035,175367,175367
114741480335,1147718,147
114741480839,215,215
114741582136,73837,73837
114741593031,699836,614
114741593634,553287,553287
114741680832,385420,384992
114741680833,201350,11040
114741680835,484,484
114741680836,2844719,2843946
114741682731,167404,3856
114741693236,825,129
114741780736,103496,103496
114741793138,113550,3970
114741880131,4476536,2824294
114741893039,310802,310802
114741893330,8710,8710
114741893632,526893,263980
114741893638,1107695,161670
114741980630,227790,138203
114741991032,9831,9831
114741991234,162422,162422
114741991830,1078779,93701
114742080433,446150,333319
114742091436,44293,44293
114742091534,307340,254
114742091830,564960,564960
114742280633,2495469,129749
114742280731,358987,358987
114742280937,320,320
114742291133,663017,95779
114742291230,1240,1240
114742291236,2655782,264984
114742291538,165,165
114742291730,2584542,2584542
114742291731,744,744
114742391537,9986942,9375099
114742391932,254,254
114742393837,467577,467577
114742394034,1160523,1160523
114742480131,2035,2035
114742480138,551944,551944
114742480230,1239895,648091
114742480639,2623941,2623941
114742491331,3313881,79642
114742491537,9592256,9592256
114742491538,1128,1128
114742491631,2560647,2560132
114742493038,337539,337539
114742493438,1467,1467
114742493631,4228808,4228808
114742580330,2439673,2306223
114742580433,714304,714304
114742580539,6404587,6144654
114742580833,2533,1794
114742580935,671302,13949
114742582939,365094,180124
114742680034,1157912,1157912
114742680433,12939,12787
114742693130,113,113
114742693539,17353,17353
114742693633,2942846,2942846
114742694637,704858,704858
114742780436,272899,272899
114742782139,73240,21098
114742782939,7869,7869
114742791230,1552515,1552515
114742791234,365,365
114742791639,999314,994093
114742793336,954731,954731
114742793437,22385,21118
114742880035,1542801,1542801
114742880733,1527250,292103
114742893230,161,161
114742893639,5365457,170151
114742980335,2898,26
114742982932,7349235,1631451
114742993531,902789,902789
114742993632,2852629,2852629
114743080531,95137,95137
114743091230,698773,698773
114743093835,173687,173687
114743093939,26513,91
114743180038,983148,983148
114743180639,85469,99
114743180836,7028135,7028135
114743180839,474496,456
114743191231,6959113,913843
114743191336,91533,91533
114743193037,8870624,3623565
114743193038,11271885,11271885
114743193538,43539,43539
114743280030,7819099,3248103
114743280039,4902147,4902147
114743282133,146,146
114743293236,1330915,1155216
114743380139,271383,271383
114743391031,3005235,736915
114743393734,432450,63
114743393830,3540609,415
114743393935,9774594,9774594
114743480434,87504,102
114743493434,1882945,1882945
114743493634,7050567,5800121
114743493639,839641,839641
114743580330,3200,3200
114743591539,40076,37766
114743591732,243,243
114743591830,731926,731926
114743591839,365995,365995
114743593239,156050,156050
114743593530,6747032,6747032
114743594039,1993,1993
114743594333,900917,174007
114743682735,610010,258756
114743693036,1004,607
114743693432,400725,400725
114743780732,535948,533529
114743791439,3814026,1571
114743791638,1810399,1810399
114743880533,5266236,5266236
114743882135,359640,359640
114743893532,801610,801610
114743893534,865,865
114743893733,248995,191521
114743980033,11395297,11395297
114743980335,138,138
114743980336,656,656
114743980732,1086,1086
114743993534,316086,30924
114743993836,11053175,13884
114743993934,3030555,3030555
114744080331,808586,80761
114744080931,40977,40977
114744180035,564542,4099
114744180431,204,204
114744191233,1284721,1284721
114744191532,307319,307319
114744193437,0,0
114744280235,166223,166223
114744280630,528427,528427
114744291637,1067945,1067945
114744293235,476092,476092
114744293539,610396,167356
114744380032,348791,59589
114744380235,386360,370
114744380731,560077,560077
114744382137,436517,436517
114744391235,798902,798902
114744391539,1401061,1401061
114744393134,131361,131361
114744393533,49339,49339
114744480039,5365239,3764036
114744480235,983339,983339
114744480339,1221306,1221306
114744493038,1717034,612666
114744493436,919561,821254
114744493732,34926,34926
114744580434,2767636,2767636
114744591939,16635,10089
114744593333,1302,1302
114744593431,927411,927411
114744594334,638172,224719
114744680131,2932,2932
114744682938,7020824,6457073
114744691731,247471,2480
114744691737,797,797
114744693136,170075,170075
114744693639,260027,260027
114744793031,586226,586226
114744793336,192277,192277
114744793731,249278,249278
114744882938,294,294
114744893231,3511023,3509451
114744893234,2685425,2685425
114744980137,5727820,5686301
114744980531,15304,15304
114744980631,507259,371
114744980937,242395,242395
114744991232,872,521
114745091538,226,226
114745093334,1205,1205
114745093938,168537,168537
114745180439,276343,276343
114745182937,614,274
114745193239,800935,800935
114745380431,1445,1445
114745493039,1070,1070
114745580133,4504310,3168987
114745580939,840167,840167
114745582137,4256476,1118476
114745591632,508,508
114745593333,105256,104395
