userid,order_time_interval_firstvale,order_time_interval_lastvale1,order_time_interval_lastvale2,order_time_interval_lastvale3,order_time_interval_mean,order_time_interval_var,order_time_interval_min,order_time_interval_max
114805069143,3243591,1238461,3243591,nan,2241026.0,1.00513657923e+12,1.00513657923e+12,3243591
114805167541,5082,1662857,5082,nan,833969.5,687054487656.0,687054487656.0,1662857
114805169143,27188,980,27188,nan,14084.0,171714816.0,171714816.0,27188
114805169148,256794,13712875,256794,nan,6984834.5,4.52665289696e+13,4.52665289696e+13,13712875
114805267040,606,412453,606,nan,206529.5,42404487852.3,42404487852.3,412453
114805369640,-1326,-1326,nan,nan,-1326.0,0.0,0.0,-1326
114805369644,108737,3499914,108737,nan,1804325.5,2.87502036133e+12,2.87502036133e+12,3499914
114805467448,1992297,84977,1992297,nan,1038637.0,909467395600.0,909467395600.0,1992297
114805467543,6262,380,1298206,6262,434949.333333,372611802593.0,372611802593.0,1298206
114805569149,27342,542,27342,nan,13942.0,179560000.0,179560000.0,27342
114805869844,7837362,3385384,680371,2616243,3629840.0,6.8724365942e+12,6.8724365942e+12,7837362
114805967046,12338964,3528310,12338964,nan,7933637.0,1.94069059769e+13,1.94069059769e+13,12338964
114805967243,4435336,2058278,1642959,695801,1049849.64286,1.35762795834e+12,1.35762795834e+12,4435336
114805967946,10201,14064477,10201,nan,7037339.0,4.9380668471e+13,4.9380668471e+13,14064477
114805969141,173147,21544,217,193455,97090.75,7540614179.19,7540614179.19,193455
114806067845,691177,395,642257,691177,444609.666667,99062196107.6,99062196107.6,691177
114806153443,3241896,1049099,3241896,nan,2145497.5,1.2020896708e+12,1.2020896708e+12,3241896
114806169847,2209275,26,309,121,552432.75,915042090833.0,915042090833.0,2209275
114806267645,6375478,824,733,6375478,2125678.33333,9.03039860478e+12,9.03039860478e+12,6375478
114806267740,309760,4089242,309760,nan,2199501.0,3.57112104708e+12,3.57112104708e+12,4089242
114806269842,4775143,656,757,4775143,1592185.33333,5.0656097556e+12,5.0656097556e+12,4775143
114806353241,3513213,100627,3513213,nan,1806920.0,2.91143580185e+12,2.91143580185e+12,3513213
114806353248,3167370,1054351,3167370,nan,2110860.5,1.11621232359e+12,1.11621232359e+12,3167370
114806353444,3823170,5393126,3823170,nan,4608148.0,616190460484.0,616190460484.0,5393126
114806367141,867,24299,259335,867,94833.6666667,13621854104.9,13621854104.9,259335
114806367247,5199,5223223,5199,nan,2614211.0,6.80694361614e+12,6.80694361614e+12,5223223
114806367546,947890,11170683,947890,nan,6059286.5,2.61263741802e+13,2.61263741802e+13,11170683
114806469646,12799356,75966,12799356,nan,6437661.0,4.0471163273e+13,4.0471163273e+13,12799356
114806469847,2444342,15987,2444342,nan,1230164.5,1.47422700151e+12,1.47422700151e+12,2444342
114806553949,1946697,443411,873898,1946697,1088002.0,399565061041.0,399565061041.0,1946697
114806567341,2591799,152,1889,2591799,864613.333333,1.49158566643e+12,1.49158566643e+12,2591799
114806567740,5898319,351396,5898319,nan,3124857.5,7.69208869198e+12,7.69208869198e+12,5898319
114806569841,4574946,46460,4574946,nan,2310703.0,5.12679636305e+12,5.12679636305e+12,4574946
114806667141,5796984,652172,5796984,nan,3224578.0,6.61727262884e+12,6.61727262884e+12,5796984
114806767045,3509395,535116,3509395,nan,2022255.5,2.21158389246e+12,2.21158389246e+12,3509395
114806767848,12250,4226,12250,nan,8238.0,16096144.0,16096144.0,12250
114806853941,6352129,313571,6352129,nan,3332850.0,9.11604567984e+12,9.11604567984e+12,6352129
114806853945,2393746,83353,1644853,328877,905165.0,891935024351.0,891935024351.0,2393746
114806867240,5544131,415952,5544131,nan,2980041.5,6.57455496401e+12,6.57455496401e+12,5544131
114806867242,254650,2855603,3892558,254650,2334270.33333,2.34162297741e+12,2.34162297741e+12,3892558
114806867746,2933107,84861,2933107,nan,1508984.0,2.02812631913e+12,2.02812631913e+12,2933107
114806967343,1234,156,1234,nan,695.0,290521.0,290521.0,1234
114806967347,5871995,763305,5871995,nan,3317650.0,6.52467837903e+12,6.52467837903e+12,5871995
114806967447,8221564,423187,436912,479,1589348.66667,8.83463614236e+12,8.83463614236e+12,8221564
114806967941,1553969,1001,1553969,nan,777485.0,602927402256.0,602927402256.0,1553969
114806967943,1582849,11306225,1759,1582849,4296944.33333,2.49816486634e+13,2.49816486634e+13,11306225
114806969846,1018009,2394826,1018009,nan,1706417.5,473906262872.0,473906262872.0,2394826
114807167848,5788949,1561624,5788949,nan,3675286.5,4.46756916391e+12,4.46756916391e+12,5788949
114807269643,862847,259473,862847,nan,561160.0,91015045969.0,91015045969.0,862847
114807269841,8574540,23597,381280,8574540,2993139.0,1.55973414161e+13,1.55973414161e+13,8574540
114807567447,491,277100,1199690,152,295534.6,215867465780.0,215867465780.0,1199690
114807567546,5877660,1198844,5877660,nan,3538252.0,5.47282979046e+12,5.47282979046e+12,5877660
114807569840,452227,7551533,5953449,256,3489366.25,1.0992751916e+13,1.0992751916e+13,7551533
114807767245,3370324,543,321572,89,1330641.625,3.50612709963e+12,3.50612709963e+12,5430098
114807767441,3987697,240241,3987697,nan,2113969.0,3.51085661798e+12,3.51085661798e+12,3987697
114807967242,358278,4137,358278,nan,181207.5,31353961970.3,31353961970.3,358278
114807967747,800569,14577230,800569,nan,7688899.5,4.74490970772e+13,4.74490970772e+13,14577230
114808069849,1055,585,1055,nan,820.0,55225.0,55225.0,1055
114808167243,129,385825,129,nan,192977.0,37190351104.0,37190351104.0,385825
114808269148,2012113,730173,590,2012113,914292.0,691320699669.0,691320699669.0,2012113
114808367245,7593208,507830,7593208,nan,4050519.0,1.25506453507e+13,1.25506453507e+13,7593208
114808367743,6364161,171,222909,30169,1654352.5,7.40140376924e+12,7.40140376924e+12,6364161
114808369641,11489695,474354,11489695,nan,5982024.5,3.03344343366e+13,3.03344343366e+13,11489695
114808469842,1211696,7096767,1211696,nan,4154231.5,8.65851516876e+12,8.65851516876e+12,7096767
114808569840,160097,470,160097,nan,80283.5,6370194782.25,6370194782.25,160097
114808767440,3296994,81199,3296994,nan,1689096.5,2.58533437051e+12,2.58533437051e+12,3296994
114808767443,13913,762134,13913,nan,388023.5,139958666210.0,139958666210.0,762134
114808867444,269680,206,269680,nan,134943.0,18154059169.0,18154059169.0,269680
114809067549,16390093,792082,16390093,nan,8591087.5,6.0824486789e+13,6.0824486789e+13,16390093
114809067741,4654,40132,4654,nan,22393.0,314672121.0,314672121.0,40132
114809167042,15231,269163,402247,82959,406430.333333,283515968856.0,283515968856.0,1561847
114809167140,5126796,3112898,4047974,5126796,4095889.33333,677112131985.0,677112131985.0,5126796
114809267447,4283614,227,110054,4283614,1464631.66667,3.97534102614e+12,3.97534102614e+12,4283614
114809367640,596590,2695,1809,13397598,3499673.0,3.27151794764e+13,3.27151794764e+13,13397598
114809367947,763,424268,763,nan,212515.5,44839121256.3,44839121256.3,424268
114809569847,7524117,624222,1498186,639798,1829520.5,5.25075179232e+12,5.25075179232e+12,7524117
114809669844,6933,89833,632518,259,182385.75,68784718642.7,68784718642.7,632518
114809767740,8077301,813,8077301,nan,4039057.0,1.63074146035e+13,1.63074146035e+13,8077301
114809967244,86441,91234,272,86441,59315.6666667,1746906094.89,1746906094.89,91234
114809969645,528918,1770,528918,nan,265344.0,69471253476.0,69471253476.0,528918
114820052540,976668,2832222,976668,nan,1904445.0,860770161729.0,860770161729.0,2832222
114820053848,257171,1751614,257171,nan,1004392.5,558339970062.0,558339970062.0,1751614
114820056240,3002523,610,7213,6427,754193.25,1.68500205949e+12,1.68500205949e+12,3002523
114820056545,52585,189198,52585,nan,120891.5,4665777942.25,4665777942.25,189198
114820056742,3340332,1324105,3340332,nan,2332218.5,1.01629282888e+12,1.01629282888e+12,3340332
114820056749,904905,5406562,904905,nan,3155733.5,5.06622893641e+12,5.06622893641e+12,5406562
114820056841,1980378,528145,1980378,nan,1254261.5,527245171572.0,527245171572.0,1980378
114820067642,736,200174,75034,736,91981.3333333,6772858694.22,6772858694.22,200174
114820069149,2732433,76802,231354,2732433,1013529.66667,1.48129538812e+12,1.48129538812e+12,2732433
114820150040,826690,67654,826690,nan,447172.0,144033912324.0,144033912324.0,826690
114820150347,79260,411753,13161,27359,132883.25,26528143722.2,26528143722.2,411753
114820153343,2195600,349302,2195600,nan,1272451.0,852204076201.0,852204076201.0,2195600
114820167549,1379702,275442,1379702,nan,827572.0,304847536900.0,304847536900.0,1379702
114820169642,4149133,1061278,4149133,nan,2605205.5,2.38371212526e+12,2.38371212526e+12,4149133
114820253141,1098171,1298534,1098171,nan,1198352.5,10036332942.3,10036332942.3,1298534
114820253241,1708608,636161,1708608,nan,1172384.5,287535641952.0,287535641952.0,1708608
114820253749,3111015,995753,5114756,3342671,3141048.75,2.13484193038e+12,2.13484193038e+12,5114756
114820350044,56332,518825,56332,nan,287578.5,53474943762.3,53474943762.3,518825
114820350245,23383,644904,1357928,23383,675405.0,297300215005.0,297300215005.0,1357928
114820353843,2116032,245,1840762,978884,1233980.75,683344036417.0,683344036417.0,2116032
114820353943,549,461413,549,nan,230981.0,53098906624.0,53098906624.0,461413
114820367548,399,335519,399,nan,167959.0,28076353600.0,28076353600.0,335519
114820369646,-28,-28,nan,nan,-28.0,0.0,0.0,-28
114820369841,1625733,1918,1625733,nan,813825.5,659193788556.0,659193788556.0,1625733
114820450445,3100498,1325086,3100498,nan,2212792.0,788021942436.0,788021942436.0,3100498
114820467040,298600,4751,298600,nan,151675.5,21586808700.3,21586808700.3,298600
114820550041,1923518,190576,1923518,nan,1057047.0,750771993841.0,750771993841.0,1923518
114820550749,858661,26968,858661,nan,442814.5,172928311562.0,172928311562.0,858661
114820552149,623,1533436,623,nan,767029.5,587378923242.0,587378923242.0,1533436
114820552940,1082,6760,199,1082,2680.33333333,8451788.22222,8451788.22222,6760
114820553442,2166901,1212337,2166901,nan,1689619.0,227798107524.0,227798107524.0,2166901
114820567441,4090216,1285701,4090216,nan,2687958.5,1.96632609631e+12,1.96632609631e+12,4090216
114820653149,1457219,6220347,1457219,nan,3838783.0,5.6718470861e+12,5.6718470861e+12,6220347
114820653947,508323,1095314,508323,nan,801818.5,86139608520.3,86139608520.3,1095314
114820667047,1887,6182,1887,nan,4034.5,4611756.25,4611756.25,6182
114820667940,444686,335236,444686,nan,389961.0,2994825625.0,2994825625.0,444686
114820752246,8978592,1634799,8978592,nan,5306695.5,1.34828239067e+13,1.34828239067e+13,8978592
114820752648,1400401,1191462,1400401,nan,1295931.5,10913876430.3,10913876430.3,1400401
114820755543,6198841,2686,6198841,nan,3100763.5,9.59808419601e+12,9.59808419601e+12,6198841
114820755844,1881799,237769,1881799,nan,1059784.0,675708660225.0,675708660225.0,1881799
114820755845,1364009,1795956,1364009,nan,1579982.5,46644552702.3,46644552702.3,1795956
114820755846,986,660,6937,5547,2663.57142857,5808846.81633,5808846.81633,6937
114820756449,2564110,11408311,2564110,nan,6986210.5,1.95549728321e+13,1.95549728321e+13,11408311
114820767541,616881,459158,616881,nan,538019.5,6219136182.25,6219136182.25,616881
114820850341,632841,160546,632841,nan,396693.5,55765641756.3,55765641756.3,632841
114820850544,2638506,92528,2638506,nan,1365517.0,1.62050099412e+12,1.62050099412e+12,2638506
114820850548,2691165,7590403,2691165,nan,5140784.0,6.00063324516e+12,6.00063324516e+12,7590403
114820853143,5954827,2605,5954827,nan,2978716.0,8.85723668432e+12,8.85723668432e+12,5954827
114820853245,82121,1574,129347,359,1324678.875,5.29099833189e+12,5.29099833189e+12,6462838
114820867948,4241856,353395,4241856,nan,2297625.5,3.78003223713e+12,3.78003223713e+12,4241856
114820869141,32887,250354,32887,nan,141620.5,11822974022.3,11822974022.3,250354
114820950444,2454600,27896,634225,2454600,1038907.0,1.06336581116e+12,1.06336581116e+12,2454600
114820953244,439391,159,2241269,439391,893606.333333,940251456534.0,940251456534.0,2241269
114820967040,8833098,651637,8833098,nan,4742367.5,1.67340760236e+13,1.67340760236e+13,8833098
114820967246,3359585,262589,3359585,nan,1811087.0,2.397846056e+12,2.397846056e+12,3359585
114820967843,181286,600,765340,14872,240524.5,96855831344.8,96855831344.8,765340
114820967845,3823307,205589,3823307,nan,2014448.0,3.27197088188e+12,3.27197088188e+12,3823307
114820969146,119265,418,3829448,119265,1316377.0,3.16011702709e+12,3.16011702709e+12,3829448
114820969841,679146,497753,11810,774533,490810.5,86364598718.3,86364598718.3,774533
114821050345,128969,830,128969,nan,64899.5,4104900830.25,4104900830.25,128969
114821053147,1470366,82231,248380,1470366,600325.666667,383086005847.0,383086005847.0,1470366
114821053842,1114217,195,1114217,nan,557206.0,310261254121.0,310261254121.0,1114217
114821069141,751691,17829,415706,751691,395075.333333,89971718044.2,89971718044.2,751691
114821153946,0,527,321,266,394.166666667,53670.4722222,53670.4722222,726
114821167348,340347,297,2723,340347,114455.666667,25514428150.2,25514428150.2,340347
114821267249,0,0,0,nan,0.0,0.0,0.0,0
114821267741,2749,1660,2749,nan,2204.5,296480.25,296480.25,2749
114821267747,424245,6349,424245,nan,215297.0,43659266704.0,43659266704.0,424245
114821353240,1116431,249,396649,1116431,504443.0,213453482739.0,213453482739.0,1116431
114821353341,134016,286,134016,nan,67151.0,4470928225.0,4470928225.0,134016
114821353943,1749490,219874,1749490,nan,984682.0,584931276864.0,584931276864.0,1749490
114821367448,429,102028,3420818,176153,833233.4,1.69797827302e+12,1.69797827302e+12,3420818
114821367847,2403,1073,577,2403,1351.0,594354.666667,594354.666667,2403
114821367948,3312,371586,3312,nan,187449.0,33906434769.0,33906434769.0,371586
114821450449,82857,81407,476604,82857,213622.666667,34579941257.6,34579941257.6,476604
114821453240,1225562,501986,1225562,nan,863774.0,130890556944.0,130890556944.0,1225562
114821453646,260138,46368,260138,nan,153253.0,11424403225.0,11424403225.0,260138
114821553747,864,476042,864,nan,238453.0,56448532921.0,56448532921.0,476042
114821653548,771988,2004694,771988,nan,1388341.0,379891020609.0,379891020609.0,2004694
114821653748,1049851,948680,1049851,nan,999265.5,2558892810.25,2558892810.25,1049851
114821653944,169506,856109,70,169506,341895.0,136992778581.0,136992778581.0,856109
114821667142,1826117,750704,1826117,nan,1288410.5,289128280142.0,289128280142.0,1826117
114821867143,417939,425079,417939,nan,421509.0,12744900.0,12744900.0,425079
114821867944,77,704,77,nan,390.5,98282.25,98282.25,704
114821869843,18306,29396,18306,nan,23851.0,30747025.0,30747025.0,29396
114821953148,336433,9120,6308895,400,1663712.0,7.21091903578e+12,7.21091903578e+12,6308895
114821953246,169107,188281,329,130,89461.75,8008354674.69,8008354674.69,188281
114821953543,4047666,693266,4047666,nan,2370466.0,2.81299984e+12,2.81299984e+12,4047666
114821967746,28137,515,28137,nan,14326.0,190743721.0,190743721.0,28137
114822050149,70,1209600,70,nan,604835.0,365740705225.0,365740705225.0,1209600
114822050240,46186,7806013,46186,nan,3926099.5,1.50537287675e+13,1.50537287675e+13,7806013
114822050746,-503418,-503418,nan,nan,-503418.0,0.0,0.0,-503418
114822053343,330504,128,330504,nan,165316.0,27287075344.0,27287075344.0,330504
114822067342,5129,420,5129,nan,2774.5,5543670.25,5543670.25,5129
114822150149,0,1529,0,nan,764.5,584460.25,584460.25,1529
114822150946,6401,85213,1239,963,235085.714286,99365227793.9,99365227793.9,943006
114822152243,3893092,402689,867401,3893092,1721060.66667,2.39485293031e+12,2.39485293031e+12,3893092
114822167044,207054,146,207054,nan,103600.0,10702730116.0,10702730116.0,207054
114822167340,89667,4498,1136,89667,31767.0,1678088840.67,1678088840.67,89667
114822169640,774330,163391,774330,nan,468860.5,93311615430.3,93311615430.3,774330
114822169646,314,353801,755699,157428,181034.714286,70232117935.3,70232117935.3,755699
114822250346,3872432,1407649,3872432,nan,2640040.5,1.51878880927e+12,1.51878880927e+12,3872432
114822267449,19103,261,19103,nan,9682.0,88755241.0,88755241.0,19103
114822267545,0,2385037,0,nan,1192518.5,1.42210037284e+12,1.42210037284e+12,2385037
114822267945,3995000,1305933,3995000,nan,2650466.5,1.80777033262e+12,1.80777033262e+12,3995000
114822269144,4186004,1895052,4186004,nan,3040528.0,1.31211526658e+12,1.31211526658e+12,4186004
114822269642,388,9524793,388,nan,4762590.5,2.2678572651e+13,2.2678572651e+13,9524793
114822269845,388,771089,8687,624254,402290.2,108729790992.0,108729790992.0,771089
114822350242,97041,691,97041,nan,48866.0,2320830625.0,2320830625.0,97041
114822350741,1227989,387,1227989,nan,614188.0,376751667601.0,376751667601.0,1227989
114822352540,289592,438306,66892,364822,289903.0,19342577453.0,19342577453.0,438306
114822353548,3027274,2044692,3027274,nan,2535983.0,241366846681.0,241366846681.0,3027274
114822353549,2312,135092,677480,2312,271628.0,85296344352.0,85296344352.0,677480
114822353949,300278,3668,300278,nan,151973.0,21994373025.0,21994373025.0,300278
114822369142,592,1951967,592,nan,976279.5,951966097656.0,951966097656.0,1951967
114822450743,261085,1200512,261085,nan,730798.5,220630772082.0,220630772082.0,1200512
114822452749,859512,1305039,859512,nan,1082275.5,49623576932.3,49623576932.3,1305039
114822467443,5467,1433,5467,nan,3450.0,4068289.0,4068289.0,5467
114822467743,3031,2299969,3031,nan,1151500.0,1.31898104396e+12,1.31898104396e+12,2299969
114822467947,7479,427101,225,7479,144935.0,39817595864.0,39817595864.0,427101
114822552945,342901,354887,21972,125960,211430.0,20265997338.5,20265997338.5,354887
114822553145,1652,92425,1652,nan,47038.5,2059934382.25,2059934382.25,92425
114822553349,-104,-104,nan,nan,-104.0,0.0,0.0,-104
114822553442,1630255,117801,1630255,nan,874028.0,571879275529.0,571879275529.0,1630255
114822553546,7794309,97175,329421,7794309,2740301.66667,1.27804847634e+13,1.27804847634e+13,7794309
114822553844,275712,131978,219348,501928,282241.5,18709876106.8,18709876106.8,501928
114822567149,2160256,990401,813,2160256,1050490.0,779004355669.0,779004355669.0,2160256
114822567743,-562367,-562367,nan,nan,-562367.0,0.0,0.0,-562367
114822667140,1133234,1036819,1133234,nan,1085026.5,2323963056.25,2323963056.25,1133234
114822667146,-160741,-160741,nan,nan,-160741.0,0.0,0.0,-160741
114822669141,230867,228,230867,nan,115547.5,13298587080.3,13298587080.3,230867
114822750547,16871,2407685,16871,nan,1212278.0,1.42899789565e+12,1.42899789565e+12,2407685
114822750645,6324,1900400,6324,nan,953362.0,896880973444.0,896880973444.0,1900400
114822750746,310735,14038,256,310735,108343.0,20512918086.0,20512918086.0,310735
114822752941,116,4709222,116,nan,2354669.0,5.54391982981e+12,5.54391982981e+12,4709222
114822753746,1581575,84408,288101,1581575,651361.333333,439563872535.0,439563872535.0,1581575
114822850442,0,99007,0,nan,49503.5,2450596512.25,2450596512.25,99007
114822852949,892011,134467,205,208,210473.8,118583621910.0,118583621910.0,892011
114822856245,3164,172464,588812,482,153222.6,51813847717.4,51813847717.4,588812
114822856346,2560157,869809,2560157,nan,1714983.0,714319090276.0,714319090276.0,2560157
114822856745,2210630,939,2210630,nan,1105784.5,1.22068357887e+12,1.22068357887e+12,2210630
114822867244,4312583,439851,4312583,nan,2376217.0,3.74951328596e+12,3.74951328596e+12,4312583
114822867947,6384,968,6384,nan,3676.0,7333264.0,7333264.0,6384
114822950149,686,173,208969,954,52695.5,8140547680.25,8140547680.25,208969
114822952542,4854,723121,4854,nan,363987.5,128976870822.0,128976870822.0,723121
114822952741,4164,148,162,346644,70261.2,19099260799.4,19099260799.4,346644
114822953342,25145,9222,569698,25145,201355.0,67880539812.7,67880539812.7,569698
114822956649,219,15120,42617,219,19318.6666667,308412801.556,308412801.556,42617
114822956943,1181419,217896,1181419,nan,699657.5,232094142882.0,232094142882.0,1181419
114822969145,494017,322518,564,494017,272366.333333,41840238702.9,41840238702.9,494017
114823050042,35975,389572,2381743,35975,935763.333333,1.06626707127e+12,1.06626707127e+12,2381743
114823053145,1401336,74062,1401336,nan,737699.0,440414067769.0,440414067769.0,1401336
114823069146,167653,54630,167653,nan,111141.5,3193549632.25,3193549632.25,167653
114823167941,956818,167319,956818,nan,562068.5,155827167750.0,155827167750.0,956818
114823369149,396203,353892,396203,nan,375047.5,447555180.25,447555180.25,396203
114823453845,1453366,2220731,1453366,nan,1837048.5,147212260806.0,147212260806.0,2220731
114823553044,84764,284197,1999,84764,123653.333333,14028808657.6,14028808657.6,284197
114823569843,747538,441728,747538,nan,594633.0,23379939025.0,23379939025.0,747538
114823650545,219641,1909846,219641,nan,1064743.5,714198235506.0,714198235506.0,1909846
114823653342,997165,29241,997165,nan,513203.0,234219217444.0,234219217444.0,997165
114823667241,-1,-1,nan,nan,-1.0,0.0,0.0,-1
114823667246,-1,-1,nan,nan,-1.0,0.0,0.0,-1
114823667741,130280,537586,130280,nan,333933.0,41474544409.0,41474544409.0,537586
114823669143,92600,476658,192138,92600,253798.666667,26484443467.6,26484443467.6,476658
114823750743,64866,95808,231,64866,53635.0,1585561502.0,1585561502.0,95808
114823769843,667403,555986,125,2627,153448.25,70772976731.7,70772976731.7,667403
114823853942,346,341806,607705,346,316619.0,61798018298.0,61798018298.0,607705
114823867645,116,1474,116,nan,795.0,461041.0,461041.0,1474
114823953142,118,256643,118,nan,128380.5,16451268906.3,16451268906.3,256643
114823953744,596623,7593,596623,nan,302108.0,86739085225.0,86739085225.0,596623
114823967946,566,1206455,2424839,566,1210620.0,979525270034.0,979525270034.0,2424839
114823969144,258781,341009,258781,nan,299895.0,1690360996.0,1690360996.0,341009
114823969646,1862,5036,1862,nan,3449.0,2518569.0,2518569.0,5036
114824050045,89768,11636805,89768,nan,5863286.5,3.33335158698e+13,3.33335158698e+13,11636805
114824053248,3975862,73171,3975862,nan,2024516.5,3.80774926037e+12,3.80774926037e+12,3975862
114824067049,2784789,45216,107645,2784789,979216.666667,1.63069528879e+12,1.63069528879e+12,2784789
114824067146,636,469998,636,nan,235317.0,55075171761.0,55075171761.0,469998
114824067846,141,147,54,724,246.571428571,63081.1020408,63081.1020408,724
114824150145,1276194,196,1276194,nan,638195.0,407042724001.0,407042724001.0,1276194
114824150749,268216,696838,268216,nan,482527.0,45929204721.0,45929204721.0,696838
114824152743,667,1929,667,nan,1298.0,398161.0,398161.0,1929
114824153147,13279,171749,1027631,13279,404219.666667,198506302081.0,198506302081.0,1027631
114824169848,832662,79,832662,nan,416370.5,173298612972.0,173298612972.0,832662
114824250047,5321048,1755535,5321048,nan,3538291.5,3.17822073829e+12,3.17822073829e+12,5321048
114824250442,1564,5397717,1564,nan,2699640.5,7.27961679985e+12,7.27961679985e+12,5397717
114824253042,1409733,1411,1409733,nan,705572.0,495842713921.0,495842713921.0,1409733
114824253144,958110,57874,958110,nan,507992.0,202606213924.0,202606213924.0,958110
114824267042,601143,394,601143,nan,300768.5,90224840250.3,90224840250.3,601143
114824267045,3157142,604632,3157142,nan,1880887.0,1.62882682503e+12,1.62882682503e+12,3157142
114824267242,528027,3272020,528027,nan,1900023.5,1.88237439601e+12,1.88237439601e+12,3272020
114824267445,307578,365838,307578,nan,336708.0,848556900.0,848556900.0,365838
114824267643,717907,3721060,4754702,717907,3064556.33333,2.93145084418e+12,2.93145084418e+12,4754702
114824352543,5153495,321,158,51956,564550.428571,2.09457585659e+12,2.09457585659e+12,5153495
114824353042,-1955,807,-1955,nan,-574.0,1907161.0,1907161.0,807
114824353548,431,1118958,205,431,373198.0,278078997313.0,278078997313.0,1118958
114824367544,792775,341647,2547,792775,378989.666667,104773952708.0,104773952708.0,792775
114824367840,9962391,431756,9962391,nan,5197073.5,2.27082508758e+13,2.27082508758e+13,9962391
114824450242,262260,437600,262260,nan,349930.0,7686028900.0,7686028900.0,437600
114824450949,1220409,6752084,518628,72585,2140926.5,7.25500373533e+12,7.25500373533e+12,6752084
114824469840,1247555,3907366,2417135,1033358,2151353.5,1.30524634313e+12,1.30524634313e+12,3907366
114824553543,258491,2602050,395419,258491,1085320.0,1.15335982598e+12,1.15335982598e+12,2602050
114824567040,5866069,715267,5866069,nan,3290668.0,6.6326903108e+12,6.6326903108e+12,5866069
114824650348,986,40554,986,nan,20770.0,391406656.0,391406656.0,40554
114824650444,343538,4224917,343538,nan,2284227.5,3.76627573541e+12,3.76627573541e+12,4224917
114824653144,491,487711,491,nan,244101.0,59345832100.0,59345832100.0,487711
114824653241,3115,164629,523,3115,56089.0,5891585544.0,5891585544.0,164629
114824653340,1096064,145041,253185,177,378989.571429,136675602873.0,136675602873.0,1096064
114824653347,255206,168972,255206,nan,212089.0,1859075689.0,1859075689.0,255206
114824667040,250716,571364,250716,nan,411040.0,25703784976.0,25703784976.0,571364
114824667448,10366633,103806,10366633,nan,5235219.5,2.6331404508e+13,2.6331404508e+13,10366633
114824667840,2515282,198057,717095,2515282,1143478.0,985823181449.0,985823181449.0,2515282
114824750141,5672281,28650,5672281,nan,2850465.5,7.96264271604e+12,7.96264271604e+12,5672281
114824750440,613817,38460,211331,613817,287869.333333,58101671142.9,58101671142.9,613817
114824750844,-36,-36,nan,nan,-36.0,0.0,0.0,-36
114824750943,505171,30188,430,399663,233863.0,49268035494.5,49268035494.5,505171
114824753443,1381560,317405,104697,1381560,601220.666667,312005519784.0,312005519784.0,1381560
114824767347,83,3732671,447,83,1244400.33333,3.09574547738e+12,3.09574547738e+12,3732671
114824850945,1640033,1736228,1640033,nan,1688130.5,2313369506.25,2313369506.25,1736228
114824853641,923190,426995,923190,nan,675092.5,61552369506.3,61552369506.3,923190
114824853644,10544025,1338,10544025,nan,5272681.5,2.7787062295e+13,2.7787062295e+13,10544025
114824952442,1102818,942005,1102818,nan,1022411.5,6465205242.25,6465205242.25,1102818
114824953341,2528101,242,2528101,nan,1264171.5,1.59751778097e+12,1.59751778097e+12,2528101
114824953344,2237304,6781472,2237304,nan,4509388.0,5.16236570306e+12,5.16236570306e+12,6781472
114824967146,249,908034,87932,179569,325896.181818,150245954768.0,150245954768.0,1143530
114824967543,401,3490,1033,401,1641.33333333,1775354.88889,1775354.88889,3490
114824969141,3281999,604451,3281999,nan,1943225.0,1.79231582308e+12,1.79231582308e+12,3281999
114825050548,2912269,2321739,1837789,1038609,2027601.5,470822101169.0,470822101169.0,2912269
114825050747,3264564,2291582,3264564,nan,2778073.0,236673493081.0,236673493081.0,3264564
114825053842,1403,134,1403,nan,768.5,402590.25,402590.25,1403
114825069843,902,11281249,902,nan,5641075.5,3.18115571101e+13,3.18115571101e+13,11281249
114825153148,46933,698653,46933,nan,372793.0,106184739600.0,106184739600.0,698653
114825153341,509873,239,509873,nan,255056.0,64931703489.0,64931703489.0,509873
114825153448,84907,77,84907,nan,42492.0,1799032225.0,1799032225.0,84907
114825153840,2681136,67204,239,110272,586168.6,1.09847626183e+12,1.09847626183e+12,2681136
114825167547,1105421,1916,1105421,nan,553668.5,304430821256.0,304430821256.0,1105421
114825250347,3457568,410,3457568,nan,1728989.0,2.98798535924e+12,2.98798535924e+12,3457568
114825250447,562,165574,562,nan,83068.0,6807240036.0,6807240036.0,165574
114825253648,3075952,2663,3075952,nan,1539307.5,2.36127631938e+12,2.36127631938e+12,3075952
114825267447,2035769,64926,2035769,nan,1050347.5,971055532662.0,971055532662.0,2035769
114825267847,88219,120,88219,nan,44169.5,1940358450.25,1940358450.25,88219
114825267946,4098,57754,1230462,4098,430771.333333,320232408900.0,320232408900.0,1230462
114825350545,3546622,1185369,3546622,nan,2365995.5,1.3938789325e+12,1.3938789325e+12,3546622
114825350547,1643705,93933,1026614,1643705,921417.333333,405832044670.0,405832044670.0,1643705
114825350940,16452061,342,16452061,nan,8226201.5,6.76647645137e+13,6.76647645137e+13,16452061
114825353540,1119031,464,249697,1119031,456397.333333,229894536148.0,229894536148.0,1119031
114825353841,1417,96,1417,nan,756.5,436260.25,436260.25,1417
114825353940,16423180,145709,16423180,nan,8284444.5,6.6239015539e+13,6.6239015539e+13,16423180
