if_exist_rate_largerthan_2,userid
1.0,111427813290
1.0,111427816997
1.0,111427880094
1.0,111427882294
1.0,111427882697
1.0,111427884991
1.0,111427885094
1.0,111427885311
1.0,111427888113
1.0,111427888995
1.0,111427913297
1.0,111427916111
1.0,111427916317
1.0,111428116393
1.0,111428213613
1.0,111428216998
1.0,111428313015
1.0,111428513219
1.0,111428513793
1.0,111428516391
1.0,111428613793
1.0,111428616397
1.0,111428713792
1.0,111428713794
1.0,111428716318
1.0,111428816318
1.0,111428816995
1.0,111428913295
1.0,111428913697
1.0,111428913717
1.0,111428913792
1.0,111428916994
1.0,111429016399
1.0,111429113298
1.0,111429116911
1.0,111429216312
1.0,111429216917
1.0,111429313615
1.0,111429413010
1.0,111429413619
1.0,111429413694
1.0,111429413697
1.0,111429513510
1.0,111429513694
1.0,111429613295
1.0,111429616317
1.0,111429713516
1.0,111429713613
1.0,111429716198
1.0,111429813216
1.0,111429813615
1.0,111429813718
1.0,111429913614
1.0,111429916399
1.0,111440016313
1.0,111440116113
1.0,111440116117
1.0,111440116199
1.0,111440116991
1.0,111440213611
1.0,111440213612
1.0,111440513615
1.0,111440513694
1.0,111440516119
1.0,111440613216
1.0,111440616394
1.0,111440616995
1.0,111440713219
1.0,111440716111
1.0,111440913611
1.0,111440916113
1.0,111441113619
1.0,111441316997
1.0,111441413299
1.0,111441613290
1.0,111441616398
1.0,111441813711
1.0,111441916914
1.0,111442016194
1.0,111442116390
1.0,111442216116
1.0,111442216997
1.0,111442316199
1.0,111442316990
1.0,111442516110
1.0,111442516111
1.0,111442613213
1.0,111442613214
1.0,111442616994
1.0,111442713213
1.0,111442713617
1.0,111442913092
1.0,111442913610
1.0,111443013614
1.0,111443016395
1.0,111443113093
1.0,111443113312
1.0,111443113392
1.0,111443113410
1.0,111443113494
1.0,111443113890
1.0,111443180718
1.0,111443180797
1.0,111443185017
1.0,111443185094
1.0,111443185110
1.0,111443185199
1.0,111443185318
1.0,111443185415
1.0,111443185590
1.0,111443185594
1.0,111443185596
1.0,111443185895
1.0,111443185911
1.0,111443213613
1.0,111443213790
1.0,111443313018
1.0,111443313094
1.0,111443313210
1.0,111443313216
1.0,111443313899
1.0,111443413190
1.0,111443413214
1.0,111443413294
1.0,111443413999
1.0,111443485111
1.0,111443616914
1.0,111443616993
1.0,111443713611
1.0,111443716117
1.0,111443913497
1.0,111443913793
1.0,111444013214
1.0,111444113292
1.0,111444116310
1.0,111444116392
1.0,111444213295
1.0,111444313210
1.0,111444313212
1.0,111444313693
1.0,111444313694
1.0,111444413095
1.0,111444413795
1.0,111444413797
1.0,111444613210
1.0,111444713612
1.0,111444713616
1.0,111444813014
1.0,111444816117
1.0,111445013214
1.0,111445013714
1.0,111445013790
1.0,111445016310
1.0,111445113096
1.0,111445216110
1.0,111445313797
1.0,111445416990
1.0,111445513414
1.0,111445513590
1.0,111445516192
1.0,111445516311
1.0,111445516391
1.0,111445613819
1.0,111445616192
1.0,111445713290
1.0,111445713619
1.0,111445713790
1.0,111445716310
1.0,111445813413
1.0,111445813617
1.0,111445813819
1.0,111445816911
1.0,111445816917
1.0,111445913097
1.0,111445913412
1.0,111445916190
1.0,111446113097
1.0,111446116390
1.0,111446213016
1.0,111446613612
1.0,111446616319
1.0,111446716995
1.0,111446913615
1.0,111447013096
1.0,111447013098
1.0,111447013693
1.0,111447116111
1.0,111447413614
1.0,111447513295
1.0,111447513596
1.0,111447513617
1.0,111447613513
1.0,111447613514
1.0,111447616193
1.0,111447913010
1.0,111447913294
1.0,111447913516
1.0,111447913596
1.0,111447913610
1.0,111447913711
1.0,111447913793
1.0,111447913819
1.0,111447916312
1.0,111448016113
1.0,111448116998
1.0,111448213612
1.0,111448216116
1.0,111448316194
1.0,111448416996
1.0,111448513615
1.0,111448713614
1.0,111448816394
1.0,111448913213
1.0,111448913296
1.0,111449016311
1.0,111449113293
1.0,111449213611
1.0,111449216391
1.0,111449316313
1.0,111449413611
1.0,111449413694
1.0,111449416316
1.0,111449416911
1.0,111449616911
1.0,111449716994
1.0,111449813218
1.0,111449813617
1.0,111449816118
1.0,111449816314
1.0,111450003017
1.0,111450016312
1.0,111450113417
1.0,111450113915
1.0,111450113993
1.0,111450116110
1.0,111450116190
1.0,111450213219
1.0,111450213718
1.0,111450216992
1.0,111450313190
1.0,111450313390
1.0,111450313819
1.0,111450313995
1.0,111450316193
1.0,111450316398
1.0,111450385213
1.0,111450413299
1.0,111450513516
1.0,111450513618
1.0,111450513910
1.0,111450513999
1.0,111450613418
1.0,111450713394
1.0,111450713417
1.0,111450716991
1.0,111450913495
1.0,111450913992
1.0,111450916113
1.0,111451016314
1.0,111451016392
1.0,111451113697
1.0,111451213016
1.0,111451213214
1.0,111451213294
1.0,111451213690
1.0,111451213818
1.0,111451216919
1.0,111451413519
1.0,111451416990
1.0,111451416997
1.0,111451513499
1.0,111451516391
1.0,111451713096
1.0,111451713510
1.0,111451813295
1.0,111451813296
1.0,111451913896
1.0,111451916319
1.0,111452013290
1.0,111452013292
1.0,111452013495
1.0,111452013617
1.0,111452013816
1.0,111452016392
1.0,111452113295
1.0,111452113799
1.0,111452113911
1.0,111452113999
1.0,111452185014
1.0,111452213096
1.0,111452213891
1.0,111452216996
1.0,111452313893
1.0,111452413199
1.0,111452413714
1.0,111452413915
1.0,111452513099
1.0,111452513312
1.0,111452613211
1.0,111452613215
1.0,111452613710
1.0,111452613992
1.0,111452713115
1.0,111452713117
1.0,111452813313
1.0,111452913493
1.0,111453013913
1.0,111453013996
1.0,111453016110
1.0,111453016191
1.0,111453116313
1.0,111453213510
1.0,111453313292
1.0,111453313514
1.0,111453313697
1.0,111453313912
1.0,111453313916
1.0,111453313917
1.0,111453316193
1.0,111453513190
1.0,111453513499
1.0,111453513515
1.0,111453513698
1.0,111453516116
1.0,111453613892
1.0,111453613914
1.0,111453616191
1.0,111453616399
1.0,111453713019
1.0,111453713595
1.0,111453713899
1.0,111453716317
1.0,111453813297
1.0,111453813492
1.0,111453813696
1.0,111453813999
1.0,111453816919
1.0,111453913010
1.0,111453913291
1.0,111453913517
1.0,111453913812
1.0,111454013013
1.0,111454013017
1.0,111454013298
1.0,111454013490
1.0,111454013591
1.0,111454016397
1.0,111454016994
1.0,111454113410
1.0,111454113491
1.0,111454113518
1.0,111454113691
1.0,111454113793
1.0,111454116195
1.0,111454116314
1.0,111454213011
1.0,111454213693
1.0,111454216115
1.0,111454313614
1.0,111454313619
1.0,111454313811
1.0,111454313819
1.0,111454316111
1.0,111454416317
1.0,111454513092
1.0,111454513297
1.0,111454513490
1.0,111454613112
1.0,111454613118
1.0,111454613196
1.0,111454613197
1.0,111454613899
1.0,111454680098
1.0,111454680116
1.0,111454680292
1.0,111454680298
1.0,111454680513
1.0,111454680710
1.0,111454680717
1.0,111454680811
1.0,111454680813
1.0,111454680893
1.0,111454682010
1.0,111454682092
1.0,111454682697
1.0,111454684711
1.0,111454685117
1.0,111454685298
1.0,111454685419
1.0,111454685491
1.0,111454685493
1.0,111454685717
1.0,111454685911
1.0,111454713614
1.0,111454813796
1.0,111454813914
1.0,111454885293
1.0,111454885411
1.0,111454913213
1.0,111454913597
1.0,111455013093
1.0,111455016192
1.0,111455113390
1.0,111455113718
1.0,111455116398
1.0,111455213119
1.0,111455213218
1.0,111455213591
1.0,111455213998
1.0,111455313113
1.0,111455313192
1.0,111455313219
1.0,111455313318
1.0,111455313495
1.0,111455316198
1.0,111455413310
1.0,111455413390
1.0,111455413595
1.0,111455416317
1.0,111455513294
1.0,111455513795
1.0,111455516318
1.0,111455613196
1.0,111455613297
1.0,111455613692
1.0,111455613714
1.0,111455613796
1.0,111455613816
1.0,111455713498
1.0,111455713616
1.0,111455813598
1.0,111455813690
1.0,111455813896
1.0,111455816119
1.0,111455913294
1.0,111455913315
1.0,111455913391
1.0,111455913698
1.0,111455916192
1.0,111456013218
1.0,111456013892
1.0,111456116119
1.0,111456116991
1.0,111456213419
1.0,111456216111
1.0,111456216116
1.0,111456216195
1.0,111456313591
1.0,111456313592
1.0,111456313815
1.0,111456313819
1.0,111456313998
1.0,111456316991
1.0,111456413418
1.0,111456413617
1.0,111456416114
1.0,111456416115
1.0,111456416313
1.0,111456513292
1.0,111456585214
1.0,111456585611
1.0,111456585696
1.0,111456713090
1.0,111456713197
1.0,111456716990
1.0,111456813316
1.0,111456813612
1.0,111456913416
1.0,111457013698
1.0,111457016310
1.0,111457016397
1.0,111457113016
1.0,111457213096
1.0,111457216190
1.0,111457313096
1.0,111457313518
1.0,111457313810
1.0,111457313813
1.0,111457413715
1.0,111457513212
1.0,111457513790
1.0,111457613511
1.0,111457713212
1.0,111457713217
1.0,111457713493
1.0,111457713718
1.0,111457716919
1.0,111457813793
1.0,111457816119
1.0,111457816197
1.0,111457913417
1.0,111457913891
1.0,111457916114
1.0,111457916192
1.0,111458013696
1.0,111458016118
1.0,111458113016
1.0,111458116112
1.0,111458116313
1.0,111458213010
1.0,111458213011
1.0,111458213511
1.0,111458213615
1.0,111458216191
1.0,111458316393
1.0,111458413417
1.0,111458416192
1.0,111458513796
1.0,111458516393
1.0,111458713213
1.0,111458713694
1.0,111458813096
1.0,111458813298
1.0,111458813693
1.0,111458816199
1.0,111458913295
1.0,111458913519
1.0,111459013113
1.0,111459013995
1.0,111459113496
1.0,111459113619
1.0,111459113811
1.0,111459213290
1.0,111459216115
1.0,111459216315
1.0,111459216998
1.0,111459313813
1.0,111459413516
1.0,111459413992
1.0,111459513619
1.0,111459516111
1.0,111459516195
1.0,111459516999
1.0,111459613197
1.0,111459613699
1.0,111459613794
1.0,111459813690
1.0,111459813898
1.0,111459813990
1.0,111459913697
1.0,111490016194
1.0,111490516315
1.0,111490613297
1.0,111490616316
1.0,111491213691
1.0,111491216192
1.0,111491216197
1.0,111491413798
1.0,111491513611
1.0,111491516319
1.0,111491613616
1.0,111491616114
1.0,111491616917
1.0,111491816919
1.0,111492016995
1.0,111492113612
1.0,111492213690
1.0,111492413710
1.0,111492416198
1.0,111492613692
1.0,111492613717
1.0,111492616316
1.0,111492816191
1.0,111492913611
1.0,111492916995
1.0,111493313694
1.0,111493416319
1.0,111493616191
1.0,111493616312
1.0,111493713698
1.0,111493716319
1.0,111493816191
1.0,111493916113
1.0,111493916399
1.0,111495016111
1.0,111495016996
1.0,111495113099
1.0,111495116911
1.0,111495413294
1.0,111495416110
1.0,111495416396
1.0,111495513017
1.0,111495513219
1.0,111495513698
1.0,111495516398
1.0,111495816199
1.0,111495816319
1.0,111495816395
1.0,111495816914
1.0,111495913217
1.0,111496013218
1.0,111496013618
1.0,111496016197
1.0,111496113418
1.0,111496113599
1.0,111496213715
1.0,111496413098
1.0,111496416113
1.0,111496513412
1.0,111496516197
1.0,111496613016
1.0,111496613519
1.0,111496616315
1.0,111496713091
1.0,111496713092
1.0,111496713119
1.0,111496713390
1.0,111496713392
1.0,111496713413
1.0,111496713510
1.0,111496785010
1.0,111496785219
1.0,111496785296
1.0,111496785299
1.0,111496813012
1.0,111497013714
1.0,111497016194
1.0,111497416397
1.0,111497416996
1.0,111497516318
1.0,111497716195
1.0,111497816118
1.0,111499113510
1.0,111499113591
1.0,111499116195
1.0,111499185216
1.0,111499185291
1.0,111499185598
1.0,111499185716
1.0,111499213017
1.0,111499213097
1.0,111499213293
1.0,111499213416
1.0,111499213417
1.0,111499213418
1.0,111499213514
1.0,111499213610
1.0,111499213615
1.0,111499213616
1.0,111499213618
1.0,111499213693
1.0,111499213790
1.0,111499213794
1.0,111499213799
1.0,111499213818
1.0,111499213896
1.0,111499216319
1.0,111499216993
1.0,111499216997
1.0,111499280014
1.0,111499280018
1.0,111499280097
1.0,111499280099
1.0,111499280196
1.0,111499280292
1.0,111499280690
1.0,111499280715
1.0,111499280813
1.0,111499280814
1.0,111499280893
1.0,111499280991
1.0,111499282017
1.0,111499282213
1.0,111499282416
1.0,111499282810
1.0,111499284291
1.0,111499284491
1.0,111499284716
1.0,111499284790
1.0,111499284990
1.0,111499284998
1.0,111499285018
1.0,111499285092
1.0,111499285297
1.0,111499285490
1.0,111499285699
1.0,111499285892
1.0,111499286197
1.0,111499286598
1.0,111499287013
1.0,111499287299
1.0,111499287692
1.0,111499287696
1.0,111499287792
1.0,111499288298
1.0,111499288312
1.0,111499288315
1.0,111499288419
1.0,111499288592
1.0,111499288691
1.0,111499288696
1.0,111499288998
1.0,111499289011
1.0,111499289297
1.0,111499289398
1.0,111499289490
1.0,111499289610
1.0,111499289816
1.0,111499289915
1.0,111499290893
1.0,111499290996
1.0,111499294913
1.0,111499295414
1.0,111499295516
1.0,111499295812
1.0,111499295890
1.0,111499295996
1.0,111499316193
1.0,111499413016
1.0,111499413299
1.0,111499413411
1.0,111499416114
1.0,111499416310
1.0,111499513095
1.0,111499513717
1.0,111499513915
1.0,111499613391
1.0,111499613692
1.0,111499613816
1.0,111499813210
1.0,111499813719
1.0,111499913618
1.0,111499916312
1.0,111499985291
1.0,111499985793
1.0,111499985797
1.0,111721648756
1.0,111800046455
1.0,111800148751
1.0,111800346057
1.0,111800448556
1.0,111800846252
1.0,111800846658
1.0,111800846852
1.0,111801019152
1.0,111801019856
1.0,111801046156
1.0,111801119453
1.0,111801346852
1.0,111801446654
1.0,111801648557
1.0,111801648750
1.0,111801948551
1.0,111802046856
1.0,111802248553
1.0,111802346854
1.0,111802548556
1.0,111802846856
1.0,111802946451
1.0,111802948351
1.0,111802948755
1.0,111803019358
1.0,111803019450
1.0,111803048557
1.0,111803110053
1.0,111803110459
1.0,111803114057
1.0,111803115450
1.0,111803115758
1.0,111803119353
1.0,111803119554
1.0,111803119650
1.0,111803219658
1.0,111803319951
1.0,111803346154
1.0,111803346758
1.0,111803410755
1.0,111803412352
1.0,111803414553
1.0,111803414657
1.0,111803446250
1.0,111803519256
1.0,111803519652
1.0,111803546956
1.0,111803548359
1.0,111803548557
1.0,111803614255
1.0,111803619257
1.0,111803646156
1.0,111803648753
1.0,111803714950
1.0,111803714953
1.0,111803719051
1.0,111803814458
1.0,111803814657
1.0,111803814854
1.0,111803819258
1.0,111803846050
1.0,111803846351
1.0,111803848354
1.0,111803848359
1.0,111803848553
1.0,111803914957
1.0,111803946251
1.0,111804548356
1.0,111804548552
1.0,111804746357
1.0,111804746757
1.0,111804946258
1.0,111805446456
1.0,111805448355
1.0,111805646056
1.0,111805646250
1.0,111806046251
1.0,111806048750
1.0,111806346350
1.0,111806348752
1.0,111806446054
1.0,111806446952
1.0,111806448550
1.0,111806448755
1.0,111806546451
1.0,111806646251
1.0,111806746850
1.0,111806746852
1.0,111806748554
1.0,111807046257
1.0,111807046453
1.0,111807146857
1.0,111807148555
1.0,111807346659
1.0,111807446852
1.0,111807546951
1.0,111807646650
1.0,111807746254
1.0,111807746453
1.0,111807946856
1.0,111808246556
1.0,111808248358
1.0,111808346255
1.0,111808346952
1.0,111808446757
1.0,111808448359
1.0,111808546558
1.0,111808646555
1.0,111808746359
1.0,111808846759
1.0,111809019855
1.0,111809346251
1.0,111809346359
1.0,111809419456
1.0,111809446452
1.0,111809446554
1.0,111809646951
1.0,111809746754
1.0,111809946053
1.0,111809946659
1.0,111820046152
1.0,111820346855
1.0,111820546056
1.0,111822119057
1.0,111822146557
1.0,111822446350
1.0,111822448752
1.0,111822846152
1.0,111822946259
1.0,111822946659
1.0,111823116110
1.0,111823313219
1.0,111823313618
1.0,111823513297
1.0,111823516118
1.0,111823516318
1.0,111823916194
1.0,111823916911
1.0,111825146158
1.0,111825148359
1.0,111825148559
1.0,111825148754
1.0,111825748759
1.0,111825948356
1.0,111826546357
1.0,111826746750
1.0,111826846058
1.0,111826846657
1.0,111827246053
1.0,111827746459
1.0,111827848758
1.0,111840014758
1.0,111840114257
1.0,111840119654
1.0,111840146253
1.0,111840146853
1.0,111840215058
1.0,111840215957
1.0,111840219256
1.0,111840314259
1.0,111840314452
1.0,111840346157
1.0,111840346750
1.0,111840348751
1.0,111840414955
1.0,111840514152
1.0,111840515152
1.0,111840519155
1.0,111840519357
1.0,111840546450
1.0,111840546758
1.0,111840614653
1.0,111840619055
1.0,111840619356
1.0,111840719856
1.0,111840746352
1.0,111840746453
1.0,111840748550
1.0,111840819956
1.0,111840846552
1.0,111840846650
1.0,111840919554
1.0,111840919753
1.0,111840919852
1.0,111840919858
1.0,111840946152
1.0,111840946754
1.0,111840948555
1.0,111841019558
1.0,111841046355
1.0,111841119255
1.0,111841119855
1.0,111841148755
1.0,111841414957
1.0,111841519255
1.0,111841519659
1.0,111841646155
1.0,111841646356
1.0,111841819154
1.0,111841846057
1.0,111841846153
1.0,111841846753
1.0,111841848352
1.0,111841848359
1.0,111842119456
1.0,111842146052
1.0,111842146452
1.0,111842148757
1.0,111842214652
1.0,111842246954
1.0,111842314856
1.0,111842414556
1.0,111842415255
1.0,111842419055
1.0,111842419858
1.0,111842446252
1.0,111842446354
1.0,111842519459
1.0,111842614458
1.0,111842619054
1.0,111842619152
1.0,111842619552
1.0,111842646158
1.0,111842646658
1.0,111842646858
1.0,111842646952
1.0,111842648556
1.0,111842715452
1.0,111842748353
1.0,111842815755
1.0,111842846258
1.0,111842846655
1.0,111843019056
1.0,111843114652
1.0,111843119355
1.0,111843148358
1.0,111843246054
1.0,111843246252
1.0,111843319256
1.0,111843346858
1.0,111843348758
1.0,111843648552
1.0,111843719059
1.0,111843719757
1.0,111843846055
1.0,111844019253
1.0,111844046058
1.0,111844048752
1.0,111844119152
1.0,111844119357
1.0,111844146355
1.0,111844146357
1.0,111844146755
1.0,111844219451
1.0,111844246250
1.0,111844314159
1.0,111844319059
1.0,111844419550
1.0,111844419955
1.0,111844446857
1.0,111844546953
1.0,111844619658
1.0,111844646559
1.0,111844648752
1.0,111844719154
1.0,111844719251
1.0,111844719855
1.0,111844748755
1.0,111844819356
1.0,111844846153
1.0,111844846857
1.0,111844919754
1.0,111844946156
1.0,111845014752
1.0,111845014856
1.0,111845019250
1.0,111845048352
1.0,111845114551
1.0,111845119459
1.0,111845119556
1.0,111845119950
1.0,111845146354
1.0,111845219556
1.0,111845219956
1.0,111845246352
1.0,111845319353
1.0,111845319657
1.0,111845348757
1.0,111845419251
1.0,111845419455
1.0,111845446150
1.0,111845448357
1.0,111845514053
1.0,111845546158
1.0,111845614053
1.0,111845614056
1.0,111845614058
1.0,111845614957
1.0,111845714459
1.0,111845714655
1.0,111845746252
1.0,111845746258
1.0,111845815057
1.0,111845815456
1.0,111845819352
1.0,111845914750
1.0,111845919159
1.0,111845946954
1.0,111845948352
1.0,111846014059
1.0,111846046552
1.0,111846048350
1.0,111846048354
1.0,111846119351
1.0,111846148357
1.0,111846314855
1.0,111846346657
1.0,111846346959
1.0,111846348550
1.0,111846419250
1.0,111846419451
1.0,111846446256
1.0,111846519550
1.0,111846519652
1.0,111846519859
1.0,111846614153
1.0,111846614551
1.0,111846619156
1.0,111846619159
1.0,111846646359
1.0,111846719556
1.0,111846746651
1.0,111846746655
1.0,111846746659
1.0,111846819253
1.0,111846819652
1.0,111846846958
1.0,111846919158
1.0,111846919458
1.0,111846919852
1.0,111846946650
1.0,111846946657
1.0,111847015851
1.0,111847146858
1.0,111847214752
1.0,111847219350
1.0,111847219557
1.0,111847219652
1.0,111847219751
1.0,111847246754
1.0,111847319854
1.0,111847346557
1.0,111847348354
1.0,111847414055
1.0,111847414257
1.0,111847519354
1.0,111847612359
1.0,111847614357
1.0,111847615555
1.0,111847615957
1.0,111847714159
1.0,111847715858
1.0,111847719653
1.0,111847748753
1.0,111847814351
1.0,111847819457
1.0,111847846157
1.0,111847846758
1.0,111847848351
1.0,111847914453
1.0,111847915455
1.0,111847919453
1.0,111847919955
1.0,111848019157
1.0,111848046353
1.0,111848148755
1.0,111848219057
1.0,111848219453
1.0,111848419159
1.0,111848419257
1.0,111848446351
1.0,111848619659
1.0,111848646157
1.0,111848746050
1.0,111848846852
1.0,111848848757
1.0,111848919156
1.0,111848919355
1.0,111848919658
1.0,111848946453
1.0,111849114453
1.0,111849146653
1.0,111849246859
1.0,111849248754
1.0,111849348354
1.0,111849419552
1.0,111849419956
1.0,111849746751
1.0,111849846054
1.0,111849846259
1.0,111849846856
1.0,111849946250
1.0,111849946255
1.0,111849946258
1.0,111849946652
1.0,111850046852
1.0,111850046856
1.0,111850246159
1.0,111850246750
1.0,111850248359
1.0,111850519750
1.0,111850646256
1.0,111850648351
1.0,111850748555
1.0,111851046051
1.0,111851146050
1.0,111851248554
1.0,111851348756
1.0,111851548355
1.0,111851748754
1.0,111851748756
1.0,111851948755
1.0,111853148753
1.0,111853446856
1.0,111853448558
1.0,111853546851
1.0,111853546852
1.0,111853746157
1.0,111853746658
1.0,111853846656
1.0,111853946459
1.0,111854046152
1.0,111854146159
1.0,111854346258
1.0,111854446453
1.0,111854446458
1.0,111854546156
1.0,111854746052
1.0,111854846853
1.0,111854946459
1.0,111854946655
1.0,111855046051
1.0,111855048350
1.0,111855146653
1.0,111855146854
1.0,111855146956
1.0,111855148556
1.0,111855248359
1.0,111855319255
1.0,111855319257
1.0,111855319958
1.0,111855346551
1.0,111855348558
1.0,111855419051
1.0,111855446753
1.0,111855448752
1.0,111855546156
1.0,111855546553
1.0,111855646658
1.0,111855646756
1.0,111855646757
1.0,111855648559
1.0,111855648756
1.0,111855719859
1.0,111855746656
1.0,111855819259
1.0,111855846054
1.0,111855846651
1.0,111855848752
1.0,111855946050
1.0,111857019255
1.0,111857019458
1.0,111857046259
1.0,111857048553
1.0,111857146654
1.0,111857219452
1.0,111857246552
1.0,111857248350
1.0,111857319852
1.0,111857346254
1.0,111857346354
1.0,111857346358
1.0,111857346757
1.0,111857346854
1.0,111857519255
1.0,111857519658
1.0,111857546054
1.0,111857546158
1.0,111857548750
1.0,111857646055
1.0,111857646750
1.0,111857648552
1.0,111857648751
1.0,111857746055
1.0,111857746458
1.0,111857746655
1.0,111857748758
1.0,111857846454
1.0,111857946157
1.0,111857946859
1.0,111858046253
1.0,111858048553
1.0,111858148552
1.0,111858246655
1.0,111858346454
1.0,111858446058
1.0,111858448754
1.0,111858746459
1.0,111858748752
1.0,111858748753
1.0,111858848756
1.0,111858946856
1.0,111858948752
1.0,111859046253
1.0,111859046254
1.0,111859248758
1.0,111859348558
1.0,111859446451
1.0,111859646855
1.0,111859648755
1.0,112500065084
1.0,112500065587
1.0,112500165880
1.0,112500265706
1.0,112500465205
1.0,112500565603
1.0,112500565708
1.0,112500565809
1.0,112500665287
1.0,112500665980
1.0,112500669300
1.0,112500765088
1.0,112500869605
1.0,112500965080
1.0,112500969601
1.0,112501065182
1.0,112501065400
1.0,112501065589
1.0,112501065701
1.0,112501069187
1.0,112501069300
1.0,112501083581
1.0,112501165103
1.0,112501169684
1.0,112501265301
1.0,112501265483
1.0,112501265786
1.0,112501265981
1.0,112501365303
1.0,112501369182
1.0,112501369304
1.0,112501383504
1.0,112501469182
1.0,112501565483
1.0,112501565602
1.0,112501569384
1.0,112501569680
1.0,112501583087
1.0,112501665087
1.0,112501665188
1.0,112501765586
1.0,112501783581
1.0,112501865404
1.0,112502265583
1.0,112502269185
1.0,112502365808
1.0,112502469180
1.0,112502569189
1.0,112502665900
1.0,112502765703
1.0,112502769306
1.0,112502965002
1.0,112502965084
1.0,112502965482
1.0,112502965889
1.0,112503065582
1.0,112503169687
1.0,112503183005
1.0,112503265283
1.0,112503265788
1.0,112503269680
1.0,112503365483
1.0,112503469384
1.0,112503565083
1.0,112503565186
1.0,112503565588
1.0,112503565804
1.0,112503565980
1.0,112503569689
1.0,112503665800
1.0,112503665905
1.0,112503765608
1.0,112503765886
1.0,112503783480
1.0,112503865184
1.0,112503865607
1.0,112503965286
1.0,112503965483
1.0,112504065001
1.0,112504065004
1.0,112504065802
1.0,112504065902
1.0,112504069300
1.0,112504165008
1.0,112504165486
1.0,112504165984
1.0,112504169183
1.0,112504169688
1.0,112504265487
1.0,112504265908
1.0,112504269389
1.0,112504365085
1.0,112504369600
1.0,112504465209
1.0,112504465284
1.0,112504483284
1.0,112504569301
1.0,112504669181
1.0,112504669305
1.0,112504865402
1.0,112504869602
1.0,112504965487
1.0,112505065084
1.0,112505065288
1.0,112505169385
1.0,112505569686
1.0,112505665581
1.0,112505765204
1.0,112505765483
1.0,112505865582
1.0,112505965902
1.0,112505969182
1.0,112506065181
1.0,112506065289
1.0,112506080085
1.0,112506080406
1.0,112506080807
1.0,112506080989
1.0,112506083002
1.0,112506083187
1.0,112506083702
1.0,112506084302
1.0,112506084408
1.0,112506086681
1.0,112506165789
1.0,112506180508
1.0,112506265802
1.0,112506280300
1.0,112506280388
1.0,112506280401
1.0,112506280609
1.0,112506280785
1.0,112506280805
1.0,112506280906
1.0,112506282504
1.0,112506283087
1.0,112506283408
1.0,112506283502
1.0,112506380401
1.0,112506380903
1.0,112506383207
1.0,112506383384
1.0,112506465000
1.0,112506465001
1.0,112506465089
1.0,112506465785
1.0,112506469682
1.0,112506480002
1.0,112506480185
1.0,112506480483
1.0,112506482184
1.0,112506482203
1.0,112506483487
1.0,112506483506
1.0,112506483702
1.0,112506486500
1.0,112506488006
1.0,112506565185
1.0,112506565300
1.0,112506565306
1.0,112506565407
1.0,112506565686
1.0,112506565688
1.0,112506565904
1.0,112506565985
1.0,112506580205
1.0,112506580288
1.0,112506580703
1.0,112506580783
1.0,112506583381
1.0,112506583600
1.0,112506665381
1.0,112506665809
1.0,112506669300
1.0,112506669682
1.0,112506669686
1.0,112506680209
1.0,112506680306
1.0,112506680585
1.0,112506682504
1.0,112506683684
1.0,112506765186
1.0,112506765508
1.0,112506765682
1.0,112506765907
1.0,112506783004
1.0,112506783304
1.0,112506783380
1.0,112506865102
1.0,112506865881
1.0,112506869602
1.0,112506883080
1.0,112506883703
1.0,112506983800
1.0,112506983805
1.0,112507065080
1.0,112507065584
1.0,112507265489
1.0,112507269184
1.0,112507269382
1.0,112507365289
1.0,112507369689
1.0,112507665589
1.0,112507669186
1.0,112507869186
1.0,112507969601
1.0,112508065100
1.0,112508165186
1.0,112508165506
1.0,112508265685
1.0,112508365305
1.0,112508365487
1.0,112508365888
1.0,112508465381
1.0,112508465508
1.0,112508465883
1.0,112508469388
1.0,112508483081
1.0,112508483580
1.0,112508565001
1.0,112508565083
1.0,112508565888
1.0,112508583206
1.0,112508583488
1.0,112508583585
1.0,112508583882
1.0,112508665205
1.0,112508665586
1.0,112508665601
1.0,112508665703
1.0,112508683084
1.0,112508765205
1.0,112508765389
1.0,112508783506
1.0,112508865288
1.0,112508865603
1.0,112508965106
1.0,112508965286
1.0,112508965407
1.0,112508969687
1.0,112509169300
1.0,112509169308
1.0,112509169387
1.0,112509265485
1.0,112509265580
1.0,112509265803
1.0,112509269303
1.0,112509269381
1.0,112509365209
1.0,112509465205
1.0,112509665889
1.0,112509669607
1.0,112509765285
1.0,112509765480
1.0,112509769384
1.0,112509869603
1.0,112509969688
1.0,112520065409
1.0,112520065889
1.0,112520069386
1.0,112520083481
1.0,112520165986
1.0,112520183483
1.0,112520183608
1.0,112520265008
1.0,112520265205
1.0,112520265504
1.0,112520269309
1.0,112520283285
1.0,112520365006
1.0,112520365686
1.0,112520365808
1.0,112520383180
1.0,112520383808
1.0,112520465086
1.0,112520480400
1.0,112520480801
1.0,112520480908
1.0,112520483782
1.0,112520565489
1.0,112520565585
1.0,112520683305
1.0,112520683500
1.0,112520765105
1.0,112520765308
1.0,112520765908
1.0,112520769300
1.0,112520769384
1.0,112520783881
1.0,112520880785
1.0,112520883284
1.0,112520969304
1.0,112520969307
1.0,112520980900
1.0,112520983489
1.0,112521080506
1.0,112521083688
1.0,112521165302
1.0,112521165381
1.0,112521265200
1.0,112521265482
1.0,112521283701
1.0,112521469305
1.0,112521469307
1.0,112521483807
1.0,112521569186
