userid,Type1_num_by_day,Type2_num_by_day,Type3_num_by_day,Type4_num_by_day,Type5_num_by_day,Type6_num_by_day,Type7_num_by_day,Type8_num_by_day,Type9_num_by_day,days
114715497735,1.0,0.0,0.0,0.0,1.5,0.5,0.0,0.17,0.0,6
114715497838,1.13,0.47,0.2,0.33,1.33,0.33,0.07,0.0,0.0,15
114715498131,1.56,0.0,0.06,0.25,2.31,1.12,0.25,0.12,0.06,16
114715498139,2.33,0.0,0.0,0.0,5.33,3.33,0.0,0.0,0.0,3
114715498237,1.14,0.0,0.0,0.0,2.57,1.71,0.14,0.0,0.0,7
114715498534,1.33,0.0,0.0,0.0,3.0,1.67,0.0,0.33,0.33,6
114715498537,1.0,0.0,0.0,0.0,21.0,7.0,0.0,0.0,0.0,1
114715499239,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1
114715499338,5.14,0.0,0.0,0.0,1.71,0.29,0.14,0.14,0.14,7
114715499538,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
114715499735,2.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,1
114715499739,3.0,0.0,0.0,0.0,4.0,2.75,0.0,0.5,0.25,4
114715499839,1.12,0.0,0.0,0.0,3.0,1.65,0.12,0.18,0.12,17
114715499939,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2
114715580032,1.0,0.0,1.0,0.0,2.5,1.5,1.5,0.0,0.5,2
114715580238,1.33,0.0,0.0,0.0,0.5,0.33,0.0,0.08,0.08,12
114715580334,1.38,0.0,0.0,0.0,3.12,1.38,0.12,0.0,0.12,8
114715580534,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
114715580638,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1
114715580831,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1
114715580933,2.16,0.0,0.0,0.0,1.21,0.55,0.05,0.0,0.0,38
114715582139,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
114715582734,1.38,0.0,0.14,0.0,2.57,0.71,0.05,0.0,0.05,21
114715582739,1.11,0.0,0.0,0.0,1.89,0.44,0.0,0.0,0.0,9
114715582930,1.21,0.17,0.04,0.38,1.79,0.42,0.04,0.04,0.04,24
114715582931,1.22,0.0,0.0,0.0,1.22,0.33,0.0,0.0,0.0,9
114715593030,0.88,0.5,0.25,0.12,0.25,0.12,0.12,0.0,0.0,8
114715593238,2.5,0.0,0.0,0.07,3.93,1.71,0.0,0.07,0.07,14
114715593536,2.6,0.0,0.0,0.0,3.4,1.2,0.0,0.0,0.0,5
114715593537,1.0,0.0,0.0,0.0,1.25,0.5,0.0,0.0,0.0,4
114715593632,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,4
114715593635,1.87,0.0,0.0,0.0,3.27,0.67,0.0,0.0,0.0,15
114715593637,1.52,0.05,0.33,0.0,3.1,1.0,0.14,0.14,0.14,21
114715593835,1.29,0.0,0.0,0.07,6.07,1.86,0.07,0.14,0.0,14
114715680035,1.17,0.0,0.0,0.0,0.67,0.17,0.0,0.0,0.0,6
114715680133,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1
114715680231,1.29,0.0,0.0,0.0,1.5,0.93,0.0,0.0,0.0,14
114715680735,1.36,0.64,1.27,0.0,1.09,0.73,0.09,0.45,0.18,11
114715680833,1.75,0.0,0.0,0.0,25.0,5.5,0.0,0.0,0.0,4
114715680937,1.0,0.0,0.0,0.0,1.33,0.67,0.0,0.0,0.0,3
114715682731,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,2
114715682732,1.31,0.0,0.06,0.12,1.44,1.06,0.0,0.0,0.0,16
114715691032,1.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,1
114715691239,1.0,0.33,0.17,0.0,1.33,0.83,0.33,0.0,0.0,6
114715691335,3.44,0.0,0.0,0.0,0.94,0.56,0.0,0.11,0.11,18
114715691337,0.86,0.0,0.0,0.0,2.29,1.57,0.0,0.0,0.0,7
114715691534,2.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,1
114715691635,1.5,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2
114715691831,1.5,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,4
114715693032,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2
114715693231,2.95,0.0,0.0,0.0,0.67,0.38,0.0,0.0,0.0,21
114715693730,1.0,0.0,0.0,0.0,3.5,1.75,0.0,0.0,0.0,4
114715693732,1.38,0.0,0.0,0.0,2.5,2.25,0.12,0.0,0.0,8
114715693831,2.33,0.0,0.0,0.0,1.0,1.0,0.0,0.17,0.17,6
114715780238,1.17,0.0,0.0,0.0,1.17,0.17,0.0,0.08,0.0,12
114715780336,1.0,0.0,0.0,0.0,1.5,2.5,0.0,0.0,0.0,2
114715780338,1.22,0.0,0.0,0.0,1.67,0.44,0.0,0.0,0.0,9
114715780636,1.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,4
114715780832,1.67,0.0,0.0,0.0,2.08,0.83,0.08,0.08,0.0,12
114715782131,1.0,0.0,0.0,0.0,2.5,0.5,0.0,0.0,0.0,2
114715782135,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
114715782735,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
114715791035,1.29,0.0,0.0,0.0,3.86,1.43,0.0,0.0,0.0,7
114715791232,1.43,0.0,0.0,0.0,1.29,0.57,0.0,0.36,0.07,14
114715791333,1.9,0.0,0.1,0.0,2.9,1.9,0.1,0.1,0.1,10
114715791439,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1
114715791538,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
114715793030,1.4,2.6,1.0,5.6,4.0,0.4,1.2,0.0,0.0,5
114715793035,2.22,0.0,0.0,0.0,1.0,0.33,0.0,0.11,0.0,9
114715793239,3.25,0.0,0.0,0.0,5.25,1.75,0.0,0.5,0.0,4
114715793432,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.5,2
114715793536,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1
114715793539,0.89,0.0,0.0,0.0,1.0,0.78,0.33,0.44,0.0,9
114715793632,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2
114715793639,1.44,0.0,0.0,0.0,1.56,0.44,0.0,0.11,0.0,9
114715880332,1.77,0.0,0.18,0.09,2.36,0.91,0.23,0.27,0.18,22
114715880336,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,8
114715880431,2.0,0.0,0.0,0.0,2.21,1.32,0.0,0.05,0.0,19
114715880435,4.33,0.0,0.0,0.0,3.33,1.33,0.0,0.33,0.33,3
114715880436,1.0,0.0,0.0,0.0,2.17,0.5,0.0,0.0,0.0,6
114715880539,1.0,0.0,0.0,0.0,3.43,1.14,0.0,0.0,0.0,7
114715880733,1.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,2
114715880834,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,2
114715880836,1.0,1.0,0.0,0.0,0.67,0.33,0.0,0.0,0.0,3
114715882133,1.31,0.0,0.0,0.0,7.0,3.75,0.0,0.0,0.0,16
114715891230,1.09,0.0,0.0,0.0,1.36,0.82,0.0,0.09,0.0,11
114715891231,1.6,0.1,0.0,0.0,1.5,0.5,0.1,0.2,0.2,10
114715891538,1.8,0.0,0.0,0.0,1.3,0.4,0.2,0.3,0.2,10
114715891630,1.75,0.0,0.0,0.0,2.25,0.75,0.0,0.0,0.0,4
114715891732,2.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1
114715891735,1.6,0.0,0.0,0.0,1.8,0.4,0.0,0.0,0.0,5
114715891831,1.5,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,2
114715893235,6.0,0.0,0.0,0.0,6.0,0.5,0.0,0.0,0.0,2
114715893336,1.67,0.0,0.0,0.0,1.0,0.33,0.0,0.0,0.0,3
114715893531,1.56,0.72,1.33,0.44,2.11,0.56,0.17,0.06,0.06,18
114715893630,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1
114715893733,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
114715893734,1.25,0.0,0.0,0.0,1.25,0.5,0.0,0.0,0.0,4
114715980031,1.0,0.0,0.0,0.0,1.62,1.0,0.0,0.38,0.0,8
114715980139,1.75,0.0,0.0,0.0,1.5,1.25,0.0,0.0,0.0,4
114715980632,0.83,0.0,0.0,0.0,2.5,0.33,0.0,0.17,0.0,6
114715980635,2.32,0.0,0.0,0.0,1.26,0.63,0.0,0.05,0.05,19
114715980735,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2
114715980838,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1
114715980935,1.25,0.0,0.0,0.0,2.75,0.75,0.0,0.25,0.0,4
114715982134,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1
114715991334,1.33,0.33,0.0,0.0,0.33,0.67,0.0,0.0,0.0,3
114715991433,1.0,0.0,0.0,0.0,1.25,0.75,0.0,0.0,0.0,4
114715991439,1.5,0.0,0.0,0.0,2.62,1.88,0.0,0.38,0.0,8
114715991936,3.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,1
114715993539,1.4,0.1,0.0,0.0,2.0,1.0,0.0,0.1,0.0,10
114715993630,1.25,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,4
114715993835,1.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,1
114715993936,1.22,0.0,0.11,0.0,2.0,0.89,0.0,0.33,0.33,9
114716080237,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,2
114716080532,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,1
114716080834,1.0,0.0,0.0,0.0,3.8,1.2,0.2,0.0,0.0,5
114716080837,1.0,0.0,0.0,0.0,3.67,1.0,0.0,0.0,0.0,3
114716082134,1.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,1
114716180030,1.33,0.0,0.0,0.0,3.0,0.67,0.0,0.33,0.0,3
114716180235,2.14,0.0,0.0,0.0,4.0,2.29,0.0,0.14,0.0,7
114716180832,1.0,0.4,0.4,0.0,2.4,1.6,0.4,0.0,0.0,5
114716180836,1.0,0.0,0.0,0.0,0.67,0.5,0.0,0.33,0.0,6
114716280234,0.67,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,3
114716282135,1.14,0.29,1.57,0.0,1.71,1.86,0.71,0.0,0.0,7
114716380333,1.0,0.0,0.0,0.0,2.5,2.0,0.0,0.0,0.0,2
114716382138,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1
114716382737,1.69,0.0,0.0,0.0,1.23,0.69,0.0,0.0,0.0,13
114716480037,2.67,0.33,0.33,0.0,2.0,0.33,0.33,0.0,0.0,3
114716480039,1.67,0.0,0.0,0.0,6.33,1.33,0.0,0.33,0.0,3
114716582133,2.0,0.0,0.0,0.0,1.5,2.0,0.0,0.5,0.0,2
114716582736,1.18,0.0,0.09,0.0,0.64,0.18,0.09,0.0,0.0,11
114716680833,1.0,1.0,0.2,0.2,1.4,0.8,0.4,0.0,0.0,5
114716780233,1.0,0.0,0.11,0.0,1.33,1.67,0.11,0.0,0.0,9
114716780239,1.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1
114716782731,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
114716782937,1.4,0.13,0.2,0.4,0.27,0.13,0.07,0.0,0.0,15
114716880236,1.57,0.24,0.74,1.67,1.5,0.39,0.02,0.0,0.0,46
114716880534,1.24,0.18,0.29,0.06,0.76,0.59,0.12,0.18,0.06,17
114716880535,1.0,0.0,0.0,0.0,2.0,0.67,0.0,0.0,0.0,3
114716880632,1.17,0.0,0.5,0.17,1.33,0.5,0.17,0.33,0.17,6
114716980031,1.69,0.4,0.29,0.26,1.0,0.34,0.0,0.0,0.0,35
114716980235,1.86,0.0,0.0,0.0,1.43,0.29,0.0,0.0,0.0,7
114716980330,1.62,0.0,0.0,0.0,1.62,1.0,0.0,0.38,0.0,8
114716980530,1.5,0.0,0.0,0.0,5.0,1.5,0.0,0.5,0.0,2
114716980632,1.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,1
114717080034,0.33,0.0,0.0,0.0,1.33,1.67,0.33,0.0,0.0,3
114717080530,1.5,0.0,0.0,0.0,1.9,1.0,0.0,0.1,0.0,10
114717080532,1.65,0.47,0.06,0.06,0.88,0.65,0.06,0.0,0.0,17
114717080636,1.73,0.0,0.0,0.0,2.36,2.36,0.0,0.18,0.0,11
114717180134,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,4
114717180335,2.25,0.0,0.0,0.0,3.25,0.5,0.0,0.0,0.0,8
114717180632,1.8,0.0,0.0,0.0,3.4,1.8,0.0,0.0,0.0,5
114717182131,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
114717182738,2.55,0.36,0.18,0.18,0.73,0.18,0.09,0.0,0.0,11
114717280531,1.0,0.09,0.0,0.09,1.32,1.0,0.27,0.27,0.23,22
114717282132,0.83,0.0,0.08,0.0,1.42,0.75,0.08,0.25,0.17,12
114717380234,1.58,0.0,0.0,0.0,0.92,0.08,0.0,0.0,0.0,12
114717380434,1.4,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,5
114717380438,2.45,0.18,0.27,0.09,1.64,0.36,0.09,0.09,0.0,11
114717380737,1.91,0.27,0.36,0.0,1.82,1.45,0.27,0.27,0.27,11
114717380831,1.22,0.0,1.0,0.0,2.11,0.78,0.11,0.11,0.11,9
114717480339,1.0,0.0,0.0,0.0,2.25,3.0,0.0,0.0,0.0,4
114717482138,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1
114717482737,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1
114717482936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
114717580236,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2
114717580239,1.5,0.0,0.0,0.0,0.7,0.5,0.0,0.1,0.0,10
114717580831,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.5,0.0,2
114717582135,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,2
114717680035,0.8,0.0,0.0,0.0,1.2,2.2,0.0,0.4,0.0,5
114717680132,1.57,0.0,0.0,0.0,1.0,0.71,0.0,0.0,0.0,7
114717680834,1.25,0.04,0.11,0.04,1.46,0.64,0.04,0.04,0.07,28
114717780339,1.5,0.0,0.0,0.0,1.83,0.83,0.0,0.33,0.0,6
114717780534,1.5,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,2
114717780630,0.8,0.0,0.0,0.0,0.6,0.4,0.0,0.2,0.0,5
114717880233,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1
114717880330,2.1,0.05,0.0,0.0,2.67,0.52,0.0,0.19,0.14,21
114717880638,1.22,0.0,0.0,0.0,3.33,2.0,0.0,0.0,0.0,9
114717882133,3.6,0.0,0.0,0.0,4.2,3.4,0.0,0.4,0.0,5
114717882734,1.6,0.0,0.0,0.0,4.6,2.2,0.0,0.0,0.0,5
114717980037,1.33,0.0,0.0,0.0,0.5,0.5,0.0,0.17,0.0,6
114717980235,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1
114717980536,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1
114718080037,1.23,0.0,0.0,0.0,1.46,0.31,0.0,0.08,0.08,13
114718080236,1.8,0.0,0.0,0.0,0.4,0.6,0.0,0.2,0.0,5
114718080238,1.35,0.06,0.0,0.0,1.29,0.41,0.06,0.35,0.0,17
114718080439,1.6,0.6,0.0,0.0,1.8,0.8,0.4,0.0,0.0,5
114718080630,1.77,0.0,0.0,0.0,1.08,1.92,0.08,0.69,0.0,13
114718080631,1.2,0.0,0.0,0.0,1.2,1.4,0.0,0.2,0.0,5
114718080937,1.2,0.4,0.0,0.4,1.0,0.4,0.2,0.0,0.0,5
114718082730,0.83,0.0,0.0,0.0,2.67,2.5,0.0,0.0,0.0,6
114718082736,2.2,0.2,0.3,0.1,1.5,1.2,0.4,0.4,0.3,10
114718180937,1.0,0.0,0.0,0.0,5.0,5.25,0.0,0.0,0.0,4
114718182131,2.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,1
114718182930,0.8,0.0,0.0,0.0,2.0,1.0,0.2,0.0,0.0,5
114718193035,2.13,0.0,0.0,0.0,1.6,0.07,0.0,0.0,0.0,15
114718280038,1.38,0.0,0.08,0.0,2.08,1.54,0.0,0.0,0.0,13
114718280431,1.87,0.0,0.0,0.0,1.04,0.35,0.13,0.17,0.17,23
114718280438,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1
114718280832,0.75,0.0,0.0,0.0,0.75,0.75,0.0,0.0,0.0,4
114718282135,1.75,0.0,0.0,0.0,5.5,5.75,0.0,0.5,0.0,4
114718282733,1.2,0.0,0.0,0.0,2.0,1.2,0.0,0.0,0.0,5
114718380130,1.5,0.0,0.0,0.0,3.5,2.0,0.0,0.0,0.0,2
114718380138,2.14,0.0,0.0,0.0,4.57,2.14,0.0,0.14,0.0,7
114718380935,1.61,0.0,0.1,0.02,2.59,0.92,0.02,0.02,0.0,49
114718382138,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1
114718382930,1.0,0.0,0.0,0.0,3.5,0.5,0.0,0.0,0.0,2
114718393037,1.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,2
114718393232,1.25,0.0,0.0,0.0,0.62,0.38,0.0,0.12,0.0,8
114718393337,1.6,0.0,0.0,0.0,1.2,0.4,0.2,0.0,0.0,5
114718480838,1.83,0.0,0.0,0.0,2.08,2.42,0.0,0.25,0.0,12
114718493039,1.0,0.0,0.0,0.0,5.0,2.5,0.0,0.0,0.0,2
114718493339,1.67,1.0,0.33,0.0,2.0,1.0,0.33,0.0,0.0,3
114718580030,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
114718580032,1.0,0.0,0.0,0.0,1.75,0.5,0.0,0.0,0.0,4
114718580132,2.0,0.0,0.0,0.0,3.0,1.67,0.0,0.0,0.0,3
114718580430,3.67,0.0,0.0,0.0,4.0,3.67,0.0,0.0,0.0,3
114718580836,1.3,0.2,0.2,0.0,1.3,0.5,0.1,0.1,0.1,10
114718582139,3.0,3.5,12.0,3.0,13.5,9.0,2.5,0.0,0.0,2
114718582736,1.24,0.0,0.0,0.0,0.57,0.14,0.0,0.05,0.0,21
114718680037,1.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,0.0,3
114718680133,1.2,0.0,0.0,0.0,2.9,0.7,0.0,0.0,0.0,10
114718680139,2.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,1
114718680230,1.44,0.0,0.0,0.0,0.69,0.19,0.06,0.06,0.06,16
114718680531,1.25,0.0,0.06,0.0,0.75,0.25,0.06,0.12,0.06,16
114718680730,0.83,0.17,1.17,0.0,2.67,1.67,0.0,0.17,0.0,6
114718680835,2.32,0.0,0.09,0.0,1.14,0.45,0.18,0.32,0.32,22
114718680931,3.0,0.0,0.0,0.0,3.67,1.33,0.0,0.0,0.0,6
114718682931,1.0,0.0,0.0,0.0,4.5,3.5,0.0,0.0,0.0,2
114718693336,1.43,0.0,0.0,0.0,2.86,0.71,0.14,0.0,0.0,7
114718780335,1.0,0.0,0.0,0.0,2.5,0.25,0.0,0.0,0.0,4
114718780632,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,1
114718780832,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2
114718782135,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1
114718880732,0.67,0.0,0.0,0.0,0.67,0.67,0.0,0.0,0.0,3
114718882134,0.0,0.0,0.0,0.0,2.0,2.5,0.0,0.0,0.0,2
114718980033,1.62,0.12,0.12,0.38,1.5,0.62,0.25,0.0,0.0,8
114718980432,1.5,0.25,0.0,0.0,2.5,0.5,0.25,0.0,0.0,4
114718980434,1.16,0.0,0.0,0.0,2.16,1.26,0.11,0.0,0.0,19
114718980531,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,2
114718980532,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1
114718980732,1.5,0.0,0.0,0.0,4.5,0.5,0.0,0.0,0.0,2
114718982932,0.67,0.67,0.33,0.0,2.0,1.67,0.67,0.0,0.0,3
114718993335,1.53,0.0,0.0,0.0,0.74,0.21,0.0,0.05,0.0,19
114719080133,1.4,0.0,0.0,0.0,8.0,2.4,0.0,0.0,0.0,5
114719082931,1.0,1.33,0.0,0.0,1.33,1.33,0.67,0.0,0.0,3
114719082933,1.83,1.5,0.0,1.0,2.0,0.67,0.0,0.17,0.0,6
114719180133,2.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,1
114719180839,1.0,1.5,1.0,2.5,0.88,0.38,0.25,0.25,0.25,8
114719180932,1.33,0.0,0.0,0.0,2.33,0.67,0.0,0.0,0.0,3
114719182131,1.1,0.0,0.0,0.0,1.4,1.8,0.0,0.0,0.0,10
114719182734,1.22,1.11,0.0,3.33,1.89,0.44,0.11,0.0,0.0,9
114719193537,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
114719193630,1.13,0.0,0.27,0.0,1.6,1.2,0.13,0.0,0.0,15
114719193631,1.4,0.0,0.1,0.7,1.1,0.7,0.0,0.1,0.0,10
114719280035,2.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,3
114719280137,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
114719280531,6.0,0.0,0.0,0.0,7.4,2.8,0.0,1.0,0.8,5
114719280930,1.17,0.0,0.0,0.0,1.5,0.83,0.0,0.0,0.0,6
114719282136,1.56,0.0,0.0,0.0,0.78,0.78,0.0,0.22,0.0,9
114719380036,1.67,0.0,0.0,0.0,3.67,1.67,0.0,0.0,0.0,3
114719380131,1.12,0.0,0.0,0.0,1.0,0.38,0.12,0.0,0.0,8
114719380539,1.3,0.0,0.0,0.0,1.1,0.9,0.1,0.0,0.0,10
114719382737,2.06,0.0,0.0,0.0,3.12,1.81,0.0,0.0,0.0,16
114719393135,1.33,0.0,0.0,0.0,2.67,0.67,0.0,0.0,0.0,3
114719393137,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
114719393138,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2
114719393236,1.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,1
114719393333,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1
114719393336,2.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1
114719393531,2.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,1
114719393931,1.62,0.0,0.0,0.0,2.12,0.5,0.12,0.0,0.0,8
114719480234,2.06,0.0,0.0,0.0,5.48,2.39,0.06,0.1,0.1,31
114719480935,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1
114719580131,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,2
114719580339,1.0,0.0,0.0,0.0,1.0,1.33,0.0,0.0,0.0,3
114719580738,1.0,0.0,0.0,0.0,0.8,0.4,0.0,0.0,0.0,5
114719580933,4.73,0.0,0.0,0.0,1.5,0.91,0.0,0.09,0.05,22
114719582131,1.27,0.0,0.0,0.0,0.64,0.18,0.18,0.09,0.09,11
114719593030,2.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,1
114719593034,1.1,0.0,0.7,0.0,1.0,0.2,0.1,0.1,0.1,10
114719593332,1.72,0.0,0.0,0.0,1.56,0.32,0.04,0.0,0.0,25
114719593333,1.0,0.0,0.0,0.0,1.5,0.17,0.0,0.0,0.0,6
114719680037,0.83,0.0,0.0,0.0,1.0,0.83,0.17,0.0,0.0,6
114719680038,1.6,0.4,4.2,5.0,7.8,0.2,0.0,0.0,0.0,5
114719680230,2.0,0.0,0.0,0.0,4.4,2.4,0.0,0.0,0.0,5
114719680234,1.0,0.0,0.0,0.0,2.0,1.5,0.0,0.0,0.0,2
114719680435,1.08,0.0,0.0,0.0,1.5,0.83,0.08,0.08,0.0,12
114719680538,3.33,0.0,0.0,0.0,2.0,0.83,0.0,0.0,0.0,6
114719680833,1.0,0.83,0.0,0.0,2.5,1.17,0.5,0.17,0.17,6
114719682133,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
114719682739,1.5,0.75,0.0,0.25,2.75,1.25,0.25,0.0,0.0,4
114719682935,1.0,0.0,0.0,0.0,1.33,0.67,0.0,0.0,0.0,3
114719780030,0.83,0.0,0.0,0.0,2.0,0.5,0.0,0.0,0.0,6
114719780531,1.0,0.0,0.0,0.0,1.8,0.4,0.0,0.0,0.0,5
114719780631,1.17,0.3,4.74,0.52,4.96,2.96,0.09,0.09,0.04,23
114719780633,2.0,0.0,0.0,0.0,2.14,0.0,0.0,0.0,0.0,7
114719780835,1.08,0.0,0.08,0.0,0.75,0.25,0.25,0.17,0.17,12
114719780930,1.6,0.0,0.0,0.0,2.2,0.4,0.0,0.0,0.0,5
114719782732,1.77,0.0,0.0,0.0,0.61,0.13,0.0,0.26,0.0,31
114719793032,1.43,0.0,0.0,0.0,4.14,2.14,0.0,0.14,0.14,7
114719793034,1.05,0.05,0.18,0.0,0.86,0.18,0.09,0.14,0.05,22
114719793337,1.5,0.0,0.0,0.0,6.5,4.5,0.0,0.0,0.0,2
114719880535,1.56,0.12,0.04,0.0,0.72,0.4,0.04,0.04,0.0,25
114719880935,0.67,0.0,0.0,0.0,0.33,0.67,0.33,0.0,0.0,3
114719880938,2.69,0.31,1.15,1.69,3.69,3.46,0.08,0.0,0.0,13
114719882731,1.29,0.0,0.14,0.0,0.71,0.43,0.14,0.29,0.14,7
114719882738,1.38,0.25,0.0,0.25,2.12,3.25,0.12,0.0,0.0,8
114719893234,1.33,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,6
114719893330,1.25,0.0,0.0,0.0,2.42,1.58,0.0,0.0,0.0,12
114719980237,1.0,1.33,0.17,0.0,2.67,1.67,0.17,0.17,0.17,6
114719980830,1.5,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,2
114719980832,1.11,0.0,0.0,0.0,1.06,0.14,0.0,0.03,0.0,36
114719982131,1.65,0.0,0.38,0.0,3.32,2.25,0.25,0.18,0.15,40
114719993037,1.25,0.0,0.0,0.0,3.25,1.0,0.0,0.0,0.0,4
114721080333,0.4,0.0,0.0,0.0,1.8,0.6,0.0,0.0,0.0,5
114721080537,1.2,0.0,0.0,0.0,1.35,0.5,0.05,0.4,0.0,20
114721080633,1.71,0.0,0.0,0.0,0.86,1.14,0.0,0.14,0.14,7
114721080636,0.1,0.0,0.0,0.0,2.3,1.5,0.0,0.0,0.0,10
114721082934,1.23,0.08,0.08,0.0,1.23,0.62,0.08,0.23,0.23,13
114721180238,1.58,0.54,1.04,0.19,1.19,0.73,0.0,0.0,0.0,26
114721180532,1.0,0.0,0.0,0.0,2.2,0.4,0.0,0.2,0.0,5
