userid,Type1_last3_day,Type2_last3_day,Type3_last3_day,Type4_last3_day,Type5_last3_day,Type6_last3_day,Type7_last3_day,Type8_last3_day,Type9_last3_day
114794780739,2,0,0,0,4,2,0,0,0
114794880234,4,1,6,3,14,5,0,1,1
114794880331,1,0,0,0,1,2,0,0,0
114794880833,3,0,1,0,3,3,2,0,1
114794980431,2,0,0,0,1,1,3,0,0
114794980538,1,0,0,0,4,4,0,0,0
114794980638,1,0,0,0,1,2,0,0,0
114794982135,1,0,0,0,2,3,0,0,0
114796080034,4,0,0,0,4,2,1,0,0
114796080138,1,0,0,0,7,2,0,0,0
114796080536,3,0,1,0,2,2,1,0,0
114796080738,7,2,3,0,6,3,1,0,0
114796082131,4,0,0,0,10,5,1,0,0
114796082931,2,0,0,0,19,7,1,0,0
114796093035,1,0,0,0,1,2,0,0,0
114796180032,3,4,0,15,9,6,1,0,0
114796180835,1,0,0,0,1,2,1,0,0
114796182137,0,0,0,0,0,0,1,0,0
114796182735,2,0,0,0,4,2,1,0,0
114796182937,6,7,19,9,39,29,1,0,0
114796193333,1,0,0,0,1,1,1,0,0
114796280038,16,4,30,0,37,6,3,0,0
114796280039,6,0,13,1,15,14,2,0,0
114796280132,7,0,0,1,6,3,1,0,0
114796280139,4,1,10,3,7,2,1,0,0
114796280633,3,0,0,0,2,0,0,0,0
114796280635,4,0,0,0,3,1,0,0,0
114796280830,4,0,0,0,6,4,1,0,0
114796282134,1,0,1,0,2,2,1,0,0
114796293235,9,5,10,0,3,2,0,0,0
114796293334,0,0,0,0,0,1,2,0,0
114796380031,3,0,9,0,0,0,0,0,0
114796380334,1,0,0,0,2,1,2,0,0
114796380732,1,0,0,0,4,4,3,0,0
114796382136,5,0,1,0,8,7,1,1,1
114796382139,4,1,16,0,9,3,0,0,0
114796480436,1,0,0,0,4,1,1,0,0
114796480834,5,0,0,0,10,1,0,1,1
114796580431,3,6,10,2,1,2,1,0,0
114796582938,3,4,0,0,5,2,1,0,0
114796680030,1,0,6,0,2,1,0,0,0
114796680339,5,0,0,0,5,1,0,0,0
114796680634,2,2,0,0,4,3,1,0,0
114796682138,4,1,0,1,6,5,1,0,0
114796780031,1,0,0,0,1,2,1,0,0
114796780337,7,0,0,0,7,2,1,0,0
114796780535,1,0,1,0,3,3,1,0,0
114796793633,5,0,1,0,0,0,0,0,0
114796880035,1,0,0,0,4,2,0,0,0
114796880235,3,2,10,0,5,5,0,0,0
114796880436,4,0,0,0,5,1,1,0,0
114796880830,4,0,7,0,9,7,1,0,0
114796980132,4,0,0,0,8,5,1,0,0
114796982739,1,0,0,0,2,1,1,0,0
114797080937,8,3,9,0,15,8,1,0,0
114797091130,1,4,0,1,7,8,3,0,0
114797093932,1,2,0,0,3,4,1,0,0
114797180537,2,1,0,0,3,2,1,1,0
114797280639,1,0,0,0,4,3,2,0,0
114797480134,6,0,0,0,4,3,0,0,0
114797480531,3,0,3,0,2,1,2,0,1
114797480939,6,0,0,0,10,4,1,1,0
114797482936,2,0,0,0,2,3,1,0,0
114797591330,2,0,1,1,2,3,1,0,0
114797591335,1,1,0,1,7,4,1,0,0
114797591730,1,0,0,0,4,3,0,0,0
114797591830,3,4,6,0,5,3,1,0,0
114797591836,0,0,0,0,0,0,1,0,0
114797591938,1,0,0,0,1,1,1,0,0
114797680332,1,0,0,0,2,1,1,0,0
114797680530,2,0,0,0,1,1,1,0,0
114797680535,2,0,0,0,3,3,1,1,1
114797680830,0,0,0,0,0,0,1,0,0
114797780332,0,0,0,0,2,1,1,0,0
114797780334,0,0,0,0,2,2,1,0,0
114797880134,4,1,6,8,6,1,0,0,0
114797880634,1,0,0,0,1,3,1,0,0
114797980038,5,1,23,3,14,12,2,0,0
114797980239,2,0,0,0,5,3,0,0,0
114797980531,1,0,0,0,1,1,1,0,0
114797980934,2,2,7,0,2,3,1,0,0
114797982130,0,0,0,0,0,0,1,0,0
114797982734,1,0,0,0,2,2,1,1,1
114800067246,3,3,34,0,9,2,1,1,1
114800067549,1,0,0,0,3,1,0,0,0
114800067840,4,0,0,0,6,5,0,0,0
114800069144,24,0,0,0,8,4,0,2,2
114800069146,3,0,0,0,1,3,0,0,0
114800069644,1,0,0,0,5,0,0,0,0
114800167740,5,0,0,0,2,1,0,0,0
114800169140,6,1,1,4,10,4,2,0,0
114800169148,1,0,0,0,1,3,0,0,0
114800253741,7,0,0,0,10,1,0,3,0
114800253744,1,0,0,0,1,2,0,1,0
114800267245,6,0,0,0,1,2,0,1,0
114800267546,12,0,0,0,5,2,0,0,0
114800267947,6,0,0,0,7,5,0,0,0
114800269141,4,0,0,0,7,2,0,0,0
114800367440,3,0,0,0,7,1,0,0,0
114800467040,4,1,0,0,7,3,2,0,0
114800467041,7,0,2,0,3,3,1,1,1
114800467243,4,0,0,0,5,1,1,0,0
114800467541,1,0,0,0,2,1,0,0,0
114800467942,3,0,0,0,9,7,0,0,0
114800567241,7,0,0,0,11,7,0,0,0
114800567448,7,0,0,0,5,2,0,0,0
114800567746,2,0,0,0,3,4,0,0,0
114800567945,1,0,0,0,2,1,0,0,0
114800569143,3,0,0,0,7,3,2,1,1
114800667147,4,0,0,0,7,4,0,0,0
114800667341,6,0,0,0,8,5,0,0,0
114800667348,5,0,0,0,7,3,0,0,0
114800667745,3,0,0,0,5,1,0,0,0
114800667945,3,0,0,0,2,1,1,0,0
114800669841,3,0,0,0,4,2,0,0,0
114800767444,3,0,0,0,5,1,0,0,0
114800767447,4,0,0,0,8,6,0,0,0
114800769642,6,10,42,15,11,6,1,0,0
114800867343,3,0,0,0,5,2,0,0,0
114800867441,3,0,0,0,8,3,3,0,0
114800867444,1,0,0,0,1,3,0,0,0
114800867543,6,0,0,0,9,2,0,0,0
114800967044,3,0,0,0,0,0,0,0,0
114800967047,1,0,0,0,2,1,0,0,0
114800967440,5,0,0,0,11,5,0,0,0
114800967443,4,0,0,0,5,1,0,0,0
114800969644,2,0,0,0,2,3,0,0,0
114800969648,8,0,0,0,9,4,0,1,0
114801053444,3,0,0,0,3,5,1,0,0
114801053445,0,0,0,0,2,1,0,0,0
114801067042,1,0,0,0,7,2,0,1,0
114801067647,5,0,0,0,15,5,0,0,0
114801153942,4,1,0,0,4,1,1,0,0
114801167040,3,0,0,0,8,2,0,0,0
114801167049,3,2,0,1,0,0,0,0,0
114801167843,6,0,0,0,9,6,0,0,0
114801169142,1,0,0,0,6,9,0,0,0
114801169643,4,0,0,27,3,0,0,0,0
114801267042,8,0,0,0,17,5,0,1,0
114801267146,1,0,0,0,1,3,1,0,0
114801267449,3,1,2,2,1,1,0,0,0
114801267742,2,0,0,0,4,4,0,0,0
114801267843,5,0,1,0,2,1,1,0,0
114801269147,4,0,2,0,2,1,0,0,0
114801269642,3,0,0,0,5,5,0,0,0
114801269842,3,0,0,0,4,2,1,1,0
114801367346,4,4,16,0,15,11,1,0,0
114801367843,3,0,0,0,2,1,0,0,0
114801369846,5,0,2,0,7,5,4,3,3
114801453942,4,0,0,0,4,2,0,0,0
114801467440,6,0,0,0,5,3,2,1,1
114801467643,4,0,0,0,3,1,1,0,0
114801467943,6,0,2,0,7,2,0,0,0
114801469647,5,0,0,0,3,3,0,1,1
114801469649,2,0,0,0,2,3,0,0,0
114801469848,3,1,0,0,9,1,1,0,0
114801553443,7,0,0,0,6,0,0,0,0
114801553941,4,0,0,0,2,3,0,0,0
114801553945,7,0,0,0,3,2,0,0,0
114801553948,1,1,0,0,4,3,0,0,0
114801567348,4,0,0,0,3,1,1,0,0
114801567445,3,0,0,0,5,8,0,0,0
114801567447,5,0,0,0,9,5,0,0,0
114801567942,1,0,0,0,7,7,0,0,0
114801569848,2,0,0,0,10,1,1,0,0
114801667040,5,9,3,3,26,11,2,0,0
114801667444,2,0,0,0,3,1,0,0,0
114801767844,3,0,0,0,2,2,1,0,0
114801767945,3,0,0,0,2,6,1,0,0
114801769643,2,0,0,0,8,1,0,0,0
114801867342,3,0,0,0,2,3,1,0,0
114801867345,1,0,0,0,8,5,0,0,0
114801867645,3,0,0,0,7,4,0,0,0
114801867943,3,0,0,0,3,4,1,0,0
114801869840,17,0,0,0,22,7,0,0,0
114801953940,2,0,0,0,2,1,0,0,0
114801953943,4,0,0,0,9,5,0,0,0
114801953948,3,1,0,0,2,1,1,0,0
114801967341,3,1,0,0,2,1,1,0,0
114801967342,4,0,0,0,11,6,0,0,0
114801967348,2,0,0,0,2,2,0,0,0
114801967441,4,0,0,0,5,3,0,0,0
114801967547,4,0,0,0,2,6,0,0,0
114801967745,4,3,1,0,7,5,2,1,1
114802067448,5,0,0,0,11,7,0,0,0
114802067747,3,0,0,0,7,3,0,0,0
114802069640,4,0,0,0,6,3,2,0,0
114802069643,3,0,0,0,0,0,0,0,0
114802167045,4,0,0,0,17,14,0,1,1
114802167241,3,0,0,0,2,2,0,1,0
114802167440,3,0,0,0,6,4,0,0,0
114802167543,2,0,0,0,5,4,0,0,0
114802167748,4,0,0,0,2,2,1,0,0
114802167949,3,0,0,0,2,0,0,0,0
114802169647,3,0,0,0,2,2,0,0,0
114802267746,3,0,0,0,5,4,0,0,0
114802269148,1,0,0,0,2,1,0,0,0
114802367443,6,0,0,0,7,4,0,0,0
114802367541,2,0,0,0,4,3,0,0,0
114802367544,4,1,6,0,7,5,1,0,0
114802369141,4,0,0,0,4,3,0,0,0
114802369144,3,0,0,0,9,7,0,0,0
114802369842,2,0,0,0,8,5,0,0,0
114802369845,4,0,0,0,10,4,0,0,0
114802469148,1,0,0,0,4,2,0,0,0
114802469644,4,2,0,4,7,1,1,0,0
114802567542,3,0,0,0,0,0,0,0,0
114802567940,2,0,0,0,6,0,0,0,0
114802667545,11,0,0,0,9,3,0,0,0
114802667748,3,0,0,0,2,3,0,0,0
114802769140,2,0,0,0,4,1,0,0,0
114802769143,3,0,0,0,3,1,1,0,0
114802867741,3,0,0,0,8,7,0,0,0
114802867940,5,4,1,4,2,1,2,1,1
114802967548,3,0,0,0,6,2,1,0,0
114802969844,2,0,0,0,3,0,0,0,0
114803050048,1,0,0,0,1,1,0,0,0
114803050443,3,0,0,0,3,2,1,0,0
114803050543,3,0,0,0,0,0,0,0,0
114803050649,3,0,0,0,3,1,1,0,0
114803050742,0,0,0,0,2,2,0,0,0
114803050746,4,0,0,0,3,2,0,0,0
114803052540,3,1,0,0,6,6,1,0,0
114803052948,3,0,0,0,6,3,0,0,0
114803053045,2,0,0,0,2,3,0,0,0
114803053048,3,0,0,0,13,7,0,0,0
114803053144,3,0,0,0,3,4,0,0,0
114803053244,3,0,3,0,3,1,0,0,0
114803053248,2,0,0,0,8,2,0,0,0
114803053249,4,0,0,0,4,2,0,0,0
114803053348,4,0,0,0,2,0,0,0,0
114803053445,4,0,0,0,11,3,0,0,0
114803053447,2,0,0,0,4,1,0,0,0
114803053448,2,0,0,0,3,1,1,0,0
114803053645,2,0,0,0,6,3,1,1,1
114803053746,2,0,0,0,6,2,0,0,0
114803053842,1,0,0,0,1,1,0,0,0
114803053843,3,0,0,0,5,3,0,0,0
114803053846,4,0,0,0,5,4,2,1,1
114803053848,4,0,0,0,2,0,0,0,0
114803053947,3,0,0,1,3,2,1,0,0
114803053949,3,0,0,0,5,3,0,0,0
114803055247,4,0,0,0,5,2,0,0,0
114803055743,0,0,0,0,3,2,0,0,0
114803056044,3,0,0,0,4,1,0,0,0
114803056046,1,0,0,0,5,5,0,1,0
114803056140,7,0,0,0,17,14,0,1,0
114803056142,1,0,9,0,4,3,0,0,0
114803058041,3,6,15,0,15,19,2,0,0
114803058340,10,0,0,0,28,26,0,2,2
114803058343,3,0,0,0,1,1,0,0,0
114803058346,2,0,0,0,5,1,0,0,0
114803058540,1,0,0,0,4,2,1,0,0
114803058545,3,0,0,0,3,1,0,0,0
114803058547,2,0,0,0,3,2,0,0,0
114803058643,4,0,0,0,6,1,0,0,0
114803058941,2,0,0,0,6,2,0,0,0
114803058948,2,0,0,0,8,2,0,0,0
114803067041,4,0,0,0,4,2,3,0,0
114803067046,1,0,0,0,3,1,0,0,0
114803067244,2,0,0,0,4,2,1,0,0
114803067341,7,0,0,0,9,7,4,1,1
114803067642,3,1,0,0,4,4,0,0,0
114803067746,5,0,1,0,4,1,1,0,0
114803067846,4,0,0,0,19,13,0,0,0
114803067941,5,0,0,0,9,2,0,0,0
114803069149,2,0,0,0,4,1,0,0,0
114803069641,6,0,0,0,6,3,1,0,0
114803069841,4,0,0,0,9,8,0,0,0
114803069848,16,0,2,0,8,3,2,1,1
114803150045,1,0,0,0,5,2,0,0,0
114803150343,3,0,0,0,0,0,0,0,0
114803150449,5,0,0,0,7,3,0,0,0
114803150749,4,0,0,0,2,3,1,0,0
114803153041,5,0,0,0,8,7,1,1,1
114803153042,4,3,0,3,4,1,1,0,0
114803153246,6,0,1,0,3,3,1,0,0
114803153345,2,0,0,0,4,4,1,0,0
114803153349,1,0,0,0,1,1,1,0,0
114803153848,4,0,0,7,2,0,1,0,0
114803153944,0,0,0,0,2,2,0,0,0
114803153947,1,0,0,0,10,3,0,0,0
114803167043,3,0,2,0,0,0,0,0,0
114803167044,2,0,0,0,2,2,0,0,0
114803167145,8,0,0,0,7,5,0,0,0
114803167149,3,0,0,0,2,3,1,0,0
114803167440,2,0,0,0,3,3,0,0,0
114803167449,4,0,0,0,10,7,0,0,0
114803167744,2,0,0,0,8,2,0,0,0
114803167844,3,2,0,0,3,3,1,0,0
114803167947,4,0,0,0,3,2,0,0,0
114803169141,1,0,0,0,1,1,0,0,0
114803169643,0,0,0,0,2,4,0,0,0
114803169843,1,0,0,0,2,2,0,1,0
114803250042,3,0,0,0,3,4,0,0,0
114803250146,3,0,0,0,2,1,1,0,0
114803250242,3,0,0,0,12,5,0,0,0
114803250347,4,0,0,0,10,7,0,0,0
114803250348,7,6,1,4,11,3,0,0,0
114803250440,4,0,0,0,2,0,0,0,0
114803250547,5,0,0,0,0,0,0,0,0
114803250649,1,0,0,0,2,1,0,0,0
114803250741,3,0,0,0,3,3,0,0,0
114803250743,3,0,0,0,10,7,0,0,0
114803250946,6,0,0,0,7,2,0,0,0
114803252040,1,0,0,0,2,1,0,0,0
114803252444,2,1,1,0,4,2,0,0,0
114803252940,3,0,0,0,0,0,0,0,0
114803252947,3,0,0,0,2,1,1,0,0
114803253041,4,0,0,0,5,1,0,0,0
114803253243,8,0,2,0,0,0,0,0,0
114803253343,3,0,0,0,6,2,0,0,0
114803253642,3,0,0,0,3,1,1,0,0
114803253647,3,0,0,0,6,1,0,0,0
114803253745,3,0,0,0,4,3,0,0,0
114803254141,6,0,0,0,4,2,0,0,0
114803254442,1,1,0,0,2,1,0,0,0
114803254641,2,0,0,0,3,1,0,0,0
114803254644,5,0,0,0,4,1,0,0,0
114803255041,4,0,0,1,2,0,1,0,0
114803255440,5,0,0,0,2,1,0,0,0
114803255541,0,0,0,0,0,0,1,0,0
114803255542,5,0,0,0,13,16,0,2,2
114803255644,8,2,1,0,5,4,2,0,0
114803255646,5,0,0,0,7,4,0,0,0
114803258146,3,0,0,0,5,12,1,1,1
114803258248,1,0,0,0,4,1,0,0,2
114803258341,3,0,0,0,2,1,0,0,0
114803258342,2,0,0,0,10,3,0,0,0
114803258845,3,0,0,0,7,4,0,0,0
114803258945,8,0,0,0,9,6,0,0,0
114803258948,6,0,0,0,9,4,0,0,0
114803258949,3,0,0,0,19,3,0,0,0
114803267144,3,4,9,3,8,5,1,0,0
114803267244,3,0,0,0,4,5,1,0,0
114803267341,3,0,0,0,9,6,0,0,0
114803267646,8,0,0,0,9,3,0,0,0
114803267647,4,2,9,0,4,3,0,0,0
114803267740,6,0,0,0,6,14,0,0,0
114803267747,3,0,0,0,4,1,0,0,0
114803267841,7,1,2,6,18,6,1,0,0
114803267847,2,0,0,0,2,1,0,0,0
114803269641,2,0,0,0,4,4,1,0,0
114803269848,0,0,0,0,2,1,0,0,0
114803350244,7,2,1,0,5,1,0,0,0
114803350347,2,0,0,0,2,2,0,0,0
114803350446,2,1,0,5,4,0,0,0,0
114803350743,5,0,0,0,7,1,0,0,0
114803353642,1,0,0,0,3,2,0,0,0
114803353840,3,0,0,0,12,3,0,0,0
114803353846,6,1,1,0,11,8,0,0,0
114803367147,8,0,0,0,13,7,0,0,0
114803367445,5,4,0,1,7,5,1,0,0
114803367549,3,1,0,0,0,0,0,0,0
114803367744,4,0,0,0,6,5,1,0,0
114803367748,3,0,0,0,2,2,0,0,0
114803367940,3,2,0,0,4,2,1,0,0
114803367949,5,0,0,0,5,7,0,0,0
114803369141,3,4,0,6,4,2,1,0,0
114803369640,8,0,0,0,14,7,0,1,1
114803369647,3,0,0,0,7,5,0,0,0
114803369842,8,0,0,0,6,3,0,0,0
114803450542,3,0,0,0,3,2,0,0,0
114803450543,3,0,0,0,2,2,0,0,0
114803450549,2,0,0,0,2,0,0,0,0
114803450741,3,0,0,0,0,0,0,0,0
114803453145,4,0,0,0,8,2,0,0,0
114803453241,4,0,0,0,8,7,1,0,0
114803453249,3,0,0,0,2,2,0,0,0
114803453844,8,0,0,0,5,2,0,0,0
114803467341,4,0,0,0,5,2,0,1,1
114803467348,3,0,0,0,10,5,0,0,0
114803467444,1,0,0,0,8,3,0,0,0
114803467545,3,0,0,0,0,0,1,0,0
114803467646,3,3,7,4,4,2,1,1,1
114803467647,1,0,0,0,1,2,0,0,0
114803467648,1,0,0,0,5,2,0,0,0
114803467741,3,0,0,0,11,1,0,0,0
114803467744,4,2,0,2,15,6,0,0,0
114803467748,4,0,0,0,5,3,0,0,0
114803467844,3,0,0,0,6,0,1,0,0
114803467941,5,0,0,0,14,4,0,0,0
114803467946,3,0,0,0,6,2,0,0,0
114803469140,3,0,0,0,10,5,0,3,3
114803469145,3,0,0,0,11,10,0,1,0
114803469641,3,0,0,0,8,3,0,0,0
114803469846,4,0,0,0,5,4,0,2,0
114803469849,3,1,0,0,3,2,2,1,0
114803550142,5,0,0,0,6,2,1,0,0
114803550149,1,0,0,0,1,1,0,0,0
114803550641,1,0,0,0,1,1,0,0,0
114803550743,4,0,0,0,2,1,0,0,0
114803550947,4,0,0,0,9,1,0,0,0
114803552947,1,0,0,0,2,2,0,0,0
114803553046,3,2,0,0,2,2,0,0,0
114803553140,3,0,0,0,3,0,1,0,0
114803553241,1,0,0,0,6,7,0,1,0
114803553243,6,0,0,0,11,3,0,0,0
114803553248,3,0,0,0,4,1,0,0,0
114803553446,1,0,0,0,1,3,0,0,0
114803553540,3,0,0,0,2,1,1,0,0
114803553643,0,0,0,0,4,4,0,0,0
114803553843,1,0,0,0,2,4,0,0,0
114803553948,6,0,5,0,7,5,3,1,1
114803567042,0,0,0,0,0,0,2,0,0
114803567045,3,0,0,0,2,1,0,0,0
114803567046,3,0,0,0,2,1,0,0,0
114803567246,6,0,0,0,7,3,0,1,1
114803567247,1,0,0,0,0,1,0,0,0
114803567249,3,0,0,2,5,4,0,0,0
114803567544,1,0,0,0,2,1,0,0,0
114803567642,0,0,0,0,1,1,0,0,0
114803567644,4,0,5,10,17,8,2,0,0
114803567744,3,0,0,0,3,0,0,0,0
114803567745,4,0,0,0,2,1,1,0,0
114803567746,2,0,0,0,3,0,1,0,0
114803569144,6,0,0,0,8,1,0,0,0
114803569145,3,0,0,0,1,1,1,0,0
114803569843,4,0,0,0,2,1,1,0,0
114803653243,4,0,0,0,1,1,1,0,0
114803653444,3,0,0,0,2,0,0,0,0
114803653449,0,0,0,0,2,1,1,0,0
114803653544,3,0,0,0,3,2,0,0,0
114803653943,6,0,0,0,8,5,0,1,0
114803667046,3,0,0,0,6,3,1,0,0
114803667241,4,0,0,0,4,1,0,0,0
114803667340,0,0,0,0,1,1,0,0,0
114803667440,6,0,0,0,8,7,0,1,0
114803667549,5,0,0,0,8,4,0,0,0
114803667741,5,0,0,0,3,1,0,0,0
114803667848,3,0,0,0,2,1,0,0,0
114803669142,3,0,0,0,4,2,1,0,0
114803750140,3,0,1,0,9,3,1,0,0
114803750342,1,0,0,0,3,1,0,0,0
114803750644,4,0,2,0,2,1,1,0,0
114803750746,2,0,0,0,4,5,0,0,0
114803750841,5,0,0,0,19,10,0,0,0
114803752440,4,1,0,1,1,2,0,0,0
114803753146,0,0,0,0,2,3,1,0,0
114803753342,0,0,0,0,2,1,0,0,0
114803753440,3,0,0,0,6,1,1,0,0
114803753543,3,1,0,0,6,2,0,0,0
114803753644,3,0,0,0,3,2,0,0,0
114803753646,2,0,0,0,1,1,1,0,0
114803753846,1,0,0,0,1,1,0,0,0
114803753849,0,0,0,1,3,1,1,0,0
114803767041,1,0,0,0,2,1,0,0,0
114803767047,4,1,0,0,8,4,1,0,0
114803767142,3,0,0,0,2,3,0,0,0
114803767243,7,0,0,0,9,9,0,0,0
114803767248,6,0,0,0,3,6,0,0,0
114803767348,3,0,0,0,2,1,0,0,0
114803767442,3,0,0,0,3,1,0,0,0
114803767446,2,0,0,0,3,3,0,0,0
114803767541,5,0,0,0,5,2,0,0,0
114803767641,6,0,1,0,4,2,0,0,0
114803767646,3,0,2,0,12,2,1,0,0
114803767647,3,0,0,0,2,2,0,0,0
114803769143,6,0,0,0,7,1,0,0,0
114803769148,5,0,0,0,10,7,0,2,0
114803769841,3,0,0,0,5,4,1,0,0
114803853648,1,0,0,0,1,1,0,0,0
114803853745,7,0,0,0,10,4,0,0,0
114803853841,4,0,0,0,2,1,0,0,0
114803853842,4,0,0,0,0,0,0,0,0
114803867247,4,0,0,0,8,5,0,0,0
114803867449,2,0,0,0,4,3,0,0,0
114803867544,3,0,0,0,6,3,0,0,0
114803867545,3,0,0,0,3,1,0,0,0
114803867648,1,0,0,0,7,1,0,0,0
114803867942,6,0,0,0,6,3,0,1,0
114803869145,3,0,0,0,4,0,0,0,0
114803869148,6,0,0,0,2,1,0,0,0
114803869640,3,0,4,3,11,2,0,0,0
114803869846,4,0,0,0,6,2,0,0,0
114803869849,5,0,0,0,5,2,1,0,0
114803950442,3,0,0,0,8,7,0,0,0
114803953140,5,0,0,0,2,2,1,0,0
114803953342,2,0,0,0,5,3,0,0,0
114803953345,2,0,0,0,16,6,0,0,0
114803953548,4,0,0,0,3,2,0,0,0
114803953940,5,1,3,0,7,5,0,0,0
114803967243,2,0,0,0,4,4,0,0,0
114803967644,2,0,0,0,4,2,0,0,0
114803967848,1,0,0,0,1,1,0,0,0
114803969147,5,0,0,0,3,12,0,0,0
114804067941,3,0,0,0,7,3,0,0,0
114804167046,2,0,0,0,6,6,0,0,0
114804167048,7,0,0,0,7,3,0,1,0
114804167741,2,0,0,0,2,1,0,0,0
114804167942,3,0,0,0,11,3,0,0,0
114804169647,4,0,0,0,5,5,0,1,0
114804267346,4,3,2,5,10,7,1,0,0
114804267442,3,0,0,0,4,1,0,0,0
114804269840,4,0,0,1,2,2,1,1,1
114804367448,4,0,0,0,4,3,1,0,0
114804367746,13,0,0,0,5,7,1,0,0
114804369843,8,0,0,0,2,1,0,0,0
114804467442,4,0,0,0,4,3,0,0,0
114804467948,3,0,0,0,5,4,0,0,0
114804469145,2,20,12,70,28,10,1,0,0
114804567240,3,0,0,0,2,2,0,0,0
114804567243,5,0,0,0,10,1,1,0,0
114804567741,3,0,0,0,8,2,2,0,0
114804569643,11,0,0,0,16,4,0,0,0
114804667445,8,1,21,6,6,4,1,0,0
114804669140,2,0,0,0,6,4,0,0,0
114804669142,3,0,0,0,4,2,1,0,0
114804767043,3,0,0,0,3,4,0,0,0
114804767245,3,2,2,2,4,1,1,2,1
114804767545,2,0,0,0,4,1,0,0,0
114804767745,3,0,0,0,4,2,0,0,0
114804767945,6,0,2,1,7,2,0,0,0
114804769141,3,0,0,0,1,1,0,0,0
114804769143,2,0,1,0,3,2,2,1,1
114804769149,3,0,0,0,11,7,0,0,0
114804867548,3,0,0,0,3,2,0,0,0
114804867745,5,0,0,0,11,10,0,0,0
114804867949,3,0,0,0,4,2,0,0,0
114804967448,5,1,0,8,7,0,2,0,0
114805067044,5,0,0,0,6,4,3,2,2
114805067240,3,4,0,0,2,1,1,0,0
114805067242,1,1,0,0,3,2,1,0,0
114805067245,3,0,0,0,0,0,0,0,0
114805069143,3,0,0,0,4,1,1,0,0
114805167540,2,0,0,0,1,2,0,0,0
114805167541,4,0,0,0,9,2,0,0,0
114805169143,1,0,0,0,7,2,0,0,0
114805169148,4,0,0,0,2,2,0,0,0
114805267040,4,0,0,0,12,6,0,0,0
114805267241,2,0,0,0,1,1,0,0,0
114805267440,4,0,0,0,1,1,0,0,0
114805267444,3,0,0,0,3,3,0,0,0
114805369640,0,0,0,0,1,0,0,0,0
114805369644,6,0,0,0,7,1,0,0,0
114805467448,3,1,0,4,7,5,2,0,0
114805467543,2,0,0,0,13,5,0,2,0
114805467549,1,0,0,0,2,5,0,0,0
114805469140,3,0,0,0,2,2,0,0,0
114805469148,4,5,22,0,0,0,0,0,0
114805569149,4,0,0,0,11,5,0,0,0
114805569643,0,0,0,0,4,3,0,0,0
114805667047,7,0,0,0,13,12,0,0,0
114805667141,2,0,0,0,2,1,0,0,0
114805667944,1,0,0,0,1,5,0,0,0
114805767540,2,0,0,0,7,3,0,0,0
114805769144,2,0,0,0,6,2,0,0,0
114805769149,4,0,0,0,7,12,0,0,0
114805769642,3,0,0,0,4,2,0,0,0
114805769648,7,0,0,0,10,4,0,0,0
114805867449,6,0,0,0,6,6,0,0,0
114805867545,3,0,0,0,4,1,0,0,0
114805869146,7,0,0,0,7,7,0,0,0
114805869844,9,0,0,0,8,2,2,1,1
114805967046,2,0,0,0,5,3,2,1,1
114805967049,2,0,0,0,2,2,0,0,0
114805967243,4,0,4,5,3,0,1,0,0
114805967341,1,0,0,0,1,1,0,0,0
114805967449,3,0,0,0,2,2,0,0,0
114805967744,5,0,0,0,7,4,0,0,0
114805967945,1,0,0,0,1,0,0,0,0
114805967946,5,0,1,0,2,1,1,0,0
114805969141,7,0,0,0,8,5,0,5,0
114806067141,3,3,4,0,3,1,1,0,0
114806067547,2,0,0,0,7,5,0,0,0
114806067845,11,0,0,0,6,3,0,1,1
114806067947,0,0,0,0,0,0,0,0,2
114806069642,4,0,0,0,3,3,0,0,0
114806153443,6,0,0,0,2,3,0,0,0
114806153446,8,2,3,2,10,6,0,0,0
114806153542,3,0,0,0,0,0,0,0,0
114806167049,3,0,0,0,9,4,0,0,0
114806167346,2,0,0,0,9,3,0,0,0
114806167447,8,1,0,0,3,5,1,0,0
114806167746,3,0,0,0,1,0,0,0,0
114806167943,3,0,0,0,13,4,1,0,0
114806169140,3,0,0,0,6,2,0,0,0
114806169640,3,0,0,0,2,2,0,0,0
114806169647,4,0,0,0,13,13,0,0,0
114806169847,6,0,0,0,7,6,0,0,0
114806253541,0,0,0,0,0,1,0,0,0
114806267042,3,0,0,0,4,1,1,0,0
114806267248,3,0,0,0,5,4,0,0,0
114806267545,4,0,0,0,7,5,0,0,0
114806267645,3,0,0,0,13,6,3,0,0
114806267740,3,0,0,0,1,1,1,0,0
114806267943,2,0,0,0,3,3,0,0,0
114806269840,3,0,0,0,5,3,0,0,0
114806269841,3,0,0,0,2,2,1,0,0
114806269842,5,0,0,0,12,3,3,0,0
114806353044,1,0,0,0,1,2,0,0,0
114806353143,2,0,0,0,1,1,0,0,0
114806353241,8,0,0,0,6,14,0,1,1
114806353247,1,0,0,0,5,3,0,0,0
114806353248,2,0,0,0,3,3,0,1,1
114806353340,2,0,0,0,2,3,0,0,0
114806353443,1,0,0,0,3,1,0,0,0
114806353444,3,0,0,0,1,1,1,0,0
114806353549,5,0,0,0,6,1,0,0,0
114806353741,2,0,0,0,6,2,0,0,0
114806353846,5,0,0,0,8,2,1,0,0
114806353946,3,0,0,0,7,2,0,0,0
114806367141,2,0,0,0,3,3,0,0,0
114806367145,2,0,0,0,5,0,0,0,0
114806367247,4,0,0,0,1,1,1,0,0
