userid,orderid,orderTime,orderType,city,country,continent
112628365909,1078993,2017-06-12 16:59:31,0,悉尼,澳大利亚,大洋洲
112628365909,1078994,2017-01-27 22:52:25,0,悉尼,澳大利亚,大洋洲
112628369688,1079001,2017-03-31 02:36:39,1,波士顿,美国,北美洲
112628369688,1079002,2017-04-02 04:37:43,1,纽约,美国,北美洲
112628469184,1079007,2017-08-03 08:14:30,0,旧金山,美国,北美洲
112628469184,1079006,2017-08-03 07:37:31,0,旧金山,美国,北美洲
112628565808,1079023,2016-11-16 10:06:48,0,纽约,美国,北美洲
112628565808,1079025,2016-11-07 18:51:58,0,纽约,美国,北美洲
112628565882,1079026,2016-12-04 19:27:37,0,万象,老挝,亚洲
112628565882,1079027,2016-12-01 01:25:08,0,万象,老挝,亚洲
112628569684,1079048,2017-01-07 07:11:42,0,台北,中国台湾,亚洲
112628569684,1079047,2017-04-23 23:02:46,0,东京,日本,亚洲
112628569684,1079045,2016-12-31 21:22:50,0,台北,中国台湾,亚洲
112628569684,1079044,2017-04-15 13:53:04,1,悉尼,澳大利亚,大洋洲
112628569684,1079040,2017-04-23 22:43:25,1,东京,日本,亚洲
112628569684,1079043,2017-04-15 14:07:21,1,悉尼,澳大利亚,大洋洲
112628569684,1079038,2016-11-10 15:48:22,0,新加坡,新加坡,亚洲
112628569684,1079037,2017-01-06 15:41:04,0,台北,中国台湾,亚洲
112628569684,1079039,2016-11-07 03:59:23,0,新加坡,新加坡,亚洲
112628665082,1079050,2016-11-09 06:55:06,0,台北,中国台湾,亚洲
112628665483,1079061,2017-01-23 05:52:51,1,曼谷,泰国,亚洲
112628665483,1079062,2017-01-23 05:40:21,1,曼谷,泰国,亚洲
112628665483,1079064,2016-12-31 17:48:25,0,华盛顿,美国,北美洲
112628665805,1079067,2016-11-13 21:06:41,0,东京,日本,亚洲
112628665884,1079070,2017-06-01 18:48:12,0,墨尔本,澳大利亚,大洋洲
112628665884,1079071,2017-06-01 18:58:35,0,悉尼,澳大利亚,大洋洲
112628665884,1079072,2016-12-21 23:02:16,0,奥克兰,新西兰,大洋洲
112628665884,1079073,2017-06-13 22:10:52,1,墨尔本,澳大利亚,大洋洲
112628665884,1079075,2016-11-07 18:15:20,0,新加坡,新加坡,亚洲
112628665884,1079076,2017-06-01 19:10:28,0,悉尼,澳大利亚,大洋洲
112628665884,1079077,2017-06-02 17:42:46,0,墨尔本,澳大利亚,大洋洲
112628665905,1079081,2017-08-06 01:33:57,0,悉尼,澳大利亚,大洋洲
112628665905,1079078,2017-08-09 09:46:27,1,墨尔本,澳大利亚,大洋洲
112628669389,1079083,2017-04-02 08:17:29,0,伦敦,英国,欧洲
112628765383,1079096,2017-02-22 02:33:30,1,大阪,日本,亚洲
112628765383,1079094,2017-02-22 02:54:24,1,东京,日本,亚洲
112628765480,1079101,2017-01-06 01:25:51,0,新加坡,新加坡,亚洲
112628769608,1079125,2017-07-11 14:48:27,0,香港,中国香港,亚洲
112628769688,1079127,2016-11-28 23:33:51,0,悉尼,澳大利亚,大洋洲
112628769688,1079128,2016-11-27 02:01:03,0,悉尼,澳大利亚,大洋洲
112628769688,1079129,2016-11-20 23:02:33,0,黄金海岸,澳大利亚,大洋洲
112628769688,1079130,2016-11-20 22:54:03,0,悉尼,澳大利亚,大洋洲
112628769688,1079132,2016-11-26 23:06:46,0,凯恩斯,澳大利亚,大洋洲
112628865283,1079138,2017-01-20 21:46:37,0,悉尼,澳大利亚,大洋洲
112628865283,1079139,2016-12-18 01:41:09,0,悉尼,澳大利亚,大洋洲
112628865283,1079142,2016-12-13 02:06:15,0,悉尼,澳大利亚,大洋洲
112628865283,1079143,2017-01-02 03:46:24,0,悉尼,澳大利亚,大洋洲
112628865407,1079154,2017-05-30 19:50:50,0,东京,日本,亚洲
112628865407,1079153,2017-05-30 19:55:24,0,东京,日本,亚洲
112628865407,1079152,2017-05-30 19:56:25,0,东京,日本,亚洲
112628865407,1079151,2017-05-30 19:53:46,0,东京,日本,亚洲
112628865407,1079149,2017-05-21 01:24:36,0,东京,日本,亚洲
112628865407,1079150,2017-05-21 01:21:31,0,东京,日本,亚洲
112629065203,1079192,2017-04-18 18:30:49,0,芽庄,越南,亚洲
112629065203,1079191,2017-04-18 18:52:38,0,芽庄,越南,亚洲
112629065203,1079190,2017-06-02 00:28:45,0,墨尔本,澳大利亚,大洋洲
112629065203,1079189,2016-12-28 17:32:19,0,墨尔本,澳大利亚,大洋洲
112629065203,1079188,2017-04-18 18:33:00,0,芽庄,越南,亚洲
112629069382,1079209,2017-03-01 19:29:03,0,新加坡,新加坡,亚洲
112629069382,1079210,2017-06-01 07:29:34,0,新加坡,新加坡,亚洲
112629069382,1079214,2017-06-22 01:01:22,0,新加坡,新加坡,亚洲
112629165804,1079232,2017-06-08 02:03:52,1,巴黎,法国,欧洲
112629169602,1079240,2016-12-08 22:59:41,0,首尔,韩国,亚洲
112629265206,1079246,2017-05-04 17:59:11,0,东京,日本,亚洲
112629265206,1079247,2017-05-04 04:51:35,0,东京,日本,亚洲
112629265206,1079249,2017-05-04 17:59:11,1,东京,日本,亚洲
112629265206,1079250,2017-05-04 04:51:35,1,东京,日本,亚洲
112629265206,1079251,2017-05-04 18:02:37,0,东京,日本,亚洲
112629265206,1079252,2017-05-04 17:59:11,1,东京,日本,亚洲
112629265206,1079253,2017-05-04 04:51:35,1,东京,日本,亚洲
112629265502,1079258,2017-04-09 01:00:55,0,纽约,美国,北美洲
112629265502,1079259,2017-04-09 01:11:08,0,纽约,美国,北美洲
112629265502,1079260,2017-04-09 01:48:28,1,纽约,美国,北美洲
112629265502,1079255,2017-04-09 06:21:57,1,纽约,美国,北美洲
112629265502,1079256,2017-04-09 01:42:26,1,纽约,美国,北美洲
112629265887,1079262,2017-04-14 15:32:50,0,罗马,意大利,欧洲
112629265887,1079264,2017-04-14 16:13:22,0,米兰,意大利,欧洲
112629369600,1079290,2017-04-25 04:46:37,0,巴黎,法国,欧洲
112629369602,1079292,2017-05-13 01:56:23,0,黄金海岸,澳大利亚,大洋洲
112629465082,1079299,2017-04-21 22:57:02,0,香港,中国香港,亚洲
112629465082,1079301,2017-04-21 23:16:59,0,香港,中国香港,亚洲
112629465288,1079303,2017-05-20 19:31:02,0,吉隆坡,马来西亚,亚洲
112629565406,1079322,2016-11-23 08:19:49,0,墨尔本,澳大利亚,大洋洲
112629565907,1079335,2017-05-11 03:22:37,0,台北,中国台湾,亚洲
112629565983,1079337,2017-01-05 18:43:43,0,曼谷,泰国,亚洲
112629665004,1079342,2017-03-16 22:55:14,0,伦敦,英国,欧洲
112629665004,1079343,2017-08-17 03:22:00,0,东京,日本,亚洲
112629669687,1079365,2017-05-19 07:25:50,0,拉斯维加斯,美国,北美洲
112629769689,1079399,2016-11-26 01:41:22,0,阿布扎比,阿联酋,亚洲
112629769689,1079406,2016-12-13 19:41:57,0,苏梅岛,泰国,亚洲
112629769689,1079413,2016-12-13 19:28:57,0,曼谷,泰国,亚洲
112629769689,1079412,2017-02-09 23:18:21,0,悉尼,澳大利亚,大洋洲
112629769689,1079397,2016-11-14 19:17:44,1,新加坡,新加坡,亚洲
112629769689,1079405,2016-11-26 01:09:24,1,迪拜,阿联酋,亚洲
112629769689,1079395,2016-11-26 01:06:12,1,迪拜,阿联酋,亚洲
112629769689,1079383,2016-11-23 23:36:07,1,首尔,韩国,亚洲
112629769689,1079389,2016-12-13 19:38:21,0,曼谷,泰国,亚洲
112629769689,1079392,2016-12-13 19:46:27,0,苏梅岛,泰国,亚洲
112629769689,1079393,2016-11-23 23:29:53,0,首尔,韩国,亚洲
112629865406,1079417,2017-02-24 17:27:02,0,香港,中国香港,亚洲
112629865805,1079428,2017-06-05 22:43:18,1,吉隆坡,马来西亚,亚洲
112629865885,1079431,2017-05-05 05:57:52,0,大阪,日本,亚洲
112629965804,1079465,2016-12-30 22:40:45,0,东京,日本,亚洲
112630065989,1079514,2017-01-10 07:40:43,0,胡志明市,越南,亚洲
112630065989,1079513,2017-01-10 07:38:47,0,胡志明市,越南,亚洲
112630069184,1079520,2017-01-08 03:29:56,0,台北,中国台湾,亚洲
112630083503,1079534,2017-08-12 05:48:55,0,悉尼,澳大利亚,大洋洲
112630083503,1079533,2017-08-15 17:25:07,1,悉尼,澳大利亚,大洋洲
112630083503,1079535,2017-08-15 17:26:25,1,悉尼,澳大利亚,大洋洲
112630083503,1079532,2017-08-15 17:34:03,1,悉尼,澳大利亚,大洋洲
112630083503,1079530,2017-08-12 05:54:26,0,悉尼,澳大利亚,大洋洲
112630165380,1079544,2016-12-28 13:39:56,1,旧金山,美国,北美洲
112630165380,1079542,2016-12-28 13:57:59,1,旧金山,美国,北美洲
112630165684,1079550,2017-05-14 21:11:19,0,新加坡,新加坡,亚洲
112630165687,1079568,2017-01-04 16:48:43,0,布里斯班,澳大利亚,大洋洲
112630165687,1079567,2017-01-03 21:16:07,0,布里斯班,澳大利亚,大洋洲
112630165687,1079566,2017-01-04 06:53:22,0,悉尼,澳大利亚,大洋洲
112630165687,1079565,2017-01-04 23:26:22,0,悉尼,澳大利亚,大洋洲
112630165687,1079564,2017-01-04 17:20:46,0,布里斯班,澳大利亚,大洋洲
112630165687,1079562,2017-01-04 06:25:25,0,布里斯班,澳大利亚,大洋洲
112630165687,1079563,2017-01-04 23:22:48,0,悉尼,澳大利亚,大洋洲
112630165687,1079569,2017-01-04 16:56:11,0,悉尼,澳大利亚,大洋洲
112630165687,1079560,2017-01-05 09:22:52,0,悉尼,澳大利亚,大洋洲
112630165687,1079558,2017-01-05 15:56:28,0,悉尼,澳大利亚,大洋洲
112630165687,1079557,2017-01-05 09:19:36,0,悉尼,澳大利亚,大洋洲
112630165687,1079556,2017-01-04 19:37:13,0,墨尔本,澳大利亚,大洋洲
112630165687,1079555,2017-01-04 17:43:37,0,黄金海岸,澳大利亚,大洋洲
112630165687,1079554,2017-01-04 23:03:35,0,墨尔本,澳大利亚,大洋洲
112630169189,1079575,2016-11-08 07:11:09,0,台北,中国台湾,亚洲
112630265100,1079591,2017-04-05 18:00:14,0,曼谷,泰国,亚洲
112630265303,1079596,2017-06-21 18:01:24,0,香港,中国香港,亚洲
112630265684,1079607,2017-04-15 20:04:20,0,普吉岛,泰国,亚洲
112630265789,1079613,2017-07-08 18:39:59,0,普吉岛,泰国,亚洲
112630265789,1079612,2017-07-08 18:25:16,0,普吉岛,泰国,亚洲
112630265908,1079616,2017-04-26 17:40:31,0,曼谷,泰国,亚洲
112630265908,1079617,2017-05-03 03:14:35,0,清迈,泰国,亚洲
112630283803,1079637,2017-01-01 16:27:51,0,纽约,美国,北美洲
112630369607,1079649,2017-04-17 18:15:26,0,槟城,马来西亚,亚洲
112630465008,1079653,2017-06-11 01:47:55,0,吉隆坡,马来西亚,亚洲
112630465008,1079651,2017-06-10 17:32:43,0,吉隆坡,马来西亚,亚洲
112630465008,1079652,2017-06-10 17:35:57,0,吉隆坡,马来西亚,亚洲
112630465781,1079660,2017-04-02 18:37:38,0,吉隆坡,马来西亚,亚洲
112630465789,1079665,2017-05-27 20:47:54,1,奥克兰,新西兰,大洋洲
112630465789,1079661,2017-06-04 08:48:27,1,奥克兰,新西兰,大洋洲
112630465887,1079687,2017-04-24 19:47:46,0,曼谷,泰国,亚洲
112630465887,1079693,2017-03-08 11:18:17,0,巴黎,法国,欧洲
112630465887,1079689,2017-04-20 23:21:00,0,迪拜,阿联酋,亚洲
112630465887,1079690,2017-06-28 19:01:33,0,巴黎,法国,欧洲
112630465887,1079691,2017-04-20 23:24:12,0,迪拜,阿联酋,亚洲
112630465887,1079698,2017-06-19 05:09:19,0,曼谷,泰国,亚洲
112630465887,1079696,2017-04-14 04:14:43,1,米兰,意大利,欧洲
112630465887,1079699,2017-03-04 06:50:09,1,北海道--札幌,日本,亚洲
112630465887,1079694,2017-07-05 01:05:31,1,迪拜,阿联酋,亚洲
112630465887,1079684,2017-04-14 04:24:56,1,米兰,意大利,欧洲
112630465887,1079673,2017-04-27 18:59:17,1,旧金山,美国,北美洲
112630465887,1079676,2017-04-27 19:34:24,1,旧金山,美国,北美洲
112630465887,1079683,2017-04-24 23:54:03,0,曼谷,泰国,亚洲
112630465889,1079700,2017-07-11 03:42:26,0,新加坡,新加坡,亚洲
112630465889,1079701,2017-07-11 03:22:52,0,新加坡,新加坡,亚洲
112630469305,1079714,2016-12-29 08:28:33,0,新加坡,新加坡,亚洲
112630469305,1079715,2017-01-05 22:25:54,0,巴厘岛,印度尼西亚,亚洲
112630480006,1079718,2016-12-02 22:59:12,0,大阪,日本,亚洲
112630480986,1079740,2017-05-15 05:47:48,0,吉隆坡,马来西亚,亚洲
112630483289,1079746,2017-07-07 07:31:48,0,芽庄,越南,亚洲
112630483289,1079745,2017-07-07 07:24:44,0,芽庄,越南,亚洲
112630483783,1079753,2017-07-01 16:22:39,0,吉隆坡,马来西亚,亚洲
112630565508,1079764,2017-08-31 18:34:27,0,新加坡,新加坡,亚洲
112630665782,1079786,2017-02-02 22:49:05,0,巴黎,法国,欧洲
112630665782,1079783,2016-11-20 01:31:05,1,花莲,中国台湾,亚洲
112630765009,1079799,2017-07-13 07:15:54,0,名古屋,日本,亚洲
112630765009,1079795,2017-07-08 03:36:13,0,名古屋,日本,亚洲
112630800202,1079823,2016-12-04 02:40:57,0,曼谷,泰国,亚洲
112630800202,1079822,2016-12-04 02:33:13,0,曼谷,泰国,亚洲
112630800202,1079821,2017-04-02 02:36:33,0,吉隆坡,马来西亚,亚洲
112630800803,1079839,2017-04-02 19:19:18,0,吉隆坡,马来西亚,亚洲
112630800803,1079838,2017-03-30 04:46:52,0,吉隆坡,马来西亚,亚洲
112630800803,1079837,2017-03-26 06:34:36,0,吉隆坡,马来西亚,亚洲
112630800803,1079835,2017-06-09 16:07:49,0,曼谷,泰国,亚洲
112630802187,1079844,2017-06-11 08:35:48,0,吉隆坡,马来西亚,亚洲
112630802187,1079845,2017-08-13 07:17:10,0,吉隆坡,马来西亚,亚洲
112630802609,1079850,2017-05-14 06:43:38,0,新加坡,新加坡,亚洲
112630802700,1079855,2017-05-17 06:28:15,0,温哥华,加拿大,北美洲
112630802700,1079857,2017-06-15 07:36:25,0,多伦多,加拿大,北美洲
112630802700,1079856,2017-08-01 08:36:56,0,巴塞罗那,西班牙,欧洲
112630802700,1079858,2017-06-28 06:31:49,1,马德里,西班牙,欧洲
112630865006,1079914,2017-05-08 23:00:08,0,清迈,泰国,亚洲
112630865682,1079989,2017-03-29 18:00:20,0,吉隆坡,马来西亚,亚洲
112630865682,1079991,2017-05-08 18:37:59,0,吉隆坡,马来西亚,亚洲
112630865708,1080002,2017-04-12 02:00:51,0,普吉岛,泰国,亚洲
112630865708,1080004,2017-04-12 01:48:26,0,普吉岛,泰国,亚洲
112630865708,1080005,2017-04-11 21:28:03,0,普吉岛,泰国,亚洲
112630865708,1080006,2017-04-11 21:48:02,0,普吉岛,泰国,亚洲
112630865889,1080020,2017-03-02 14:46:51,0,阿德莱德,澳大利亚,大洋洲
112630880000,1080074,2017-05-24 01:27:21,0,吉隆坡,马来西亚,亚洲
112630880000,1080072,2017-05-11 22:26:49,0,曼谷,泰国,亚洲
112630880108,1080087,2017-02-08 17:34:24,0,甲米,泰国,亚洲
112630880108,1080085,2017-08-07 10:15:01,0,河内,越南,亚洲
112630880404,1080120,2017-06-23 00:10:41,0,济州岛,韩国,亚洲
112630880609,1080153,2017-06-09 18:16:27,0,吉隆坡,马来西亚,亚洲
112630880609,1080155,2017-05-27 08:09:55,0,巴厘岛,印度尼西亚,亚洲
112630880701,1080160,2017-04-26 18:00:06,0,洛杉矶,美国,北美洲
112630880789,1080174,2017-03-26 07:04:52,0,普吉岛,泰国,亚洲
112630880789,1080176,2017-04-15 18:24:52,0,普吉岛,泰国,亚洲
112630880789,1080172,2017-04-10 01:29:45,0,普吉岛,泰国,亚洲
112630880803,1080181,2017-06-20 05:03:01,0,台北,中国台湾,亚洲
112630881083,1080203,2017-02-26 18:48:51,0,斯德哥尔摩,瑞典,欧洲
112630881083,1080205,2017-08-04 14:28:56,0,开罗,埃及,非洲
112630881083,1080202,2017-06-14 20:40:28,0,温哥华,加拿大,北美洲
112630881380,1080218,2017-05-05 00:36:49,1,伦敦,英国,欧洲
112630881380,1080219,2017-04-29 00:06:18,1,马德里,西班牙,欧洲
112630881405,1080224,2017-04-17 18:00:11,0,东京,日本,亚洲
112630881587,1080253,2017-07-15 08:58:35,0,迪拜,阿联酋,亚洲
112630881587,1080252,2017-06-11 20:08:25,0,釜山,韩国,亚洲
112630881587,1080249,2017-06-11 21:39:07,0,首尔,韩国,亚洲
112630881587,1080246,2017-06-13 02:24:15,0,首尔,韩国,亚洲
112630881889,1080264,2017-05-10 04:56:52,0,清迈,泰国,亚洲
112630881889,1080265,2017-07-05 19:03:43,0,台北,中国台湾,亚洲
112630883107,1080344,2017-03-30 18:00:15,0,新加坡,新加坡,亚洲
112630883187,1080351,2017-06-23 20:27:41,0,新加坡,新加坡,亚洲
112630883208,1080356,2017-05-17 07:42:13,0,槟城,马来西亚,亚洲
112630883401,1080372,2017-05-09 17:27:54,0,沙巴--亚庇,马来西亚,亚洲
112630883785,1080400,2017-05-14 06:47:59,0,高雄,中国台湾,亚洲
112630886086,1080490,2017-06-05 20:23:16,0,台北,中国台湾,亚洲
112630886086,1080485,2017-04-03 18:00:13,0,大阪,日本,亚洲
112630886786,1080551,2017-04-10 18:00:09,0,胡志明市,越南,亚洲
112630887089,1080591,2017-07-08 18:19:48,0,台北,中国台湾,亚洲
112630887802,1080649,2017-03-28 12:40:45,0,曼谷,泰国,亚洲
112630887802,1080647,2017-03-28 12:40:45,1,曼谷,泰国,亚洲
112630887802,1080645,2017-03-28 12:40:45,0,曼谷,泰国,亚洲
112630887802,1080643,2017-03-28 12:40:45,1,曼谷,泰国,亚洲
112630889401,1080693,2017-04-20 18:00:14,0,曼谷,泰国,亚洲
112630889801,1080707,2017-06-10 22:42:27,0,曼谷,泰国,亚洲
112630965105,1080715,2017-05-12 05:10:05,0,纽约,美国,北美洲
112630965105,1080713,2017-05-21 10:23:40,0,波士顿,美国,北美洲
112630969384,1080729,2017-06-16 04:55:14,0,拉斯维加斯,美国,北美洲
112630969384,1080730,2017-06-16 04:45:04,0,洛杉矶,美国,北美洲
112630969384,1080731,2017-06-08 05:25:11,0,洛杉矶,美国,北美洲
112630969384,1080732,2017-06-11 02:11:10,0,纽约,美国,北美洲
112631065403,1080740,2016-11-18 20:04:17,0,清迈,泰国,亚洲
112631065403,1080738,2016-11-24 05:25:39,0,清迈,泰国,亚洲
112631465589,1080763,2017-08-27 04:11:46,0,新加坡,新加坡,亚洲
112631565087,1080767,2017-08-20 02:10:16,0,台北,中国台湾,亚洲
112631965204,1080817,2017-08-30 20:16:24,0,东京,日本,亚洲
112631969689,1080827,2017-03-17 03:05:33,0,马德里,西班牙,欧洲
112631969689,1080828,2017-03-17 03:01:06,0,巴黎,法国,欧洲
112631969689,1080829,2017-03-17 02:55:51,0,巴塞罗那,西班牙,欧洲
112632069182,1080852,2017-07-05 22:41:29,1,东京,日本,亚洲
112632069183,1080856,2017-02-02 07:36:45,1,曼谷,泰国,亚洲
112632069183,1080854,2017-01-30 10:00:51,1,曼谷,泰国,亚洲
112632265088,1080867,2017-05-11 21:22:47,0,墨尔本,澳大利亚,大洋洲
112632369685,1080880,2017-05-08 18:15:26,0,纽约,美国,北美洲
112632465005,1080885,2017-06-12 21:31:43,0,台北,中国台湾,亚洲
112632465005,1080886,2017-06-24 06:43:41,1,阿里山,中国台湾,亚洲
112632465005,1080884,2016-11-06 22:42:18,1,曼谷,泰国,亚洲
112632565200,1080891,2017-06-08 15:11:27,0,洛杉矶,美国,北美洲
112632565200,1080893,2017-02-22 12:51:58,0,纽约,美国,北美洲
112632565208,1080895,2017-08-13 18:44:14,0,东京,日本,亚洲
112632765582,1080921,2016-12-04 22:54:07,1,苏黎世,瑞士,欧洲
112632765582,1080916,2016-12-04 23:36:15,0,日内瓦,瑞士,欧洲
112633065289,1080949,2016-12-12 00:42:11,1,曼谷,泰国,亚洲
112633065909,1080955,2016-11-08 04:22:53,0,曼谷,泰国,亚洲
112633065909,1080957,2016-11-17 07:55:42,0,苏梅岛,泰国,亚洲
112633165087,1080962,2017-01-12 20:53:27,0,芝加哥,美国,北美洲
112633165902,1080983,2017-05-12 19:51:00,0,纽约,美国,北美洲
112633265402,1080989,2016-11-08 23:05:37,1,釜山,韩国,亚洲
112633565081,1081017,2017-05-09 22:28:05,0,东京,日本,亚洲
112633565205,1081019,2016-12-30 22:04:44,0,奥克兰,新西兰,大洋洲
112633669304,1081049,2016-11-18 07:05:23,0,圣彼得堡,俄罗斯,欧洲
112633669304,1081048,2017-07-06 23:06:56,0,赫尔辛基,芬兰,欧洲
112633669304,1081047,2017-05-17 19:22:55,0,大阪,日本,亚洲
112633669304,1081046,2017-04-21 01:33:47,0,圣彼得堡,俄罗斯,欧洲
112633669304,1081045,2017-04-09 01:35:20,0,大阪,日本,亚洲
112633669304,1081044,2016-11-06 08:06:40,1,法兰克福,德国,欧洲
112633669304,1081043,2016-11-18 07:15:58,1,圣彼得堡,俄罗斯,欧洲
112633669304,1081042,2016-11-18 07:19:20,1,圣彼得堡,俄罗斯,欧洲
112633669304,1081040,2016-11-09 10:54:56,1,柏林,德国,欧洲
112633669304,1081039,2017-04-21 01:36:25,1,圣彼得堡,俄罗斯,欧洲
112633669304,1081038,2017-05-04 20:07:11,1,圣彼得堡,俄罗斯,欧洲
112633669304,1081037,2017-04-09 01:45:10,1,大阪,日本,亚洲
112633669304,1081036,2017-04-21 01:38:56,1,圣彼得堡,俄罗斯,欧洲
112633669304,1081035,2017-07-06 23:10:07,1,赫尔辛基,芬兰,欧洲
112633669304,1081034,2017-04-21 02:47:24,1,圣彼得堡,俄罗斯,欧洲
112633669304,1081032,2017-05-04 07:11:14,0,圣彼得堡,俄罗斯,欧洲
112633669604,1081052,2017-08-13 23:08:43,0,香港,中国香港,亚洲
112633765980,1081060,2016-11-20 18:33:49,0,米兰,意大利,欧洲
112633969604,1081096,2017-06-05 22:22:42,0,悉尼,澳大利亚,大洋洲
112635169608,1081104,2017-05-05 06:05:12,1,哥本哈根,丹麦,欧洲
112635169608,1081103,2017-06-22 18:56:56,1,维也纳,奥地利,欧洲
112635365004,1081112,2017-04-09 20:14:08,0,东京,日本,亚洲
112636369301,1081184,2016-11-06 02:41:18,0,台北,中国台湾,亚洲
112636369301,1081185,2017-05-02 00:10:23,1,东京,日本,亚洲
112636369301,1081187,2017-05-01 23:59:59,1,东京,日本,亚洲
112636369388,1081191,2017-01-14 08:14:12,0,大阪,日本,亚洲
112636369388,1081192,2017-01-13 21:40:36,0,大阪,日本,亚洲
112636369388,1081193,2017-06-26 17:25:05,0,纽约,美国,北美洲
112636469305,1081202,2017-07-27 20:05:52,0,纽约,美国,北美洲
112636665009,1081212,2017-01-08 12:05:46,0,普吉岛,泰国,亚洲
112637065089,1081254,2016-11-25 20:17:16,0,巴黎,法国,欧洲
112637065089,1081252,2017-02-14 20:13:18,0,曼谷,泰国,亚洲
112637065504,1081261,2017-05-25 06:29:34,0,新加坡,新加坡,亚洲
112637065504,1081262,2017-06-28 00:33:39,0,香港,中国香港,亚洲
112637065504,1081263,2017-06-01 07:53:53,0,新加坡,新加坡,亚洲
112637065504,1081265,2017-05-19 00:20:07,0,香港,中国香港,亚洲
112637065906,1081272,2017-05-02 15:22:40,0,新加坡,新加坡,亚洲
112637069305,1081276,2016-11-11 04:05:30,0,伦敦,英国,欧洲
112637269687,1081292,2017-08-11 21:32:47,1,旧金山,美国,北美洲
112637269687,1081293,2017-05-15 21:59:52,1,巴厘岛,印度尼西亚,亚洲
112637365881,1081312,2017-05-28 02:58:05,0,新加坡,新加坡,亚洲
112637465902,1081326,2017-05-31 05:47:32,0,新加坡,新加坡,亚洲
112637465902,1081328,2017-06-03 03:43:02,0,新加坡,新加坡,亚洲
112637469606,1081339,2017-08-05 07:10:43,0,新加坡,新加坡,亚洲
112637469607,1081341,2017-05-10 22:52:55,0,洛杉矶,美国,北美洲
112637565282,1081366,2017-05-01 19:09:55,0,新加坡,新加坡,亚洲
112637565282,1081367,2017-05-15 00:42:53,0,新加坡,新加坡,亚洲
112637565282,1081369,2017-08-19 19:17:31,0,新加坡,新加坡,亚洲
112637565282,1081370,2017-05-01 19:23:59,0,新加坡,新加坡,亚洲
112637565303,1081381,2017-03-03 06:51:32,1,北海道--札幌,日本,亚洲
112637565804,1081415,2017-06-09 18:04:59,0,吉隆坡,马来西亚,亚洲
112637565806,1081424,2017-05-08 19:52:23,0,吉隆坡,马来西亚,亚洲
112637565900,1081435,2017-05-30 19:07:35,0,北海道--札幌,日本,亚洲
112637565900,1081436,2017-05-11 05:21:33,0,北海道--札幌,日本,亚洲
112637565900,1081437,2017-05-11 05:41:03,0,北海道--札幌,日本,亚洲
112638165506,1081557,2017-04-11 18:00:06,0,大阪,日本,亚洲
112638169385,1081566,2017-03-28 22:32:32,0,新加坡,新加坡,亚洲
112638169385,1081567,2017-03-29 00:53:43,0,新加坡,新加坡,亚洲
112638169385,1081565,2017-08-21 22:20:58,0,香港,中国香港,亚洲
112638569302,1081611,2016-12-20 10:28:09,0,纽约,美国,北美洲
112638669306,1081624,2017-04-14 04:25:53,0,苏梅岛,泰国,亚洲
112638965506,1081634,2017-05-02 21:06:07,0,夏威夷欧胡岛（檀香山）,美国,北美洲
112638965506,1081635,2017-04-30 19:27:17,0,夏威夷欧胡岛（檀香山）,美国,北美洲
112638969300,1081639,2017-05-08 20:30:36,0,巴厘岛,印度尼西亚,亚洲
112660169601,1081663,2016-11-13 04:14:55,0,普吉岛,泰国,亚洲
112660265005,1081667,2017-05-01 00:35:53,0,波士顿,美国,北美洲
112660265005,1081668,2017-07-11 00:35:00,0,台北,中国台湾,亚洲
112660365486,1081678,2017-07-20 15:41:41,0,巴黎,法国,欧洲
112660365880,1081682,2017-05-31 18:36:26,0,新加坡,新加坡,亚洲
112660365880,1081683,2017-06-07 08:22:05,0,新加坡,新加坡,亚洲
112660465280,1081698,2017-08-01 04:44:16,0,东京,日本,亚洲
112660465280,1081699,2017-07-10 20:02:44,0,巴厘岛,印度尼西亚,亚洲
112660465280,1081700,2017-04-09 07:50:20,0,曼谷,泰国,亚洲
112660465280,1081701,2017-08-01 04:23:15,0,东京,日本,亚洲
112660465280,1081702,2017-06-12 07:58:02,0,巴厘岛,印度尼西亚,亚洲
112660465280,1081703,2017-04-10 08:49:08,0,曼谷,泰国,亚洲
112660465406,1081704,2017-06-29 04:53:25,0,罗马,意大利,欧洲
112660465406,1081705,2017-06-28 23:12:23,0,罗马,意大利,欧洲
112660465585,1081710,2017-06-05 05:09:41,0,东京,日本,亚洲
112660465585,1081712,2017-06-08 02:54:02,1,东京,日本,亚洲
112660565208,1081721,2017-03-28 17:32:01,0,迪拜,阿联酋,亚洲
112660665480,1081732,2017-04-14 18:00:09,0,首尔,韩国,亚洲
112660665584,1081736,2017-06-03 23:06:40,0,香港,中国香港,亚洲
112660765504,1081748,2016-11-08 19:23:36,1,东京,日本,亚洲
112660765507,1081750,2017-09-06 03:44:49,0,楠迪,斐济,大洋洲
112660765507,1081751,2017-06-20 22:38:43,0,楠迪,斐济,大洋洲
112660765507,1081752,2017-09-06 03:40:58,0,楠迪,斐济,大洋洲
112660765507,1081755,2017-09-06 03:35:23,0,楠迪,斐济,大洋洲
112660765507,1081757,2017-06-20 22:21:19,0,楠迪,斐济,大洋洲
112660765507,1081758,2017-06-20 22:34:25,0,楠迪,斐济,大洋洲
112660765585,1081761,2017-01-20 00:55:30,0,新加坡,新加坡,亚洲
